year,month,new_hd_cd,upjong_code,revenue,customer_count,payment_count
2017,4,36110250,9003,32836330.87,1710.4,1751.71
2017,4,36110250,9011,1098184315.0,3462.11,4461.91
2017,4,36110310,1004,363562.8,8.26,8.26
2017,4,36110310,2002,21863344.61,983.27,983.27
2017,4,36110310,2004,1772368.64,132.2,132.2
2017,4,36110310,2104,360271728.2,4965.94,5065.09
2017,4,36110310,2109,16203332.87,661.02,669.29
2017,4,36110310,2112,206569.77,8.26,8.26
2017,4,36110310,2199,6897612.55,132.2,132.2
2017,4,36110310,2401,11353074.64,462.72,495.77
2017,4,36110310,2402,21584062.28,247.88,264.41
2017,4,36110310,2406,6436714.08,289.2,297.46
2017,4,36110310,3401,2235911.21,41.31,41.31
2017,4,36110310,3403,6325083.77,132.2,132.2
2017,4,36110310,3405,14088058.41,16.53,16.53
2017,4,36110310,3406,7598875.61,123.94,123.94
2017,4,36110310,4101,29103119.33,1660.82,1685.61
2017,4,36110310,4108,37206107.82,1933.49,1983.07
2017,4,36110310,4110,79274504.49,11724.9,12840.38
2017,4,36110310,4111,330511.63,8.26,8.26
2017,4,36110310,4112,55433907.08,7064.69,7205.15
2017,4,36110310,5103,1156790.72,24.79,24.79
2017,4,36110310,5401,33051.16,8.26,8.26
2017,4,36110310,5605,23850545.81,214.83,214.83
2017,4,36110310,5608,820269888.5,15814.98,16095.92
2017,4,36110310,5609,302260441.8,8395.0,8403.26
2017,4,36110310,6001,7271255.96,41.31,41.31
2017,4,36110310,6004,948880724.0,4734.58,4875.05
2017,4,36110310,6010,1231155.84,247.88,256.15
2017,4,36110310,6099,1652558.17,16.53,16.53
2017,4,36110310,6203,2214427.95,82.63,82.63
2017,4,36110310,7005,4119001.24,132.2,132.2
2017,4,36110310,7102,2693669.82,123.94,123.94
2017,4,36110310,7106,3726518.68,66.1,66.1
2017,4,36110310,8201,239620.93,99.15,99.15
2017,4,36110310,8205,3053927.5,173.52,181.78
2017,4,36110310,8404,22408688.81,1041.11,1132.0
2017,4,36110310,8406,4874220.33,388.35,388.35
2017,4,36110310,8408,1487302.35,8.26,8.26
2017,4,36110310,9011,84482244.11,280.93,330.51
2017,4,36110320,1004,495767.45,33.05,33.05
2017,4,36110320,2002,672591.18,66.1,82.63
2017,4,36110320,2104,106259688.7,3412.53,3453.85
2017,4,36110320,2107,5032039.63,66.1,66.1
2017,4,36110320,2109,21863344.61,1148.53,1156.79
2017,4,36110320,2112,305723.26,16.53,16.53
2017,4,36110320,2199,9292334.6,1074.16,1098.95
2017,4,36110320,2401,627972.11,24.79,24.79
2017,4,36110320,2406,3055580.06,446.19,504.03
2017,4,36110320,3101,2065697.71,16.53,16.53
2017,4,36110320,3303,4288388.46,66.1,66.1
2017,4,36110320,3401,4185516.71,239.62,239.62
2017,4,36110320,3403,13430918.66,140.47,156.99
2017,4,36110320,3406,7858699.07,198.31,206.57
2017,4,36110320,4108,9539061.53,694.07,702.34
2017,4,36110320,4110,95980644.71,3057.23,3090.28
2017,4,36110320,4112,63845593.43,6940.74,7114.26
2017,4,36110320,5103,1198104.67,33.05,41.31
2017,4,36110320,5605,43495992.1,140.47,140.47
2017,4,36110320,5608,364762373.2,4594.11,4635.43
2017,4,36110320,5609,56916615.32,1619.51,1619.51
2017,4,36110320,5611,2437523.3,24.79,24.79
2017,4,36110320,6114,536420.38,24.79,24.79
2017,4,36110320,6199,5706531.25,214.83,239.62
2017,4,36110320,7106,20157078.3,24.79,24.79
2017,4,36110320,7107,9915349.03,16.53,16.53
2017,4,36110320,9001,3764527.51,123.94,132.2
2017,4,36110320,9002,12035746.42,99.15,99.15
2017,4,36110320,9011,92091613.46,264.41,338.77
2017,4,36110330,1008,355300.01,16.53,16.53
2017,4,36110330,1010,2189639.58,24.79,33.05
2017,4,36110330,1202,1569930.26,8.26,8.26
2017,4,36110330,1204,743651.18,16.53,16.53
2017,4,36110330,1207,661023.27,8.26,8.26
2017,4,36110330,2002,3119203.55,305.72,330.51
2017,4,36110330,2003,19707499.85,1743.45,1784.76
2017,4,36110330,2004,14854019.13,1999.6,2040.91
2017,4,36110330,2099,13346472.93,1346.83,1396.41
2017,4,36110330,2104,438878136.4,17533.64,17740.21
2017,4,36110330,2107,479241.87,8.26,8.26
2017,4,36110330,2109,47486259.06,2164.85,2173.11
2017,4,36110330,2110,1433594.21,99.15,99.15
2017,4,36110330,2112,4965937.31,140.47,140.47
2017,4,36110330,2199,8244612.72,429.67,446.19
2017,4,36110330,2401,5866581.51,16.53,16.53
2017,4,36110330,2402,10068210.66,330.51,330.51
2017,4,36110330,2404,1239418.63,8.26,8.26
2017,4,36110330,2406,5279923.36,148.73,148.73
2017,4,36110330,3102,2313581.44,16.53,16.53
2017,4,36110330,3201,14741851.74,90.89,90.89
2017,4,36110330,3204,1404674.45,16.53,16.53
2017,4,36110330,3302,321323410.9,33.05,33.05
2017,4,36110330,3303,2007858.18,24.79,24.79
2017,4,36110330,3401,78734415.43,520.56,528.82
2017,4,36110330,3403,12117382.79,322.25,330.51
2017,4,36110330,3404,3562915.42,57.84,57.84
2017,4,36110330,3406,12929202.0,388.35,421.4
2017,4,36110330,3408,627972.11,33.05,33.05
2017,4,36110330,3499,18578058.97,504.03,512.29
2017,4,36110330,4101,254209718.4,9964.93,10435.9
2017,4,36110330,4108,127414383.4,4081.82,4263.6
2017,4,36110330,4110,64593541.25,6891.17,7246.47
2017,4,36110330,4112,122380525.9,14939.13,15335.74
2017,4,36110330,4199,25116322.74,1950.02,1999.6
2017,4,36110330,5103,24747058.62,380.09,380.09
2017,4,36110330,5605,401387218.5,1545.14,1561.67
2017,4,36110330,5608,2013718778.0,15426.63,15616.67
2017,4,36110330,5611,413139.54,8.26,8.26
2017,4,36110330,6010,1487302.35,8.26,8.26
2017,4,36110330,6011,107416.28,8.26,8.26
2017,4,36110330,6102,347037.22,24.79,24.79
2017,4,36110330,6103,594920.94,24.79,24.79
2017,4,36110330,6107,1503827.94,90.89,90.89
2017,4,36110330,6114,9290682.04,578.4,603.18
2017,4,36110330,6203,7180365.26,123.94,132.2
2017,4,36110330,7003,65634239.76,2264.0,2297.06
2017,4,36110330,7005,42748292.16,2354.9,2437.52
2017,4,36110330,7102,14641665.4,421.4,421.4
2017,4,36110330,7103,636234.9,8.26,8.26
2017,4,36110330,7105,661023.27,99.15,99.15
2017,4,36110330,8102,8923814.13,16.53,16.53
2017,4,36110330,8112,4461907.06,16.53,16.53
2017,4,36110330,8203,4007453.57,57.84,57.84
2017,4,36110330,8205,19813759.34,925.43,983.27
2017,4,36110330,8299,2974604.71,16.53,16.53
2017,4,36110330,8407,5471620.11,760.18,760.18
2017,4,36110330,9001,15515042.39,41.31,41.31
2017,4,36110330,9002,64168833.8,140.47,140.47
2017,4,36110330,9003,885771.18,82.63,82.63
2017,4,36110330,9011,130746105.9,380.09,504.03
2017,4,36110340,1004,11013473.93,214.83,214.83
2017,4,36110340,1008,756045.36,57.84,57.84
2017,4,36110340,1101,454453.5,8.26,8.26
2017,4,36110340,1102,3999190.78,41.31,41.31
2017,4,36110340,1207,2639961.68,140.47,148.73
2017,4,36110340,2002,23416749.29,528.82,528.82
2017,4,36110340,2003,17425647.52,1586.46,1619.51
2017,4,36110340,2004,36702490.71,2611.04,2768.03
2017,4,36110340,2104,794537773.0,23474.59,23829.89
2017,4,36110340,2109,239670511.6,9270.85,9303.9
2017,4,36110340,2110,508161.64,24.79,24.79
2017,4,36110340,2111,499898.85,24.79,24.79
2017,4,36110340,2112,1553404.68,74.37,74.37
2017,4,36110340,2199,42984690.6,2999.39,3106.81
2017,4,36110340,2402,128974233.0,2082.22,2164.85
2017,4,36110340,2404,991534.9,8.26,8.26
2017,4,36110340,2406,48053169.14,1371.62,1404.67
2017,4,36110340,2499,6782925.02,206.57,231.36
2017,4,36110340,3001,2834137.26,24.79,24.79
2017,4,36110340,3101,181781.4,8.26,8.26
2017,4,36110340,3201,17985616.86,190.04,190.04
2017,4,36110340,3203,21222813.06,421.4,446.19
2017,4,36110340,3204,409008.15,8.26,8.26
2017,4,36110340,3303,946502.69,8.26,8.26
2017,4,36110340,3401,85100961.88,669.29,702.34
2017,4,36110340,3403,83636630.09,2536.68,2685.41
2017,4,36110340,3406,25937726.78,966.75,1057.64
2017,4,36110340,3499,52498831.56,685.81,710.6
2017,4,36110340,4101,188509706.9,9964.93,10402.85
2017,4,36110340,4108,147077429.4,5346.03,5585.65
2017,4,36110340,4110,7316701.3,545.34,553.61
2017,4,36110340,4112,103140617.4,12443.76,12799.06
2017,4,36110340,4200,3077063.32,107.42,107.42
2017,4,36110340,4202,36921454.67,1941.76,2173.11
2017,4,36110340,5103,50898791.69,826.28,834.54
2017,4,36110340,5104,483373.27,33.05,33.05
2017,4,36110340,5305,1156790.72,8.26,16.53
2017,4,36110340,5502,113299388.3,1181.58,1214.63
2017,4,36110340,5605,116874350.8,1016.32,1032.85
2017,4,36110340,5608,593340154.2,9667.47,9874.04
2017,4,36110340,5611,9436107.16,123.94,123.94
2017,4,36110340,6002,3755438.45,107.42,115.68
2017,4,36110340,6009,9440238.56,57.84,57.84
2017,4,36110340,6011,139641.17,16.53,16.53
2017,4,36110340,6101,24419273.71,396.61,404.88
2017,4,36110340,6102,528818.61,24.79,24.79
2017,4,36110340,6103,20260363.18,16.53,16.53
2017,4,36110340,6114,11092383.59,644.5,677.55
2017,4,36110340,6203,7816600.15,115.68,115.68
2017,4,36110340,6205,27973678.45,1363.36,1379.89
2017,4,36110340,6299,1115476.77,16.53,16.53
2017,4,36110340,7003,93238158.32,1925.23,1950.02
2017,4,36110340,7005,17850933.37,1503.83,1536.88
2017,4,36110340,7007,297460.47,8.26,8.26
2017,4,36110340,7102,7527402.47,322.25,322.25
2017,4,36110340,7105,597399.78,49.58,49.58
2017,4,36110340,7106,413139.54,8.26,8.26
2017,4,36110340,7199,1892179.11,57.84,57.84
2017,4,36110340,8102,2272267.49,16.53,16.53
2017,4,36110340,8106,1404674.45,8.26,8.26
2017,4,36110340,8199,4957674.51,8.26,8.26
2017,4,36110340,8202,32027965.51,975.01,1016.32
2017,4,36110340,8205,12149194.54,578.4,578.4
2017,4,36110340,8299,1239418.63,8.26,8.26
2017,4,36110340,8399,46326163.22,16.53,16.53
2017,4,36110340,8406,6436714.08,347.04,355.3
2017,4,36110340,9001,20252513.53,90.89,90.89
2017,4,36110340,9003,57282789.16,1379.89,1462.51
2017,4,36110340,9011,118143366.8,396.61,487.5
2017,4,36110350,1004,35116861.15,165.26,173.52
2017,4,36110350,1299,1791373.06,74.37,74.37
2017,4,36110350,2002,47079729.75,8560.25,8849.45
2017,4,36110350,2003,1731880.96,140.47,148.73
2017,4,36110350,2004,63634974.89,14575.56,15013.49
2017,4,36110350,2099,33757632.05,4552.8,4693.27
2017,4,36110350,2104,1113992612.0,42850.83,43404.44
2017,4,36110350,2107,1685609.34,33.05,33.05
2017,4,36110350,2109,134918980.5,4693.27,4718.05
2017,4,36110350,2110,11034130.91,446.19,454.45
2017,4,36110350,2112,181781.4,8.26,8.26
2017,4,36110350,2199,162533145.0,25267.61,25953.43
2017,4,36110350,2402,46121989.66,586.66,594.92
2017,4,36110350,2406,4740363.12,90.89,99.15
2017,4,36110350,2499,46694691.96,8221.48,8576.78
2017,4,36110350,3001,15203535.18,66.1,66.1
2017,4,36110350,3101,991534.9,8.26,8.26
2017,4,36110350,3303,12687515.36,256.15,264.41
2017,4,36110350,3401,7376193.4,57.84,66.1
2017,4,36110350,3402,19087046.88,8.26,8.26
2017,4,36110350,3403,145027431.0,2478.84,2594.52
2017,4,36110350,3404,1281558.86,33.05,33.05
2017,4,36110350,3406,11597653.25,487.5,520.56
2017,4,36110350,3408,49659373.06,132.2,132.2
2017,4,36110350,4101,108792201.1,4263.6,4461.91
2017,4,36110350,4108,123839734.8,5131.19,5354.29
2017,4,36110350,4110,178687975.2,47833.3,50353.45
2017,4,36110350,4112,363735077.0,62557.59,66292.37
2017,4,36110350,4199,33152795.76,1016.32,1057.64
2017,4,36110350,4200,20656977.15,16.53,41.31
2017,4,36110350,5103,661023.27,16.53,16.53
2017,4,36110350,5104,15967843.33,57.84,57.84
2017,4,36110350,5401,2321844.23,8.26,8.26
2017,4,36110350,5605,141588705.3,917.17,925.43
2017,4,36110350,5608,436630839.1,5610.43,5676.54
2017,4,36110350,5611,3503423.32,107.42,115.68
2017,4,36110350,5699,727125.6,16.53,16.53
2017,4,36110350,6001,47112780.91,256.15,256.15
2017,4,36110350,6002,9196486.23,280.93,289.2
2017,4,36110350,6005,3652153.56,132.2,140.47
2017,4,36110350,6010,1879784.92,16.53,16.53
2017,4,36110350,6011,230531.86,8.26,8.26
2017,4,36110350,6099,1503827.94,57.84,66.1
2017,4,36110350,6113,991534.9,57.84,57.84
2017,4,36110350,6203,9336953.67,99.15,107.42
2017,4,36110350,6204,58620782.88,999.8,1032.85
2017,4,36110350,6205,26914306.03,437.93,495.77
2017,4,36110350,7002,23879217.7,66.1,66.1
2017,4,36110350,7003,10087215.08,512.29,512.29
2017,4,36110350,7005,8009123.18,702.34,718.86
2017,4,36110350,7102,206569.77,8.26,8.26
2017,4,36110350,8102,1817813.99,8.26,8.26
2017,4,36110350,8108,24788372.57,16.53,16.53
2017,4,36110350,8113,75542565.42,264.41,264.41
2017,4,36110350,8205,409008.15,8.26,8.26
2017,4,36110350,8304,2433391.91,57.84,57.84
2017,4,36110350,8410,33051163.43,8.26,8.26
2017,4,36110350,9001,1595131.78,74.37,74.37
2017,4,36110350,9003,12585056.76,165.26,173.52
2017,4,36110350,9011,172066670.4,561.87,652.76
2017,4,36110360,1008,1247681.42,49.58,49.58
2017,4,36110360,2003,2597821.45,181.78,198.31
2017,4,36110360,2004,25913764.69,1611.24,1693.87
2017,4,36110360,2104,864388729.8,19516.71,19748.07
2017,4,36110360,2107,8064483.88,363.56,371.83
2017,4,36110360,2109,58946749.98,2396.21,2404.47
2017,4,36110360,2110,71964776.98,4230.55,4528.01
2017,4,36110360,2112,5048565.21,165.26,165.26
2017,4,36110360,2199,28393428.23,594.92,594.92
2017,4,36110360,2401,545344.2,16.53,16.53
2017,4,36110360,2402,23579195.76,429.67,429.67
2017,4,36110360,2406,27822469.38,611.45,627.97
2017,4,36110360,2499,1363360.49,107.42,123.94
2017,4,36110360,3001,15286163.09,33.05,33.05
2017,4,36110360,3102,425368.47,16.53,16.53
2017,4,36110360,3303,2140062.83,49.58,49.58
2017,4,36110360,3401,63120574.84,1396.41,1470.78
2017,4,36110360,3403,5311239.34,140.47,148.73
2017,4,36110360,3406,2405463.67,57.84,57.84
2017,4,36110360,3408,636234.9,8.26,8.26
2017,4,36110360,4101,50597034.56,3875.25,3999.19
2017,4,36110360,4108,105938481.0,4321.44,4379.28
2017,4,36110360,4110,18942034.9,2090.49,2156.59
2017,4,36110360,4112,88564393.3,12452.03,12906.48
2017,4,36110360,5103,6692860.6,148.73,148.73
2017,4,36110360,5104,2230953.53,16.53,16.53
2017,4,36110360,5604,1239418.63,16.53,16.53
2017,4,36110360,5605,175033590.7,1346.83,1346.83
2017,4,36110360,5608,976702334.1,15079.59,15145.7
2017,4,36110360,5610,667633.5,214.83,223.1
2017,4,36110360,5699,2437523.3,16.53,16.53
2017,4,36110360,6001,105097742.0,677.55,718.86
2017,4,36110360,6010,826279.09,8.26,8.26
2017,4,36110360,6114,4693265.21,231.36,239.62
2017,4,36110360,6201,578395.36,16.53,16.53
2017,4,36110360,6203,3586051.23,57.84,66.1
2017,4,36110360,6299,3553000.07,66.1,66.1
2017,4,36110360,7002,1900441.9,16.53,16.53
2017,4,36110360,7003,14069880.27,413.14,413.14
2017,4,36110360,7005,9837273.92,603.18,627.97
2017,4,36110360,7007,1119608.16,33.05,33.05
2017,4,36110360,7102,5122930.33,280.93,280.93
2017,4,36110360,7103,1652558.17,8.26,8.26
2017,4,36110360,8102,2644093.07,24.79,24.79
2017,4,36110360,8106,6527604.78,24.79,24.79
2017,4,36110360,8202,16707363.12,16.53,16.53
2017,4,36110360,8205,4399936.13,90.89,90.89
2017,4,36110360,8404,15616674.72,8.26,16.53
2017,4,36110360,8406,2716805.63,173.52,190.04
2017,4,36110360,8410,2230953.53,16.53,16.53
2017,4,36110360,9001,2314407.72,24.79,24.79
2017,4,36110360,9002,4908097.77,16.53,16.53
2017,4,36110360,9003,223095.35,8.26,8.26
2017,4,36110360,9011,243374803.4,859.33,1041.11
2017,4,36110370,1004,3676941.93,74.37,74.37
2017,4,36110370,1099,413139.54,8.26,8.26
2017,4,36110370,1204,1404674.45,24.79,24.79
2017,4,36110370,2002,4619726.37,305.72,305.72
2017,4,36110370,2003,5305538.01,380.09,388.35
2017,4,36110370,2004,7852130.15,908.91,958.48
2017,4,36110370,2099,3065495.41,90.89,90.89
2017,4,36110370,2104,268288687.8,7064.69,7139.05
2017,4,36110370,2107,338774.43,24.79,24.79
2017,4,36110370,2109,16385320.84,677.55,677.55
2017,4,36110370,2111,14559037.49,851.07,875.86
2017,4,36110370,2112,14216131.67,520.56,520.56
2017,4,36110370,2199,4073555.89,148.73,148.73
2017,4,36110370,2402,84593626.53,1470.78,1520.35
2017,4,36110370,2406,1634380.03,82.63,82.63
2017,4,36110370,2499,3953745.43,190.04,206.57
2017,4,36110370,3101,933695.37,24.79,24.79
2017,4,36110370,3203,1355097.7,41.31,41.31
2017,4,36110370,3302,41313954.29,8.26,8.26
2017,4,36110370,3303,15329955.88,99.15,99.15
2017,4,36110370,3401,4308219.15,99.15,99.15
2017,4,36110370,3402,6746816.62,82.63,82.63
2017,4,36110370,3403,55353427.49,1049.37,1074.16
2017,4,36110370,3405,950220.95,8.26,8.26
2017,4,36110370,3406,13242774.91,305.72,313.99
2017,4,36110370,4101,27873863.94,2206.17,2272.27
2017,4,36110370,4108,184254039.0,6040.1,6552.39
2017,4,36110370,4110,5283393.73,256.15,264.41
2017,4,36110370,4112,106902666.1,12732.96,13129.57
2017,4,36110370,5103,14476409.58,198.31,198.31
2017,4,36110370,5603,908906.99,8.26,8.26
2017,4,36110370,5605,9979798.8,66.1,66.1
2017,4,36110370,5608,1340710893.0,14641.67,14782.13
2017,4,36110370,5609,174910012.4,4511.48,4519.75
2017,4,36110370,6004,823282832.6,5354.29,5395.6
2017,4,36110370,6011,106590.0,8.26,8.26
2017,4,36110370,6018,633756.06,41.31,41.31
2017,4,36110370,6102,223095.35,16.53,16.53
2017,4,36110370,6114,1032187.83,148.73,148.73
2017,4,36110370,6203,72811713.04,462.72,520.56
2017,4,36110370,7003,42844223.16,851.07,851.07
2017,4,36110370,7005,3501770.77,355.3,371.83
2017,4,36110370,7007,619709.31,16.53,24.79
2017,4,36110370,7009,4767630.33,24.79,24.79
2017,4,36110370,7102,4156183.8,173.52,173.52
2017,4,36110370,7105,165255.82,16.53,24.79
2017,4,36110370,7106,330511.63,8.26,8.26
2017,4,36110370,8205,1495565.15,90.89,90.89
2017,4,36110370,8406,388351.17,24.79,24.79
2017,4,36110370,9003,20640451.56,90.89,107.42
2017,4,36110370,9011,52721563.35,165.26,223.1
2017,4,36110380,2002,507477478.7,17723.69,19648.92
2017,4,36110380,2104,286347017.2,4205.76,4205.76
2017,4,36110380,2112,404876.75,24.79,24.79
2017,4,36110380,2402,65842792.6,842.8,867.59
2017,4,36110380,2406,578395.36,49.58,49.58
2017,4,36110380,2499,10902752.54,190.04,190.04
2017,4,36110380,3102,23631581.85,8.26,8.26
2017,4,36110380,3303,8337155.98,49.58,49.58
2017,4,36110380,3403,4416213.83,99.15,99.15
2017,4,36110380,3406,190870.47,8.26,8.26
2017,4,36110380,4108,7308438.51,495.77,504.03
2017,4,36110380,4110,45615563.21,677.55,694.07
2017,4,36110380,4112,41064500.63,4114.87,4205.76
2017,4,36110380,5103,1735186.08,57.84,57.84
2017,4,36110380,5605,100186339.2,297.46,297.46
2017,4,36110380,5608,54559910.37,537.08,545.34
2017,4,36110380,6099,6940744.32,16.53,16.53
2017,4,36110380,7002,75887950.08,57.84,99.15
2017,4,36110380,8101,20599137.61,90.89,90.89
2017,4,36110380,9003,18963105.02,16.53,24.79
2017,4,36110380,9011,5420390.8,16.53,24.79
2017,4,36110390,1207,413139.54,24.79,33.05
2017,4,36110390,2002,17374996.62,1057.64,1098.95
2017,4,36110390,2003,94812219.98,6601.97,6915.96
2017,4,36110390,2004,4711443.35,487.5,487.5
2017,4,36110390,2104,181361649.1,11477.02,11559.64
2017,4,36110390,2109,15191140.99,966.75,966.75
2017,4,36110390,2112,793227.92,24.79,24.79
2017,4,36110390,2199,796533.04,90.89,90.89
2017,4,36110390,2406,10502007.18,140.47,140.47
2017,4,36110390,2499,190044.19,16.53,16.53
2017,4,36110390,3204,5753381.27,74.37,82.63
2017,4,36110390,3303,3462109.37,33.05,33.05
2017,4,36110390,3403,2187987.02,90.89,90.89
2017,4,36110390,3405,2681275.63,41.31,41.31
2017,4,36110390,4101,3360477.04,446.19,462.72
2017,4,36110390,4108,56609867.47,2454.05,2561.47
2017,4,36110390,4110,33151969.48,2148.33,2371.42
2017,4,36110390,4112,102652451.7,14385.52,14922.6
2017,4,36110390,5402,619709.31,8.26,8.26
2017,4,36110390,5605,157141756.5,347.04,355.3
2017,4,36110390,5608,1298528205.0,17310.55,17541.9
2017,4,36110390,6203,4528009.39,57.84,57.84
2017,4,36110390,7003,7318353.86,495.77,495.77
2017,4,36110390,7005,6991477.86,388.35,404.88
2017,4,36110390,7102,363562.8,24.79,24.79
2017,4,36110390,8205,154514.19,16.53,16.53
2017,4,36110390,8299,61970.93,8.26,8.26
2017,4,36110390,8399,784965.13,16.53,16.53
2017,4,36110390,8406,82627.91,8.26,8.26
2017,4,36110390,9001,11543118.83,33.05,33.05
2017,4,36110390,9011,14914337.5,49.58,90.89
2017,4,36110510,1004,8799872.26,74.37,74.37
2017,4,36110510,1007,1507959.33,82.63,82.63
2017,4,36110510,1102,9981451.36,41.31,49.58
2017,4,36110510,1204,25622088.17,404.88,404.88
2017,4,36110510,2002,34491367.88,3999.19,4247.07
2017,4,36110510,2003,172531865.5,19219.25,19855.49
2017,4,36110510,2004,52068926.81,6494.55,6701.12
2017,4,36110510,2099,67175291.57,5560.86,5874.84
2017,4,36110510,2104,247122722.7,9849.25,9964.93
2017,4,36110510,2107,34787175.79,1123.74,1132.0
2017,4,36110510,2109,91475705.03,4775.89,4784.16
2017,4,36110510,2110,28123482.85,1470.78,1512.09
2017,4,36110510,2112,22187246.01,1024.59,1024.59
2017,4,36110510,2113,60586170.32,1388.15,1388.15
2017,4,36110510,2199,60341509.08,3957.88,4073.56
2017,4,36110510,2402,66673533.6,2561.47,2586.25
2017,4,36110510,2406,55174785.95,2214.43,2247.48
2017,4,36110510,2499,7973593.18,512.29,528.82
2017,4,36110510,3201,178145.77,8.26,8.26
2017,4,36110510,3203,1897136.78,33.05,33.05
2017,4,36110510,3404,826279.09,16.53,16.53
2017,4,36110510,4101,821278527.4,41148.7,43652.32
2017,4,36110510,4107,6222957332.0,76389.5,82512.23
2017,4,36110510,4111,11956258.37,239.62,247.88
2017,4,36110510,4112,107699116.5,19367.98,19880.27
2017,4,36110510,4113,495767.45,24.79,24.79
2017,4,36110510,4200,37182558.86,57.84,66.1
2017,4,36110510,5502,7395197.82,239.62,239.62
2017,4,36110510,5605,67906449.41,553.61,561.87
2017,4,36110510,5609,169555633.1,4693.27,4718.05
2017,4,36110510,5611,13881488.64,280.93,280.93
2017,4,36110510,6001,13062646.07,198.31,198.31
2017,4,36110510,6005,4875046.61,24.79,24.79
2017,4,36110510,6011,143772.56,16.53,16.53
2017,4,36110510,6013,4998988.47,33.05,33.05
2017,4,36110510,6018,396613.96,90.89,132.2
2017,4,36110510,6103,1239418.63,24.79,24.79
2017,4,36110510,6113,2297055.86,49.58,57.84
2017,4,36110510,6114,37807845.56,3305.12,3462.11
2017,4,36110510,6203,8295842.02,247.88,264.41
2017,4,36110510,7003,105436516.5,5139.46,5164.24
2017,4,36110510,7005,88754024.35,8502.41,8766.82
2017,4,36110510,7102,92834520.99,2627.57,2627.57
2017,4,36110510,7103,8262790.86,16.53,16.53
2017,4,36110510,7106,52694378.77,727.13,776.7
2017,4,36110510,7107,10824256.02,8.26,8.26
2017,4,36110510,7108,7081211.77,74.37,82.63
2017,4,36110510,8102,49684161.43,322.25,330.51
2017,4,36110510,8106,29415535.45,99.15,107.42
2017,4,36110510,8110,14806921.22,760.18,801.49
2017,4,36110510,8112,32423191.33,115.68,140.47
2017,4,36110510,8199,3305116.34,16.53,16.53
2017,4,36110510,8215,743651.18,123.94,123.94
2017,4,36110510,8299,16178544.5,99.15,99.15
2017,4,36110510,8304,3222488.43,24.79,24.79
2017,4,36110510,8406,60900734.76,3462.11,3486.9
2017,4,36110510,9011,351854340.5,1272.47,1421.2
2017,4,36110515,1004,59021941.38,520.56,537.08
2017,4,36110515,1102,27358100.53,74.37,74.37
2017,4,36110515,1204,45590774.84,413.14,421.4
2017,4,36110515,1299,11714984.88,206.57,206.57
2017,4,36110515,2002,102091904.0,13955.85,14368.99
2017,4,36110515,2003,63724874.05,5288.19,5536.07
2017,4,36110515,2004,113114590.9,13881.49,14550.77
2017,4,36110515,2099,140158416.2,12881.69,13559.24
2017,4,36110515,2104,466995091.7,19781.12,19995.95
2017,4,36110515,2107,186958037.4,3726.52,3726.52
2017,4,36110515,2109,139661822.5,5387.34,5403.87
2017,4,36110515,2110,71704499.07,1834.34,1859.13
2017,4,36110515,2112,1536879.1,74.37,74.37
2017,4,36110515,2199,255695368.2,19624.13,20268.63
2017,4,36110515,2403,20979225.99,115.68,115.68
2017,4,36110515,2404,1246028.86,33.05,33.05
2017,4,36110515,2499,2111143.06,156.99,156.99
2017,4,36110515,3408,8262790.86,8.26,8.26
2017,4,36110515,4101,8433830.63,1189.84,1231.16
2017,4,36110515,4110,37182.56,8.26,8.26
2017,4,36110515,4112,337202759.7,46065.06,47354.05
2017,4,36110515,4115,40071891.57,239.62,247.88
2017,4,36110515,5608,301582240.2,6924.22,7254.73
2017,4,36110515,5610,2321844.23,123.94,123.94
2017,4,36110515,6001,4536272.18,41.31,41.31
2017,4,36110515,6002,2602779.12,57.84,57.84
2017,4,36110515,6005,2082223.3,82.63,82.63
2017,4,36110515,6007,7308438.51,297.46,297.46
2017,4,36110515,6010,7634818.75,8.26,8.26
2017,4,36110515,6011,2139236.55,148.73,148.73
2017,4,36110515,6013,4706403.04,16.53,16.53
2017,4,36110515,6018,3627365.19,875.86,933.7
2017,4,36110515,6021,7316701.3,24.79,24.79
2017,4,36110515,6099,3997538.22,66.1,66.1
2017,4,36110515,6107,8461097.84,280.93,280.93
2017,4,36110515,6110,636234.9,16.53,16.53
2017,4,36110515,6114,33999525.25,1495.57,1528.62
2017,4,36110515,6116,4395804.74,24.79,24.79
2017,4,36110515,6205,6279721.05,322.25,338.77
2017,4,36110515,7003,933813359.6,18624.33,18880.48
2017,4,36110515,7005,120203032.6,12914.74,14319.42
2017,4,36110515,7007,11796786.51,107.42,107.42
2017,4,36110515,7010,111266741.7,82.63,82.63
2017,4,36110515,7102,38703738.66,1214.63,1214.63
2017,4,36110515,7103,8985785.06,74.37,74.37
2017,4,36110515,7106,24152137.68,305.72,305.72
2017,4,36110515,7107,4090081.47,33.05,33.05
2017,4,36110515,7108,1569930.26,33.05,33.05
2017,4,36110515,8002,19331129.72,231.36,231.36
2017,4,36110515,8101,4957674.51,8.26,8.26
2017,4,36110515,8102,56959548.78,330.51,330.51
2017,4,36110515,8106,131213118.8,305.72,355.3
2017,4,36110515,8111,14757344.47,165.26,173.52
2017,4,36110515,8112,39919195.19,132.2,156.99
2017,4,36110515,8199,51791173.1,132.2,140.47
2017,4,36110515,8201,16029814.26,33.05,33.05
