year,month,dong,upjong,living_ingu,revenue,jumin_ingu,jugan_sangju_ingu,yagan_sangju_ingu,세종.집합.상가.임대가격지수,세종.소규모.상가.임대가격지수,세종.중대형.상가.임대가격지수,소비자물가_총지수,생활물가지수,신선식품지수,농산물및석유류제외지수,식료품및에너지제외지수,지가변동률,무연보통휘발유,실내등유,자동차용.경유,취업자수_계,비임금근로자,X.자영업자,X.고용원이.있는.자영업자,X.고용원이.없는.자영업자,X.무급가족종사자,임금근로자,X.상용근로자,X.임시근로자,X.일용근로자,실업률.계,실업률.남자,실업률.여자,보험료.계,보험료.직장,보험료.지역,sum.m00..x,sum.m05..x,sum.m10..x,sum.m15..x,sum.m20..x,sum.m25..x,sum.m30..x,sum.m35..x,sum.m40..x,sum.m45..x,sum.m50..x,sum.m55..x,sum.m60..x,sum.m65..x,sum.m70..x,sum.f00..x,sum.f05..x,sum.f10..x,sum.f15..x,sum.f20..x,sum.f25..x,sum.f30..x,sum.f35..x,sum.f40..x,sum.f45..x,sum.f50..x,sum.f55..x,sum.f60..x,sum.f65..x,sum.f70..x,sum.m00..y,sum.m05..y,sum.m10..y,sum.m15..y,sum.m20..y,sum.m25..y,sum.m30..y,sum.m35..y,sum.m40..y,sum.m45..y,sum.m50..y,sum.m55..y,sum.m60..y,sum.m65..y,sum.m70..y,sum.f00..y,sum.f05..y,sum.f10..y,sum.f15..y,sum.f20..y,sum.f25..y,sum.f30..y,sum.f35..y,sum.f40..y,sum.f45..y,sum.f50..y,sum.f55..y,sum.f60..y,sum.f65..y,sum.f70..y,merc_cnt,death_count
2017,12,아름동,유흥,357773.648,58034060.29,24228,29315,29117,100,100,100,1.4,1.6,-3.7,1.4,1.4,0.651,1540.27,884.35,1332.35,134,27,23,8,14,4,107,84,20,4,3,2.2,4.2,24040312,21171512,2868800,0,111,661,856,826,865,1332,2411,1853,1710,1707,1462,568,461,574,0,494,770,888,705,1413,1853,3440,2243,2428,1251,1069,900,315,339,0,21,302,1385,746,57,257,1175,467,1797,424,470,214,0,0,0,127,100,5322,234,22,1341,1128,320,670,955,143,56,51,387,0,7
2017,12,아름동,의료/미용,2278308.113,1531814223,24228,29315,29117,100,100,100,1.4,1.6,-3.7,1.4,1.4,0.651,1540.27,884.35,1332.35,134,27,23,8,14,4,107,84,20,4,3,2.2,4.2,24040312,21171512,2868800,0,111,661,856,826,865,1332,2411,1853,1710,1707,1462,568,461,574,0,494,770,888,705,1413,1853,3440,2243,2428,1251,1069,900,315,339,0,21,302,1385,746,57,257,1175,467,1797,424,470,214,0,0,0,127,100,5322,234,22,1341,1128,320,670,955,143,56,51,387,60,7
2017,12,아름동,의생활,1761137.658,289095579.8,24228,29315,29117,100,100,100,1.4,1.6,-3.7,1.4,1.4,0.651,1540.27,884.35,1332.35,134,27,23,8,14,4,107,84,20,4,3,2.2,4.2,24040312,21171512,2868800,0,111,661,856,826,865,1332,2411,1853,1710,1707,1462,568,461,574,0,494,770,888,705,1413,1853,3440,2243,2428,1251,1069,900,315,339,0,21,302,1385,746,57,257,1175,467,1797,424,470,214,0,0,0,127,100,5322,234,22,1341,1128,320,670,955,143,56,51,387,18,7
2017,12,아름동,자동차,713924.4106,268463612.1,24228,29315,29117,100,100,100,1.4,1.6,-3.7,1.4,1.4,0.651,1540.27,884.35,1332.35,134,27,23,8,14,4,107,84,20,4,3,2.2,4.2,24040312,21171512,2868800,0,111,661,856,826,865,1332,2411,1853,1710,1707,1462,568,461,574,0,494,770,888,705,1413,1853,3440,2243,2428,1251,1069,900,315,339,0,21,302,1385,746,57,257,1175,467,1797,424,470,214,0,0,0,127,100,5322,234,22,1341,1128,320,670,955,143,56,51,387,0,7
2017,12,연기면,교육,214451.5914,105860865.1,2602,15085,11914,100,100,100,1.4,1.6,-3.7,1.4,1.4,0.651,1540.27,884.35,1332.35,134,27,23,8,14,4,107,84,20,4,3,2.2,4.2,24040312,21171512,2868800,0,762,4613,10658,13965,23767,28623,38014,40009,42335,32839,27674,15000,7312,4882,1,908,4427,10166,12169,18847,21545,27761,25192,22322,19049,13970,8951,4009,4675,0,611,3390,7977,14560,18095,27206,38364,36422,43829,28477,24415,14320,4390,4480,0,594,4765,7329,7977,16145,20650,26806,23183,18948,22613,18821,9333,4251,6292,0,2
2017,12,연기면,내구재,42582.97397,23800000,2602,15085,11914,100,100,100,1.4,1.6,-3.7,1.4,1.4,0.651,1540.27,884.35,1332.35,134,27,23,8,14,4,107,84,20,4,3,2.2,4.2,24040312,21171512,2868800,0,762,4613,10658,13965,23767,28623,38014,40009,42335,32839,27674,15000,7312,4882,1,908,4427,10166,12169,18847,21545,27761,25192,22322,19049,13970,8951,4009,4675,0,611,3390,7977,14560,18095,27206,38364,36422,43829,28477,24415,14320,4390,4480,0,594,4765,7329,7977,16145,20650,26806,23183,18948,22613,18821,9333,4251,6292,0,2
2017,12,연기면,레포츠/문화/취미,1147478.9,333167646.9,2602,15085,11914,100,100,100,1.4,1.6,-3.7,1.4,1.4,0.651,1540.27,884.35,1332.35,134,27,23,8,14,4,107,84,20,4,3,2.2,4.2,24040312,21171512,2868800,0,762,4613,10658,13965,23767,28623,38014,40009,42335,32839,27674,15000,7312,4882,1,908,4427,10166,12169,18847,21545,27761,25192,22322,19049,13970,8951,4009,4675,0,611,3390,7977,14560,18095,27206,38364,36422,43829,28477,24415,14320,4390,4480,0,594,4765,7329,7977,16145,20650,26806,23183,18948,22613,18821,9333,4251,6292,0,2
2017,12,연기면,서비스,1142557.465,36758082.48,2602,15085,11914,100,100,100,1.4,1.6,-3.7,1.4,1.4,0.651,1540.27,884.35,1332.35,134,27,23,8,14,4,107,84,20,4,3,2.2,4.2,24040312,21171512,2868800,0,762,4613,10658,13965,23767,28623,38014,40009,42335,32839,27674,15000,7312,4882,1,908,4427,10166,12169,18847,21545,27761,25192,22322,19049,13970,8951,4009,4675,0,611,3390,7977,14560,18095,27206,38364,36422,43829,28477,24415,14320,4390,4480,0,594,4765,7329,7977,16145,20650,26806,23183,18948,22613,18821,9333,4251,6292,0,2
2017,12,연기면,식생활,2654904.481,399786762.6,2602,15085,11914,100,100,100,1.4,1.6,-3.7,1.4,1.4,0.651,1540.27,884.35,1332.35,134,27,23,8,14,4,107,84,20,4,3,2.2,4.2,24040312,21171512,2868800,0,762,4613,10658,13965,23767,28623,38014,40009,42335,32839,27674,15000,7312,4882,1,908,4427,10166,12169,18847,21545,27761,25192,22322,19049,13970,8951,4009,4675,0,611,3390,7977,14560,18095,27206,38364,36422,43829,28477,24415,14320,4390,4480,0,594,4765,7329,7977,16145,20650,26806,23183,18948,22613,18821,9333,4251,6292,25,2
2017,12,연기면,여행,103596.095,3747080.848,2602,15085,11914,100,100,100,1.4,1.6,-3.7,1.4,1.4,0.651,1540.27,884.35,1332.35,134,27,23,8,14,4,107,84,20,4,3,2.2,4.2,24040312,21171512,2868800,0,762,4613,10658,13965,23767,28623,38014,40009,42335,32839,27674,15000,7312,4882,1,908,4427,10166,12169,18847,21545,27761,25192,22322,19049,13970,8951,4009,4675,0,611,3390,7977,14560,18095,27206,38364,36422,43829,28477,24415,14320,4390,4480,0,594,4765,7329,7977,16145,20650,26806,23183,18948,22613,18821,9333,4251,6292,0,2
2017,12,연기면,유통,1528188.21,206229056.3,2602,15085,11914,100,100,100,1.4,1.6,-3.7,1.4,1.4,0.651,1540.27,884.35,1332.35,134,27,23,8,14,4,107,84,20,4,3,2.2,4.2,24040312,21171512,2868800,0,762,4613,10658,13965,23767,28623,38014,40009,42335,32839,27674,15000,7312,4882,1,908,4427,10166,12169,18847,21545,27761,25192,22322,19049,13970,8951,4009,4675,0,611,3390,7977,14560,18095,27206,38364,36422,43829,28477,24415,14320,4390,4480,0,594,4765,7329,7977,16145,20650,26806,23183,18948,22613,18821,9333,4251,6292,11,2
2017,12,연기면,유흥,111916.0807,11694014.81,2602,15085,11914,100,100,100,1.4,1.6,-3.7,1.4,1.4,0.651,1540.27,884.35,1332.35,134,27,23,8,14,4,107,84,20,4,3,2.2,4.2,24040312,21171512,2868800,0,762,4613,10658,13965,23767,28623,38014,40009,42335,32839,27674,15000,7312,4882,1,908,4427,10166,12169,18847,21545,27761,25192,22322,19049,13970,8951,4009,4675,0,611,3390,7977,14560,18095,27206,38364,36422,43829,28477,24415,14320,4390,4480,0,594,4765,7329,7977,16145,20650,26806,23183,18948,22613,18821,9333,4251,6292,0,2
2017,12,연기면,의료/미용,574481.6335,13938360.12,2602,15085,11914,100,100,100,1.4,1.6,-3.7,1.4,1.4,0.651,1540.27,884.35,1332.35,134,27,23,8,14,4,107,84,20,4,3,2.2,4.2,24040312,21171512,2868800,0,762,4613,10658,13965,23767,28623,38014,40009,42335,32839,27674,15000,7312,4882,1,908,4427,10166,12169,18847,21545,27761,25192,22322,19049,13970,8951,4009,4675,0,611,3390,7977,14560,18095,27206,38364,36422,43829,28477,24415,14320,4390,4480,0,594,4765,7329,7977,16145,20650,26806,23183,18948,22613,18821,9333,4251,6292,0,2
2017,12,연기면,의생활,70925.83923,6651068.506,2602,15085,11914,100,100,100,1.4,1.6,-3.7,1.4,1.4,0.651,1540.27,884.35,1332.35,134,27,23,8,14,4,107,84,20,4,3,2.2,4.2,24040312,21171512,2868800,0,762,4613,10658,13965,23767,28623,38014,40009,42335,32839,27674,15000,7312,4882,1,908,4427,10166,12169,18847,21545,27761,25192,22322,19049,13970,8951,4009,4675,0,611,3390,7977,14560,18095,27206,38364,36422,43829,28477,24415,14320,4390,4480,0,594,4765,7329,7977,16145,20650,26806,23183,18948,22613,18821,9333,4251,6292,0,2
2017,12,연기면,자동차,1011058.633,1404440956,2602,15085,11914,100,100,100,1.4,1.6,-3.7,1.4,1.4,0.651,1540.27,884.35,1332.35,134,27,23,8,14,4,107,84,20,4,3,2.2,4.2,24040312,21171512,2868800,0,762,4613,10658,13965,23767,28623,38014,40009,42335,32839,27674,15000,7312,4882,1,908,4427,10166,12169,18847,21545,27761,25192,22322,19049,13970,8951,4009,4675,0,611,3390,7977,14560,18095,27206,38364,36422,43829,28477,24415,14320,4390,4480,0,594,4765,7329,7977,16145,20650,26806,23183,18948,22613,18821,9333,4251,6292,9,2
2017,12,연동면,교육,96248.8359,121970910.4,3111,4165,2500,100,100,100,1.4,1.6,-3.7,1.4,1.4,0.651,1540.27,884.35,1332.35,134,27,23,8,14,4,107,84,20,4,3,2.2,4.2,24040312,21171512,2868800,0,325,691,2474,4732,11426,12356,15383,10803,12930,12504,12033,8397,3067,2684,0,69,577,1267,2305,4694,3237,3005,4036,4351,3910,6012,3974,1521,957,0,423,669,1800,2422,4132,5583,5465,4023,7421,6943,8885,5457,2775,1597,0,53,333,1898,2027,3630,1548,1882,4244,2841,3574,5462,2708,780,871,3,4
2017,12,연동면,식생활,430718.9061,106196762,3111,4165,2500,100,100,100,1.4,1.6,-3.7,1.4,1.4,0.651,1540.27,884.35,1332.35,134,27,23,8,14,4,107,84,20,4,3,2.2,4.2,24040312,21171512,2868800,0,325,691,2474,4732,11426,12356,15383,10803,12930,12504,12033,8397,3067,2684,0,69,577,1267,2305,4694,3237,3005,4036,4351,3910,6012,3974,1521,957,0,423,669,1800,2422,4132,5583,5465,4023,7421,6943,8885,5457,2775,1597,0,53,333,1898,2027,3630,1548,1882,4244,2841,3574,5462,2708,780,871,16,4
2017,12,연동면,여행,46086.59975,6440295.209,3111,4165,2500,100,100,100,1.4,1.6,-3.7,1.4,1.4,0.651,1540.27,884.35,1332.35,134,27,23,8,14,4,107,84,20,4,3,2.2,4.2,24040312,21171512,2868800,0,325,691,2474,4732,11426,12356,15383,10803,12930,12504,12033,8397,3067,2684,0,69,577,1267,2305,4694,3237,3005,4036,4351,3910,6012,3974,1521,957,0,423,669,1800,2422,4132,5583,5465,4023,7421,6943,8885,5457,2775,1597,0,53,333,1898,2027,3630,1548,1882,4244,2841,3574,5462,2708,780,871,3,4
2017,12,연동면,유통,386548.7945,136177430.5,3111,4165,2500,100,100,100,1.4,1.6,-3.7,1.4,1.4,0.651,1540.27,884.35,1332.35,134,27,23,8,14,4,107,84,20,4,3,2.2,4.2,24040312,21171512,2868800,0,325,691,2474,4732,11426,12356,15383,10803,12930,12504,12033,8397,3067,2684,0,69,577,1267,2305,4694,3237,3005,4036,4351,3910,6012,3974,1521,957,0,423,669,1800,2422,4132,5583,5465,4023,7421,6943,8885,5457,2775,1597,0,53,333,1898,2027,3630,1548,1882,4244,2841,3574,5462,2708,780,871,4,4
2017,12,연동면,의료/미용,8579.569866,2430294.187,3111,4165,2500,100,100,100,1.4,1.6,-3.7,1.4,1.4,0.651,1540.27,884.35,1332.35,134,27,23,8,14,4,107,84,20,4,3,2.2,4.2,24040312,21171512,2868800,0,325,691,2474,4732,11426,12356,15383,10803,12930,12504,12033,8397,3067,2684,0,69,577,1267,2305,4694,3237,3005,4036,4351,3910,6012,3974,1521,957,0,423,669,1800,2422,4132,5583,5465,4023,7421,6943,8885,5457,2775,1597,0,53,333,1898,2027,3630,1548,1882,4244,2841,3574,5462,2708,780,871,0,4
2017,12,연동면,의생활,16148.14657,741609.7513,3111,4165,2500,100,100,100,1.4,1.6,-3.7,1.4,1.4,0.651,1540.27,884.35,1332.35,134,27,23,8,14,4,107,84,20,4,3,2.2,4.2,24040312,21171512,2868800,0,325,691,2474,4732,11426,12356,15383,10803,12930,12504,12033,8397,3067,2684,0,69,577,1267,2305,4694,3237,3005,4036,4351,3910,6012,3974,1521,957,0,423,669,1800,2422,4132,5583,5465,4023,7421,6943,8885,5457,2775,1597,0,53,333,1898,2027,3630,1548,1882,4244,2841,3574,5462,2708,780,871,0,4
2017,12,연동면,자동차,265979.955,370460093.2,3111,4165,2500,100,100,100,1.4,1.6,-3.7,1.4,1.4,0.651,1540.27,884.35,1332.35,134,27,23,8,14,4,107,84,20,4,3,2.2,4.2,24040312,21171512,2868800,0,325,691,2474,4732,11426,12356,15383,10803,12930,12504,12033,8397,3067,2684,0,69,577,1267,2305,4694,3237,3005,4036,4351,3910,6012,3974,1521,957,0,423,669,1800,2422,4132,5583,5465,4023,7421,6943,8885,5457,2775,1597,0,53,333,1898,2027,3630,1548,1882,4244,2841,3574,5462,2708,780,871,8,4
2017,12,연서면,교육,173974.5062,282194325.4,7385,10500,10162,100,100,100,1.4,1.6,-3.7,1.4,1.4,0.651,1540.27,884.35,1332.35,134,27,23,8,14,4,107,84,20,4,3,2.2,4.2,24040312,21171512,2868800,0,819,2603,5932,17861,18712,14609,19492,21991,23252,21568,25805,14654,6901,5981,0,1211,3431,4966,9662,9104,10177,11519,12321,12707,14395,13044,8770,3792,4267,0,792,2762,9394,29103,25700,16764,22752,25440,27520,25872,30832,18589,8713,8519,0,1063,4416,5897,9345,12667,12210,15359,17770,14334,16539,15234,9905,4266,5929,9,9
2017,12,연서면,내구재,123277.0735,51099021.65,7385,10500,10162,100,100,100,1.4,1.6,-3.7,1.4,1.4,0.651,1540.27,884.35,1332.35,134,27,23,8,14,4,107,84,20,4,3,2.2,4.2,24040312,21171512,2868800,0,819,2603,5932,17861,18712,14609,19492,21991,23252,21568,25805,14654,6901,5981,0,1211,3431,4966,9662,9104,10177,11519,12321,12707,14395,13044,8770,3792,4267,0,792,2762,9394,29103,25700,16764,22752,25440,27520,25872,30832,18589,8713,8519,0,1063,4416,5897,9345,12667,12210,15359,17770,14334,16539,15234,9905,4266,5929,0,9
2017,12,연서면,레포츠/문화/취미,337320.266,157042340.4,7385,10500,10162,100,100,100,1.4,1.6,-3.7,1.4,1.4,0.651,1540.27,884.35,1332.35,134,27,23,8,14,4,107,84,20,4,3,2.2,4.2,24040312,21171512,2868800,0,819,2603,5932,17861,18712,14609,19492,21991,23252,21568,25805,14654,6901,5981,0,1211,3431,4966,9662,9104,10177,11519,12321,12707,14395,13044,8770,3792,4267,0,792,2762,9394,29103,25700,16764,22752,25440,27520,25872,30832,18589,8713,8519,0,1063,4416,5897,9345,12667,12210,15359,17770,14334,16539,15234,9905,4266,5929,0,9
2017,12,연서면,서비스,123466.9314,6904777.104,7385,10500,10162,100,100,100,1.4,1.6,-3.7,1.4,1.4,0.651,1540.27,884.35,1332.35,134,27,23,8,14,4,107,84,20,4,3,2.2,4.2,24040312,21171512,2868800,0,819,2603,5932,17861,18712,14609,19492,21991,23252,21568,25805,14654,6901,5981,0,1211,3431,4966,9662,9104,10177,11519,12321,12707,14395,13044,8770,3792,4267,0,792,2762,9394,29103,25700,16764,22752,25440,27520,25872,30832,18589,8713,8519,0,1063,4416,5897,9345,12667,12210,15359,17770,14334,16539,15234,9905,4266,5929,0,9
2017,12,연서면,식생활,2143982.725,1062647285,7385,10500,10162,100,100,100,1.4,1.6,-3.7,1.4,1.4,0.651,1540.27,884.35,1332.35,134,27,23,8,14,4,107,84,20,4,3,2.2,4.2,24040312,21171512,2868800,0,819,2603,5932,17861,18712,14609,19492,21991,23252,21568,25805,14654,6901,5981,0,1211,3431,4966,9662,9104,10177,11519,12321,12707,14395,13044,8770,3792,4267,0,792,2762,9394,29103,25700,16764,22752,25440,27520,25872,30832,18589,8713,8519,0,1063,4416,5897,9345,12667,12210,15359,17770,14334,16539,15234,9905,4266,5929,68,9
2017,12,연서면,여행,148677.7035,24277961.33,7385,10500,10162,100,100,100,1.4,1.6,-3.7,1.4,1.4,0.651,1540.27,884.35,1332.35,134,27,23,8,14,4,107,84,20,4,3,2.2,4.2,24040312,21171512,2868800,0,819,2603,5932,17861,18712,14609,19492,21991,23252,21568,25805,14654,6901,5981,0,1211,3431,4966,9662,9104,10177,11519,12321,12707,14395,13044,8770,3792,4267,0,792,2762,9394,29103,25700,16764,22752,25440,27520,25872,30832,18589,8713,8519,0,1063,4416,5897,9345,12667,12210,15359,17770,14334,16539,15234,9905,4266,5929,6,9
2017,12,연서면,유통,851342.7022,434408136.9,7385,10500,10162,100,100,100,1.4,1.6,-3.7,1.4,1.4,0.651,1540.27,884.35,1332.35,134,27,23,8,14,4,107,84,20,4,3,2.2,4.2,24040312,21171512,2868800,0,819,2603,5932,17861,18712,14609,19492,21991,23252,21568,25805,14654,6901,5981,0,1211,3431,4966,9662,9104,10177,11519,12321,12707,14395,13044,8770,3792,4267,0,792,2762,9394,29103,25700,16764,22752,25440,27520,25872,30832,18589,8713,8519,0,1063,4416,5897,9345,12667,12210,15359,17770,14334,16539,15234,9905,4266,5929,13,9
2017,12,연서면,유흥,80360.93478,7548806.626,7385,10500,10162,100,100,100,1.4,1.6,-3.7,1.4,1.4,0.651,1540.27,884.35,1332.35,134,27,23,8,14,4,107,84,20,4,3,2.2,4.2,24040312,21171512,2868800,0,819,2603,5932,17861,18712,14609,19492,21991,23252,21568,25805,14654,6901,5981,0,1211,3431,4966,9662,9104,10177,11519,12321,12707,14395,13044,8770,3792,4267,0,792,2762,9394,29103,25700,16764,22752,25440,27520,25872,30832,18589,8713,8519,0,1063,4416,5897,9345,12667,12210,15359,17770,14334,16539,15234,9905,4266,5929,0,9
2017,12,연서면,의료/미용,673206.6228,93462719.53,7385,10500,10162,100,100,100,1.4,1.6,-3.7,1.4,1.4,0.651,1540.27,884.35,1332.35,134,27,23,8,14,4,107,84,20,4,3,2.2,4.2,24040312,21171512,2868800,0,819,2603,5932,17861,18712,14609,19492,21991,23252,21568,25805,14654,6901,5981,0,1211,3431,4966,9662,9104,10177,11519,12321,12707,14395,13044,8770,3792,4267,0,792,2762,9394,29103,25700,16764,22752,25440,27520,25872,30832,18589,8713,8519,0,1063,4416,5897,9345,12667,12210,15359,17770,14334,16539,15234,9905,4266,5929,5,9
2017,12,연서면,의생활,106031.5554,4176433.862,7385,10500,10162,100,100,100,1.4,1.6,-3.7,1.4,1.4,0.651,1540.27,884.35,1332.35,134,27,23,8,14,4,107,84,20,4,3,2.2,4.2,24040312,21171512,2868800,0,819,2603,5932,17861,18712,14609,19492,21991,23252,21568,25805,14654,6901,5981,0,1211,3431,4966,9662,9104,10177,11519,12321,12707,14395,13044,8770,3792,4267,0,792,2762,9394,29103,25700,16764,22752,25440,27520,25872,30832,18589,8713,8519,0,1063,4416,5897,9345,12667,12210,15359,17770,14334,16539,15234,9905,4266,5929,3,9
2017,12,연서면,자동차,508096.9796,1212771463,7385,10500,10162,100,100,100,1.4,1.6,-3.7,1.4,1.4,0.651,1540.27,884.35,1332.35,134,27,23,8,14,4,107,84,20,4,3,2.2,4.2,24040312,21171512,2868800,0,819,2603,5932,17861,18712,14609,19492,21991,23252,21568,25805,14654,6901,5981,0,1211,3431,4966,9662,9104,10177,11519,12321,12707,14395,13044,8770,3792,4267,0,792,2762,9394,29103,25700,16764,22752,25440,27520,25872,30832,18589,8713,8519,0,1063,4416,5897,9345,12667,12210,15359,17770,14334,16539,15234,9905,4266,5929,14,9
2017,12,장군면,교육,415185.8811,470004290.5,6002,9848,9561,100,100,100,1.4,1.6,-3.7,1.4,1.4,0.651,1540.27,884.35,1332.35,134,27,23,8,14,4,107,84,20,4,3,2.2,4.2,24040312,21171512,2868800,0,978,6899,16006,22336,24061,29367,38562,36898,45127,38570,38629,21864,10385,5737,0,1538,6624,12502,19689,15188,19847,25208,22373,20959,18915,16163,11882,5512,5510,0,154,2525,21022,40775,31335,30977,36824,42388,47270,36466,32397,20352,6407,5802,0,934,2964,22661,34728,14239,18716,22710,21062,23253,19713,16003,9265,5649,7013,0,2
2017,12,장군면,내구재,124996.6219,63730248.92,6002,9848,9561,100,100,100,1.4,1.6,-3.7,1.4,1.4,0.651,1540.27,884.35,1332.35,134,27,23,8,14,4,107,84,20,4,3,2.2,4.2,24040312,21171512,2868800,0,978,6899,16006,22336,24061,29367,38562,36898,45127,38570,38629,21864,10385,5737,0,1538,6624,12502,19689,15188,19847,25208,22373,20959,18915,16163,11882,5512,5510,0,154,2525,21022,40775,31335,30977,36824,42388,47270,36466,32397,20352,6407,5802,0,934,2964,22661,34728,14239,18716,22710,21062,23253,19713,16003,9265,5649,7013,0,2
2017,12,장군면,레포츠/문화/취미,1363947.408,253329174.3,6002,9848,9561,100,100,100,1.4,1.6,-3.7,1.4,1.4,0.651,1540.27,884.35,1332.35,134,27,23,8,14,4,107,84,20,4,3,2.2,4.2,24040312,21171512,2868800,0,978,6899,16006,22336,24061,29367,38562,36898,45127,38570,38629,21864,10385,5737,0,1538,6624,12502,19689,15188,19847,25208,22373,20959,18915,16163,11882,5512,5510,0,154,2525,21022,40775,31335,30977,36824,42388,47270,36466,32397,20352,6407,5802,0,934,2964,22661,34728,14239,18716,22710,21062,23253,19713,16003,9265,5649,7013,13,2
2017,12,장군면,서비스,131765.4123,39815770.73,6002,9848,9561,100,100,100,1.4,1.6,-3.7,1.4,1.4,0.651,1540.27,884.35,1332.35,134,27,23,8,14,4,107,84,20,4,3,2.2,4.2,24040312,21171512,2868800,0,978,6899,16006,22336,24061,29367,38562,36898,45127,38570,38629,21864,10385,5737,0,1538,6624,12502,19689,15188,19847,25208,22373,20959,18915,16163,11882,5512,5510,0,154,2525,21022,40775,31335,30977,36824,42388,47270,36466,32397,20352,6407,5802,0,934,2964,22661,34728,14239,18716,22710,21062,23253,19713,16003,9265,5649,7013,0,2
2017,12,장군면,식생활,2998615.624,2574178611,6002,9848,9561,100,100,100,1.4,1.6,-3.7,1.4,1.4,0.651,1540.27,884.35,1332.35,134,27,23,8,14,4,107,84,20,4,3,2.2,4.2,24040312,21171512,2868800,0,978,6899,16006,22336,24061,29367,38562,36898,45127,38570,38629,21864,10385,5737,0,1538,6624,12502,19689,15188,19847,25208,22373,20959,18915,16163,11882,5512,5510,0,154,2525,21022,40775,31335,30977,36824,42388,47270,36466,32397,20352,6407,5802,0,934,2964,22661,34728,14239,18716,22710,21062,23253,19713,16003,9265,5649,7013,109,2
2017,12,장군면,여행,76485.96187,3551920.388,6002,9848,9561,100,100,100,1.4,1.6,-3.7,1.4,1.4,0.651,1540.27,884.35,1332.35,134,27,23,8,14,4,107,84,20,4,3,2.2,4.2,24040312,21171512,2868800,0,978,6899,16006,22336,24061,29367,38562,36898,45127,38570,38629,21864,10385,5737,0,1538,6624,12502,19689,15188,19847,25208,22373,20959,18915,16163,11882,5512,5510,0,154,2525,21022,40775,31335,30977,36824,42388,47270,36466,32397,20352,6407,5802,0,934,2964,22661,34728,14239,18716,22710,21062,23253,19713,16003,9265,5649,7013,0,2
2017,12,장군면,유통,1499314.166,1071363843,6002,9848,9561,100,100,100,1.4,1.6,-3.7,1.4,1.4,0.651,1540.27,884.35,1332.35,134,27,23,8,14,4,107,84,20,4,3,2.2,4.2,24040312,21171512,2868800,0,978,6899,16006,22336,24061,29367,38562,36898,45127,38570,38629,21864,10385,5737,0,1538,6624,12502,19689,15188,19847,25208,22373,20959,18915,16163,11882,5512,5510,0,154,2525,21022,40775,31335,30977,36824,42388,47270,36466,32397,20352,6407,5802,0,934,2964,22661,34728,14239,18716,22710,21062,23253,19713,16003,9265,5649,7013,23,2
2017,12,장군면,유흥,236222.9586,95190629.3,6002,9848,9561,100,100,100,1.4,1.6,-3.7,1.4,1.4,0.651,1540.27,884.35,1332.35,134,27,23,8,14,4,107,84,20,4,3,2.2,4.2,24040312,21171512,2868800,0,978,6899,16006,22336,24061,29367,38562,36898,45127,38570,38629,21864,10385,5737,0,1538,6624,12502,19689,15188,19847,25208,22373,20959,18915,16163,11882,5512,5510,0,154,2525,21022,40775,31335,30977,36824,42388,47270,36466,32397,20352,6407,5802,0,934,2964,22661,34728,14239,18716,22710,21062,23253,19713,16003,9265,5649,7013,0,2
2017,12,장군면,의료/미용,688308.979,48756547.61,6002,9848,9561,100,100,100,1.4,1.6,-3.7,1.4,1.4,0.651,1540.27,884.35,1332.35,134,27,23,8,14,4,107,84,20,4,3,2.2,4.2,24040312,21171512,2868800,0,978,6899,16006,22336,24061,29367,38562,36898,45127,38570,38629,21864,10385,5737,0,1538,6624,12502,19689,15188,19847,25208,22373,20959,18915,16163,11882,5512,5510,0,154,2525,21022,40775,31335,30977,36824,42388,47270,36466,32397,20352,6407,5802,0,934,2964,22661,34728,14239,18716,22710,21062,23253,19713,16003,9265,5649,7013,0,2
2017,12,장군면,의생활,228335.1942,30249871.43,6002,9848,9561,100,100,100,1.4,1.6,-3.7,1.4,1.4,0.651,1540.27,884.35,1332.35,134,27,23,8,14,4,107,84,20,4,3,2.2,4.2,24040312,21171512,2868800,0,978,6899,16006,22336,24061,29367,38562,36898,45127,38570,38629,21864,10385,5737,0,1538,6624,12502,19689,15188,19847,25208,22373,20959,18915,16163,11882,5512,5510,0,154,2525,21022,40775,31335,30977,36824,42388,47270,36466,32397,20352,6407,5802,0,934,2964,22661,34728,14239,18716,22710,21062,23253,19713,16003,9265,5649,7013,0,2
2017,12,장군면,자동차,707589.096,695308451.3,6002,9848,9561,100,100,100,1.4,1.6,-3.7,1.4,1.4,0.651,1540.27,884.35,1332.35,134,27,23,8,14,4,107,84,20,4,3,2.2,4.2,24040312,21171512,2868800,0,978,6899,16006,22336,24061,29367,38562,36898,45127,38570,38629,21864,10385,5737,0,1538,6624,12502,19689,15188,19847,25208,22373,20959,18915,16163,11882,5512,5510,0,154,2525,21022,40775,31335,30977,36824,42388,47270,36466,32397,20352,6407,5802,0,934,2964,22661,34728,14239,18716,22710,21062,23253,19713,16003,9265,5649,7013,20,2
