id,year,month,h_dng_cd,h_name,age,sex,d_sum,n_sum
1,2017,1,36110250,세종조치원읍,0,F,308,305
2,2017,1,36110310,세종연기면,0,F,28,21
3,2017,1,36110320,세종연동면,0,F,7,7
4,2017,1,36110330,세종부강면,0,F,49,42
5,2017,1,36110340,세종금남면,0,F,39,32
6,2017,1,36110350,세종장군면,0,F,102,84
7,2017,1,36110360,세종연서면,0,F,63,53
8,2017,1,36110370,세종전의면,0,F,18,18
9,2017,1,36110380,세종전동면,0,F,14,14
10,2017,1,36110390,세종소정면,0,F,18,18
11,2017,1,36110510,세종한솔동,0,F,292,292
12,2017,1,36110515,세종새롬동,0,F,0,0
13,2017,1,36110520,세종도담동,0,F,233,233
14,2017,1,36110530,세종아름동,0,F,458,458
15,2017,1,36110540,세종종촌동,0,F,270,269
16,2017,1,36110560,세종보람동,0,F,0,0
17,2017,1,36110250,세종조치원읍,0,M,277,273
18,2017,1,36110310,세종연기면,0,M,28,14
19,2017,1,36110320,세종연동면,0,M,4,4
20,2017,1,36110330,세종부강면,0,M,7,4
21,2017,1,36110340,세종금남면,0,M,14,11
22,2017,1,36110350,세종장군면,0,M,81,74
23,2017,1,36110360,세종연서면,0,M,42,39
24,2017,1,36110370,세종전의면,0,M,28,28
25,2017,1,36110380,세종전동면,0,M,11,7
26,2017,1,36110390,세종소정면,0,M,0,0
27,2017,1,36110510,세종한솔동,0,M,196,187
28,2017,1,36110515,세종새롬동,0,M,0,0
29,2017,1,36110520,세종도담동,0,M,162,154
30,2017,1,36110530,세종아름동,0,M,326,310
31,2017,1,36110540,세종종촌동,0,M,179,170
32,2017,1,36110250,세종조치원읍,10,F,1915,1995
33,2017,1,36110310,세종연기면,10,F,291,312
34,2017,1,36110320,세종연동면,10,F,102,84
35,2017,1,36110330,세종부강면,10,F,182,175
36,2017,1,36110340,세종금남면,10,F,196,200
37,2017,1,36110350,세종장군면,10,F,697,714
38,2017,1,36110360,세종연서면,10,F,382,357
39,2017,1,36110370,세종전의면,10,F,277,266
40,2017,1,36110380,세종전동면,10,F,74,84
41,2017,1,36110390,세종소정면,10,F,56,77
42,2017,1,36110510,세종한솔동,10,F,1976,2003
43,2017,1,36110515,세종새롬동,10,F,0,0
44,2017,1,36110520,세종도담동,10,F,1521,1542
45,2017,1,36110530,세종아름동,10,F,2629,2665
46,2017,1,36110540,세종종촌동,10,F,1498,1518
47,2017,1,36110550,세종고운동,10,F,0,0
48,2017,1,36110560,세종보람동,10,F,0,0
49,2017,1,36110250,세종조치원읍,10,M,1897,1939
50,2017,1,36110310,세종연기면,10,M,256,291
51,2017,1,36110320,세종연동면,10,M,151,116
52,2017,1,36110330,세종부강면,10,M,270,280
53,2017,1,36110340,세종금남면,10,M,210,203
54,2017,1,36110350,세종장군면,10,M,616,644
55,2017,1,36110360,세종연서면,10,M,336,336
56,2017,1,36110370,세종전의면,10,M,280,277
57,2017,1,36110380,세종전동면,10,M,119,130
58,2017,1,36110390,세종소정면,10,M,56,63
59,2017,1,36110510,세종한솔동,10,M,1736,1764
60,2017,1,36110515,세종새롬동,10,M,0,0
61,2017,1,36110520,세종도담동,10,M,1359,1381
62,2017,1,36110530,세종아름동,10,M,2372,2411
63,2017,1,36110540,세종종촌동,10,M,1304,1325
64,2017,1,36110560,세종보람동,10,M,0,0
65,2017,1,36110250,세종조치원읍,20,F,2576,2947
66,2017,1,36110310,세종연기면,20,F,315,396
67,2017,1,36110320,세종연동면,20,F,161,130
68,2017,1,36110330,세종부강면,20,F,417,315
69,2017,1,36110340,세종금남면,20,F,560,343
70,2017,1,36110350,세종장군면,20,F,816,928
71,2017,1,36110360,세종연서면,20,F,364,378
72,2017,1,36110370,세종전의면,20,F,529,329
73,2017,1,36110380,세종전동면,20,F,140,67
74,2017,1,36110390,세종소정면,20,F,109,81
75,2017,1,36110510,세종한솔동,20,F,2073,1932
76,2017,1,36110515,세종새롬동,20,F,0,0
77,2017,1,36110520,세종도담동,20,F,2202,2052
78,2017,1,36110530,세종아름동,20,F,2498,2328
79,2017,1,36110540,세종종촌동,20,F,1615,1505
80,2017,1,36110560,세종보람동,20,F,0,0
81,2017,1,36110250,세종조치원읍,20,M,4204,4501
82,2017,1,36110310,세종연기면,20,M,417,508
83,2017,1,36110320,세종연동면,20,M,403,210
84,2017,1,36110330,세종부강면,20,M,1033,532
85,2017,1,36110340,세종금남면,20,M,756,630
86,2017,1,36110350,세종장군면,20,M,959,1057
87,2017,1,36110360,세종연서면,20,M,1015,942
88,2017,1,36110370,세종전의면,20,M,798,525
89,2017,1,36110380,세종전동면,20,M,368,291
90,2017,1,36110390,세종소정면,20,M,109,126
91,2017,1,36110510,세종한솔동,20,M,2130,1980
92,2017,1,36110515,세종새롬동,20,M,0,0
93,2017,1,36110520,세종도담동,20,M,1897,1764
94,2017,1,36110530,세종아름동,20,M,2376,2209
95,2017,1,36110540,세종종촌동,20,M,1551,1442
96,2017,1,36110550,세종고운동,20,M,0,0
97,2017,1,36110560,세종보람동,20,M,0,0
98,2017,1,36110250,세종조치원읍,30,F,2503,2608
99,2017,1,36110310,세종연기면,30,F,550,777
100,2017,1,36110320,세종연동면,30,F,252,168
101,2017,1,36110330,세종부강면,30,F,441,312
102,2017,1,36110340,세종금남면,30,F,707,368
103,2017,1,36110350,세종장군면,30,F,1351,1677
104,2017,1,36110360,세종연서면,30,F,606,571
105,2017,1,36110370,세종전의면,30,F,399,270
106,2017,1,36110380,세종전동면,30,F,116,49
107,2017,1,36110390,세종소정면,30,F,77,63
108,2017,1,36110510,세종한솔동,30,F,3711,3836
109,2017,1,36110515,세종새롬동,30,F,0,0
110,2017,1,36110520,세종도담동,30,F,3441,3557
111,2017,1,36110530,세종아름동,30,F,5956,6157
112,2017,1,36110540,세종종촌동,30,F,3593,3715
113,2017,1,36110550,세종고운동,30,F,0,0
114,2017,1,36110560,세종보람동,30,F,0,0
115,2017,1,36110250,세종조치원읍,30,M,2475,3276
116,2017,1,36110310,세종연기면,30,M,620,938
117,2017,1,36110320,세종연동면,30,M,725,305
118,2017,1,36110330,세종부강면,30,M,1292,627
119,2017,1,36110340,세종금남면,30,M,1050,578
120,2017,1,36110350,세종장군면,30,M,980,1782
121,2017,1,36110360,세종연서면,30,M,963,756
122,2017,1,36110370,세종전의면,30,M,1166,476
123,2017,1,36110380,세종전동면,30,M,403,242
124,2017,1,36110390,세종소정면,30,M,203,140
125,2017,1,36110510,세종한솔동,30,M,3365,3654
126,2017,1,36110515,세종새롬동,30,M,0,0
127,2017,1,36110520,세종도담동,30,M,3114,3381
128,2017,1,36110530,세종아름동,30,M,5466,5935
129,2017,1,36110540,세종종촌동,30,M,3299,3582
130,2017,1,36110550,세종고운동,30,M,0,0
131,2017,1,36110560,세종보람동,30,M,0,0
132,2017,1,36110250,세종조치원읍,40,F,2947,3392
133,2017,1,36110310,세종연기면,40,F,459,679
134,2017,1,36110320,세종연동면,40,F,322,189
135,2017,1,36110330,세종부강면,40,F,560,431
136,2017,1,36110340,세종금남면,40,F,644,508
137,2017,1,36110350,세종장군면,40,F,1239,1572
138,2017,1,36110360,세종연서면,40,F,903,718
139,2017,1,36110370,세종전의면,40,F,690,466
140,2017,1,36110380,세종전동면,40,F,263,112
141,2017,1,36110390,세종소정면,40,F,112,112
142,2017,1,36110510,세종한솔동,40,F,3551,3632
143,2017,1,36110515,세종새롬동,40,F,0,0
144,2017,1,36110520,세종도담동,40,F,3007,3076
145,2017,1,36110530,세종아름동,40,F,5025,5140
146,2017,1,36110540,세종종촌동,40,F,2743,2806
147,2017,1,36110550,세종고운동,40,F,0,0
148,2017,1,36110560,세종보람동,40,F,0,0
149,2017,1,36110250,세종조치원읍,40,M,3360,4046
150,2017,1,36110310,세종연기면,40,M,690,851
151,2017,1,36110320,세종연동면,40,M,592,242
152,2017,1,36110330,세종부강면,40,M,1551,753
153,2017,1,36110340,세종금남면,40,M,1180,854
154,2017,1,36110350,세종장군면,40,M,1267,2135
155,2017,1,36110360,세종연서면,40,M,1148,980
156,2017,1,36110370,세종전의면,40,M,1047,588
157,2017,1,36110380,세종전동면,40,M,277,126
158,2017,1,36110390,세종소정면,40,M,207,144
159,2017,1,36110510,세종한솔동,40,M,3976,4068
160,2017,1,36110515,세종새롬동,40,M,0,0
161,2017,1,36110520,세종도담동,40,M,3375,3453
162,2017,1,36110530,세종아름동,40,M,5625,5756
163,2017,1,36110540,세종종촌동,40,M,3171,3244
164,2017,1,36110550,세종고운동,40,M,0,0
165,2017,1,36110560,세종보람동,40,M,0,0
166,2017,1,36110250,세종조치원읍,50,F,2863,3010
167,2017,1,36110310,세종연기면,50,F,501,522
168,2017,1,36110320,세종연동면,50,F,336,242
169,2017,1,36110330,세종부강면,50,F,536,469
170,2017,1,36110340,세종금남면,50,F,753,697
171,2017,1,36110350,세종장군면,50,F,984,949
172,2017,1,36110360,세종연서면,50,F,896,805
173,2017,1,36110370,세종전의면,50,F,627,518
174,2017,1,36110380,세종전동면,50,F,200,193
175,2017,1,36110390,세종소정면,50,F,154,137
176,2017,1,36110510,세종한솔동,50,F,1835,1791
177,2017,1,36110515,세종새롬동,50,F,0,0
178,2017,1,36110520,세종도담동,50,F,1632,1593
179,2017,1,36110530,세종아름동,50,F,2226,2173
180,2017,1,36110540,세종종촌동,50,F,1475,1440
181,2017,1,36110550,세종고운동,50,F,0,0
182,2017,1,36110560,세종보람동,50,F,0,0
183,2017,1,36110250,세종조치원읍,50,M,2926,3287
184,2017,1,36110310,세종연기면,50,M,578,627
185,2017,1,36110320,세종연동면,50,M,560,336
186,2017,1,36110330,세종부강면,50,M,1243,742
187,2017,1,36110340,세종금남면,50,M,1110,956
188,2017,1,36110350,세종장군면,50,M,1246,1390
189,2017,1,36110360,세종연서면,50,M,1166,1040
190,2017,1,36110370,세종전의면,50,M,952,669
191,2017,1,36110380,세종전동면,50,M,466,270
192,2017,1,36110390,세종소정면,50,M,231,196
193,2017,1,36110510,세종한솔동,50,M,2260,2061
194,2017,1,36110515,세종새롬동,50,M,0,0
195,2017,1,36110520,세종도담동,50,M,1937,1766
196,2017,1,36110530,세종아름동,50,M,2483,2264
197,2017,1,36110540,세종종촌동,50,M,1647,1502
198,2017,1,36110550,세종고운동,50,M,0,0
199,2017,1,36110560,세종보람동,50,M,0,0
200,2017,1,36110250,세종조치원읍,60,F,1316,1379
201,2017,1,36110310,세종연기면,60,F,196,210
202,2017,1,36110320,세종연동면,60,F,144,116
203,2017,1,36110330,세종부강면,60,F,270,270
204,2017,1,36110340,세종금남면,60,F,315,322
205,2017,1,36110350,세종장군면,60,F,445,420
206,2017,1,36110360,세종연서면,60,F,382,368
207,2017,1,36110370,세종전의면,60,F,252,238
208,2017,1,36110380,세종전동면,60,F,123,133
209,2017,1,36110390,세종소정면,60,F,46,49
210,2017,1,36110510,세종한솔동,60,F,522,513
211,2017,1,36110515,세종새롬동,60,F,0,0
212,2017,1,36110520,세종도담동,60,F,540,531
213,2017,1,36110530,세종아름동,60,F,766,753
214,2017,1,36110540,세종종촌동,60,F,495,487
215,2017,1,36110560,세종보람동,60,F,0,0
216,2017,1,36110250,세종조치원읍,60,M,1677,1705
217,2017,1,36110310,세종연기면,60,M,235,245
218,2017,1,36110320,세종연동면,60,M,196,154
219,2017,1,36110330,세종부강면,60,M,396,361
220,2017,1,36110340,세종금남면,60,M,529,522
221,2017,1,36110350,세종장군면,60,M,546,539
222,2017,1,36110360,세종연서면,60,M,592,613
223,2017,1,36110370,세종전의면,60,M,389,343
224,2017,1,36110380,세종전동면,60,M,196,168
225,2017,1,36110390,세종소정면,60,M,98,84
226,2017,1,36110510,세종한솔동,60,M,608,594
227,2017,1,36110515,세종새롬동,60,M,0,0
228,2017,1,36110520,세종도담동,60,M,614,599
229,2017,1,36110530,세종아름동,60,M,957,935
230,2017,1,36110540,세종종촌동,60,M,552,539
231,2017,1,36110550,세종고운동,60,M,0,0
232,2017,1,36110560,세종보람동,60,M,0,0
233,2017,1,36110250,세종조치원읍,70,F,508,518
234,2017,1,36110310,세종연기면,70,F,77,81
235,2017,1,36110320,세종연동면,70,F,46,49
236,2017,1,36110330,세종부강면,70,F,123,98
237,2017,1,36110340,세종금남면,70,F,154,119
238,2017,1,36110350,세종장군면,70,F,147,151
239,2017,1,36110360,세종연서면,70,F,126,147
240,2017,1,36110370,세종전의면,70,F,116,116
241,2017,1,36110380,세종전동면,70,F,42,49
242,2017,1,36110390,세종소정면,70,F,32,18
243,2017,1,36110510,세종한솔동,70,F,123,122
244,2017,1,36110515,세종새롬동,70,F,0,0
245,2017,1,36110520,세종도담동,70,F,149,148
246,2017,1,36110530,세종아름동,70,F,157,156
247,2017,1,36110540,세종종촌동,70,F,118,118
248,2017,1,36110560,세종보람동,70,F,0,0
249,2017,1,36110250,세종조치원읍,70,M,550,560
250,2017,1,36110310,세종연기면,70,M,88,91
251,2017,1,36110320,세종연동면,70,M,63,42
252,2017,1,36110330,세종부강면,70,M,144,140
253,2017,1,36110340,세종금남면,70,M,154,151
254,2017,1,36110350,세종장군면,70,M,245,242
255,2017,1,36110360,세종연서면,70,M,210,207
256,2017,1,36110370,세종전의면,70,M,144,119
257,2017,1,36110380,세종전동면,70,M,42,39
258,2017,1,36110390,세종소정면,70,M,25,28
259,2017,1,36110510,세종한솔동,70,M,137,138
260,2017,1,36110515,세종새롬동,70,M,0,0
261,2017,1,36110520,세종도담동,70,M,171,171
262,2017,1,36110530,세종아름동,70,M,183,183
263,2017,1,36110540,세종종촌동,70,M,148,149
264,2017,1,36110560,세종보람동,70,M,0,0
265,2017,2,36110250,세종조치원읍,0,F,315,326
266,2017,2,36110310,세종연기면,0,F,32,28
267,2017,2,36110320,세종연동면,0,F,7,7
268,2017,2,36110330,세종부강면,0,F,39,39
269,2017,2,36110340,세종금남면,0,F,32,39
270,2017,2,36110350,세종장군면,0,F,95,84
271,2017,2,36110360,세종연서면,0,F,56,63
272,2017,2,36110370,세종전의면,0,F,25,25
273,2017,2,36110380,세종전동면,0,F,18,14
274,2017,2,36110390,세종소정면,0,F,14,14
275,2017,2,36110510,세종한솔동,0,F,172,173
276,2017,2,36110515,세종새롬동,0,F,0,0
277,2017,2,36110520,세종도담동,0,F,230,232
278,2017,2,36110530,세종아름동,0,F,212,214
279,2017,2,36110540,세종종촌동,0,F,266,268
280,2017,2,36110550,세종고운동,0,F,237,239
281,2017,2,36110560,세종보람동,0,F,128,129
282,2017,2,36110250,세종조치원읍,0,M,284,277
283,2017,2,36110310,세종연기면,0,M,28,18
284,2017,2,36110320,세종연동면,0,M,7,4
285,2017,2,36110330,세종부강면,0,M,7,4
286,2017,2,36110340,세종금남면,0,M,18,18
287,2017,2,36110350,세종장군면,0,M,74,81
288,2017,2,36110360,세종연서면,0,M,46,46
289,2017,2,36110370,세종전의면,0,M,32,28
290,2017,2,36110380,세종전동면,0,M,7,7
291,2017,2,36110390,세종소정면,0,M,0,0
292,2017,2,36110510,세종한솔동,0,M,119,117
293,2017,2,36110515,세종새롬동,0,M,0,0
294,2017,2,36110520,세종도담동,0,M,164,161
295,2017,2,36110530,세종아름동,0,M,152,150
296,2017,2,36110540,세종종촌동,0,M,180,177
297,2017,2,36110550,세종고운동,0,M,173,170
298,2017,2,36110560,세종보람동,0,M,90,88
299,2017,2,36110250,세종조치원읍,10,F,2023,2051
300,2017,2,36110310,세종연기면,10,F,280,305
301,2017,2,36110320,세종연동면,10,F,98,88
302,2017,2,36110330,세종부강면,10,F,158,161
303,2017,2,36110340,세종금남면,10,F,186,200
304,2017,2,36110350,세종장군면,10,F,718,718
305,2017,2,36110360,세종연서면,10,F,368,361
306,2017,2,36110370,세종전의면,10,F,252,252
307,2017,2,36110380,세종전동면,10,F,77,88
308,2017,2,36110390,세종소정면,10,F,60,74
309,2017,2,36110510,세종한솔동,10,F,1474,1485
310,2017,2,36110515,세종새롬동,10,F,0,0
311,2017,2,36110520,세종도담동,10,F,1573,1586
312,2017,2,36110530,세종아름동,10,F,1483,1495
313,2017,2,36110540,세종종촌동,10,F,1549,1561
314,2017,2,36110550,세종고운동,10,F,1207,1216
315,2017,2,36110560,세종보람동,10,F,655,660
316,2017,2,36110250,세종조치원읍,10,M,1929,2027
317,2017,2,36110310,세종연기면,10,M,263,322
318,2017,2,36110320,세종연동면,10,M,95,105
319,2017,2,36110330,세종부강면,10,M,308,273
320,2017,2,36110340,세종금남면,10,M,221,224
321,2017,2,36110350,세종장군면,10,M,669,651
322,2017,2,36110360,세종연서면,10,M,322,329
323,2017,2,36110370,세종전의면,10,M,277,259
324,2017,2,36110380,세종전동면,10,M,105,105
325,2017,2,36110390,세종소정면,10,M,60,63
326,2017,2,36110510,세종한솔동,10,M,1284,1300
327,2017,2,36110515,세종새롬동,10,M,0,0
328,2017,2,36110520,세종도담동,10,M,1410,1426
329,2017,2,36110530,세종아름동,10,M,1384,1400
330,2017,2,36110540,세종종촌동,10,M,1328,1343
331,2017,2,36110550,세종고운동,10,M,1041,1053
332,2017,2,36110560,세종보람동,10,M,587,594
333,2017,2,36110250,세종조치원읍,20,F,2524,2804
334,2017,2,36110310,세종연기면,20,F,389,445
335,2017,2,36110320,세종연동면,20,F,165,109
336,2017,2,36110330,세종부강면,20,F,424,305
337,2017,2,36110340,세종금남면,20,F,574,375
338,2017,2,36110350,세종장군면,20,F,837,917
339,2017,2,36110360,세종연서면,20,F,357,368
340,2017,2,36110370,세종전의면,20,F,599,375
341,2017,2,36110380,세종전동면,20,F,133,70
342,2017,2,36110390,세종소정면,20,F,102,63
343,2017,2,36110510,세종한솔동,20,F,1292,1182
344,2017,2,36110515,세종새롬동,20,F,0,0
345,2017,2,36110520,세종도담동,20,F,2254,2063
346,2017,2,36110530,세종아름동,20,F,1100,1007
347,2017,2,36110540,세종종촌동,20,F,1682,1539
348,2017,2,36110550,세종고운동,20,F,1424,1303
349,2017,2,36110560,세종보람동,20,F,957,876
350,2017,2,36110250,세종조치원읍,20,M,3987,4358
351,2017,2,36110310,세종연기면,20,M,417,487
352,2017,2,36110320,세종연동면,20,M,368,210
353,2017,2,36110330,세종부강면,20,M,1026,553
354,2017,2,36110340,세종금남면,20,M,711,602
355,2017,2,36110350,세종장군면,20,M,1015,1127
356,2017,2,36110360,세종연서면,20,M,1057,980
357,2017,2,36110370,세종전의면,20,M,889,515
358,2017,2,36110380,세종전동면,20,M,315,252
359,2017,2,36110390,세종소정면,20,M,126,137
360,2017,2,36110510,세종한솔동,20,M,1265,1171
361,2017,2,36110515,세종새롬동,20,M,0,0
362,2017,2,36110520,세종도담동,20,M,1876,1737
363,2017,2,36110530,세종아름동,20,M,1042,965
364,2017,2,36110540,세종종촌동,20,M,1554,1439
365,2017,2,36110550,세종고운동,20,M,1275,1180
366,2017,2,36110560,세종보람동,20,M,910,842
367,2017,2,36110250,세종조치원읍,30,F,2573,2685
368,2017,2,36110310,세종연기면,30,F,574,784
369,2017,2,36110320,세종연동면,30,F,242,154
370,2017,2,36110330,세종부강면,30,F,441,280
371,2017,2,36110340,세종금남면,30,F,693,424
372,2017,2,36110350,세종장군면,30,F,1337,1603
373,2017,2,36110360,세종연서면,30,F,595,585
374,2017,2,36110370,세종전의면,30,F,469,266
375,2017,2,36110380,세종전동면,30,F,140,60
376,2017,2,36110390,세종소정면,30,F,77,70
377,2017,2,36110510,세종한솔동,30,F,2209,2277
378,2017,2,36110515,세종새롬동,30,F,0,0
379,2017,2,36110520,세종도담동,30,F,3527,3635
380,2017,2,36110530,세종아름동,30,F,2693,2775
381,2017,2,36110540,세종종촌동,30,F,3707,3821
382,2017,2,36110550,세종고운동,30,F,3339,3442
383,2017,2,36110560,세종보람동,30,F,1709,1761
384,2017,2,36110250,세종조치원읍,30,M,2464,3189
385,2017,2,36110310,세종연기면,30,M,627,851
386,2017,2,36110320,세종연동면,30,M,753,322
387,2017,2,36110330,세종부강면,30,M,1292,609
388,2017,2,36110340,세종금남면,30,M,1068,543
389,2017,2,36110350,세종장군면,30,M,1033,1866
390,2017,2,36110360,세종연서면,30,M,942,770
391,2017,2,36110370,세종전의면,30,M,1176,448
392,2017,2,36110380,세종전동면,30,M,392,235
393,2017,2,36110390,세종소정면,30,M,165,154
394,2017,2,36110510,세종한솔동,30,M,1834,2003
395,2017,2,36110515,세종새롬동,30,M,0,0
396,2017,2,36110520,세종도담동,30,M,3086,3371
397,2017,2,36110530,세종아름동,30,M,2241,2447
398,2017,2,36110540,세종종촌동,30,M,3288,3591
399,2017,2,36110550,세종고운동,30,M,3156,3447
400,2017,2,36110560,세종보람동,30,M,1645,1797
401,2017,2,36110250,세종조치원읍,40,F,2961,3399
402,2017,2,36110310,세종연기면,40,F,550,711
403,2017,2,36110320,세종연동면,40,F,329,189
404,2017,2,36110330,세종부강면,40,F,560,462
405,2017,2,36110340,세종금남면,40,F,662,518
406,2017,2,36110350,세종장군면,40,F,1201,1526
407,2017,2,36110360,세종연서면,40,F,879,690
408,2017,2,36110370,세종전의면,40,F,802,480
409,2017,2,36110380,세종전동면,40,F,277,109
410,2017,2,36110390,세종소정면,40,F,123,116
411,2017,2,36110510,세종한솔동,40,F,2491,2526
412,2017,2,36110515,세종새롬동,40,F,0,0
413,2017,2,36110520,세종도담동,40,F,3093,3137
414,2017,2,36110530,세종아름동,40,F,2779,2818
415,2017,2,36110540,세종종촌동,40,F,2823,2863
416,2017,2,36110550,세종고운동,40,F,2350,2384
417,2017,2,36110560,세종보람동,40,F,1315,1333
418,2017,2,36110250,세종조치원읍,40,M,3322,4022
419,2017,2,36110310,세종연기면,40,M,679,791
420,2017,2,36110320,세종연동면,40,M,672,256
421,2017,2,36110330,세종부강면,40,M,1575,791
422,2017,2,36110340,세종금남면,40,M,1166,893
423,2017,2,36110350,세종장군면,40,M,1404,2139
424,2017,2,36110360,세종연서면,40,M,1138,1012
425,2017,2,36110370,세종전의면,40,M,1050,616
426,2017,2,36110380,세종전동면,40,M,312,144
427,2017,2,36110390,세종소정면,40,M,221,154
428,2017,2,36110510,세종한솔동,40,M,2789,2865
429,2017,2,36110515,세종새롬동,40,M,0,0
430,2017,2,36110520,세종도담동,40,M,3442,3536
431,2017,2,36110530,세종아름동,40,M,3054,3138
432,2017,2,36110540,세종종촌동,40,M,3224,3312
433,2017,2,36110550,세종고운동,40,M,2644,2717
434,2017,2,36110560,세종보람동,40,M,1448,1488
435,2017,2,36110250,세종조치원읍,50,F,2881,3028
436,2017,2,36110310,세종연기면,50,F,501,557
437,2017,2,36110320,세종연동면,50,F,343,214
438,2017,2,36110330,세종부강면,50,F,571,501
439,2017,2,36110340,세종금남면,50,F,781,700
440,2017,2,36110350,세종장군면,50,F,945,945
441,2017,2,36110360,세종연서면,50,F,893,826
442,2017,2,36110370,세종전의면,50,F,753,532
443,2017,2,36110380,세종전동면,50,F,200,186
444,2017,2,36110390,세종소정면,50,F,147,130
445,2017,2,36110510,세종한솔동,50,F,1050,1015
446,2017,2,36110515,세종새롬동,50,F,0,0
447,2017,2,36110520,세종도담동,50,F,1656,1601
448,2017,2,36110530,세종아름동,50,F,1005,972
449,2017,2,36110540,세종종촌동,50,F,1517,1467
450,2017,2,36110550,세종고운동,50,F,1275,1232
451,2017,2,36110560,세종보람동,50,F,901,871
452,2017,2,36110250,세종조치원읍,50,M,2933,3423
453,2017,2,36110310,세종연기면,50,M,571,630
454,2017,2,36110320,세종연동면,50,M,564,336
455,2017,2,36110330,세종부강면,50,M,1369,798
456,2017,2,36110340,세종금남면,50,M,1239,1043
457,2017,2,36110350,세종장군면,50,M,1295,1456
458,2017,2,36110360,세종연서면,50,M,1208,1064
459,2017,2,36110370,세종전의면,50,M,945,697
460,2017,2,36110380,세종전동면,50,M,501,277
461,2017,2,36110390,세종소정면,50,M,235,186
462,2017,2,36110510,세종한솔동,50,M,1389,1270
463,2017,2,36110515,세종새롬동,50,M,0,0
464,2017,2,36110520,세종도담동,50,M,2008,1836
465,2017,2,36110530,세종아름동,50,M,1314,1202
466,2017,2,36110540,세종종촌동,50,M,1717,1569
467,2017,2,36110550,세종고운동,50,M,1272,1162
468,2017,2,36110560,세종보람동,50,M,1014,927
469,2017,2,36110250,세종조치원읍,60,F,1365,1407
470,2017,2,36110310,세종연기면,60,F,214,217
471,2017,2,36110320,세종연동면,60,F,137,126
472,2017,2,36110330,세종부강면,60,F,259,266
473,2017,2,36110340,세종금남면,60,F,322,322
474,2017,2,36110350,세종장군면,60,F,441,438
475,2017,2,36110360,세종연서면,60,F,378,382
476,2017,2,36110370,세종전의면,60,F,277,242
477,2017,2,36110380,세종전동면,60,F,130,137
478,2017,2,36110390,세종소정면,60,F,46,49
479,2017,2,36110510,세종한솔동,60,F,317,310
480,2017,2,36110515,세종새롬동,60,F,0,0
481,2017,2,36110520,세종도담동,60,F,567,555
482,2017,2,36110530,세종아름동,60,F,319,312
483,2017,2,36110540,세종종촌동,60,F,529,518
484,2017,2,36110550,세종고운동,60,F,484,474
485,2017,2,36110560,세종보람동,60,F,239,234
486,2017,2,36110250,세종조치원읍,60,M,1659,1733
487,2017,2,36110310,세종연기면,60,M,298,284
488,2017,2,36110320,세종연동면,60,M,210,158
489,2017,2,36110330,세종부강면,60,M,434,340
490,2017,2,36110340,세종금남면,60,M,567,536
491,2017,2,36110350,세종장군면,60,M,574,578
492,2017,2,36110360,세종연서면,60,M,609,616
493,2017,2,36110370,세종전의면,60,M,392,340
494,2017,2,36110380,세종전동면,60,M,200,168
495,2017,2,36110390,세종소정면,60,M,91,88
496,2017,2,36110510,세종한솔동,60,M,359,344
497,2017,2,36110515,세종새롬동,60,M,0,0
498,2017,2,36110520,세종도담동,60,M,644,617
499,2017,2,36110530,세종아름동,60,M,409,392
500,2017,2,36110540,세종종촌동,60,M,582,558
501,2017,2,36110550,세종고운동,60,M,579,556
502,2017,2,36110560,세종보람동,60,M,300,288
503,2017,2,36110250,세종조치원읍,70,F,525,515
504,2017,2,36110310,세종연기면,70,F,88,88
505,2017,2,36110320,세종연동면,70,F,46,39
506,2017,2,36110330,세종부강면,70,F,126,95
507,2017,2,36110340,세종금남면,70,F,126,112
508,2017,2,36110350,세종장군면,70,F,140,161
509,2017,2,36110360,세종연서면,70,F,140,147
510,2017,2,36110370,세종전의면,70,F,130,119
511,2017,2,36110380,세종전동면,70,F,39,42
512,2017,2,36110390,세종소정면,70,F,28,21
513,2017,2,36110510,세종한솔동,70,F,92,92
514,2017,2,36110515,세종새롬동,70,F,0,0
515,2017,2,36110520,세종도담동,70,F,155,154
516,2017,2,36110530,세종아름동,70,F,76,75
517,2017,2,36110540,세종종촌동,70,F,125,124
518,2017,2,36110550,세종고운동,70,F,86,86
519,2017,2,36110560,세종보람동,70,F,41,41
520,2017,2,36110250,세종조치원읍,70,M,606,602
521,2017,2,36110310,세종연기면,70,M,84,81
522,2017,2,36110320,세종연동면,70,M,53,35
523,2017,2,36110330,세종부강면,70,M,158,151
524,2017,2,36110340,세종금남면,70,M,165,161
525,2017,2,36110350,세종장군면,70,M,224,245
526,2017,2,36110360,세종연서면,70,M,186,200
527,2017,2,36110370,세종전의면,70,M,151,112
528,2017,2,36110380,세종전동면,70,M,39,39
529,2017,2,36110390,세종소정면,70,M,21,25
530,2017,2,36110510,세종한솔동,70,M,100,99
531,2017,2,36110515,세종새롬동,70,M,0,0
532,2017,2,36110520,세종도담동,70,M,177,176
533,2017,2,36110530,세종아름동,70,M,70,69
534,2017,2,36110540,세종종촌동,70,M,156,155
535,2017,2,36110550,세종고운동,70,M,117,116
536,2017,2,36110560,세종보람동,70,M,48,47
537,2017,3,36110250,세종조치원읍,0,F,308,343
538,2017,3,36110310,세종연기면,0,F,42,32
539,2017,3,36110320,세종연동면,0,F,7,7
540,2017,3,36110330,세종부강면,0,F,35,35
