id,etl_ymd,ht,sido_cd,sgg_cd,cnt
5999,20180909,16,36,30140,28
6000,20180909,16,36,30170,68
6001,20180909,16,36,30200,133
6002,20180909,16,36,30230,23
6003,20180909,16,36,43111,10
6004,20180909,16,36,43112,24
6005,20180909,16,36,43113,79
6006,20180909,16,36,43114,19
6007,20180909,16,36,43730,4
6008,20180909,16,36,44131,30
6009,20180909,16,36,44133,14
6010,20180909,16,36,44150,51
6011,20180909,16,36,44200,7
6012,20180909,16,36,44250,10
6013,20180909,17,36,11650,4
6014,20180909,17,36,30110,19
6015,20180909,17,36,30140,37
6016,20180909,17,36,30170,96
6017,20180909,17,36,30200,112
6018,20180909,17,36,30230,30
6019,20180909,17,36,43111,10
6020,20180909,17,36,43112,33
6021,20180909,17,36,43113,84
6022,20180909,17,36,43114,14
6023,20180909,17,36,44131,30
6024,20180909,17,36,44133,13
6025,20180909,17,36,44150,69
6026,20180909,17,36,44200,8
6027,20180909,17,36,44250,12
6028,20180909,18,36,30110,16
6029,20180909,18,36,30140,22
6030,20180909,18,36,30170,65
6031,20180909,18,36,30200,114
6032,20180909,18,36,30230,31
6033,20180909,18,36,43111,9
6034,20180909,18,36,43112,28
6035,20180909,18,36,43113,87
6036,20180909,18,36,43114,14
6037,20180909,18,36,44131,33
6038,20180909,18,36,44133,12
6039,20180909,18,36,44150,61
6040,20180909,18,36,44200,8
6041,20180909,18,36,44250,7
6042,20180909,19,36,29140,4
6043,20180909,19,36,30110,9
6044,20180909,19,36,30140,12
6045,20180909,19,36,30170,51
6046,20180909,19,36,30200,94
6047,20180909,19,36,30230,27
6048,20180909,19,36,41135,4
6049,20180909,19,36,43111,8
6050,20180909,19,36,43112,18
6051,20180909,19,36,43113,75
6052,20180909,19,36,43114,12
6053,20180909,19,36,44131,16
6054,20180909,19,36,44133,10
6055,20180909,19,36,44150,51
6056,20180909,19,36,44200,5
6057,20180909,19,36,44250,8
6058,20180909,20,36,11350,4
6059,20180909,20,36,11650,4
6060,20180909,20,36,11680,4
6061,20180909,20,36,11710,4
6062,20180909,20,36,30110,17
6063,20180909,20,36,30140,14
6064,20180909,20,36,30170,45
6065,20180909,20,36,30200,85
6066,20180909,20,36,30230,15
6067,20180909,20,36,41135,4
6068,20180909,20,36,43111,4
6069,20180909,20,36,43112,21
6070,20180909,20,36,43113,64
6071,20180909,20,36,43114,7
6072,20180909,20,36,44131,15
6073,20180909,20,36,44133,5
6074,20180909,20,36,44150,52
6075,20180909,20,36,44250,6
6076,20180909,21,36,11650,5
6077,20180909,21,36,30110,16
6078,20180909,21,36,30140,10
6079,20180909,21,36,30170,42
6080,20180909,21,36,30200,85
6081,20180909,21,36,30230,16
6082,20180909,21,36,41135,4
6083,20180909,21,36,43112,16
6084,20180909,21,36,43113,42
6085,20180909,21,36,43114,6
6086,20180909,21,36,44131,12
6087,20180909,21,36,44150,41
6088,20180909,21,36,44250,5
6089,20180909,22,36,11470,5
6090,20180909,22,36,11650,6
6091,20180909,22,36,30110,9
6092,20180909,22,36,30140,9
6093,20180909,22,36,30170,20
6094,20180909,22,36,30200,39
6095,20180909,22,36,30230,7
6096,20180909,22,36,41135,4
6097,20180909,22,36,43111,4
6098,20180909,22,36,43112,9
6099,20180909,22,36,43113,33
6100,20180909,22,36,44131,11
6101,20180909,22,36,44150,18
6102,20180909,23,36,11650,4
6103,20180909,23,36,30170,11
6104,20180909,23,36,30200,19
6105,20180909,23,36,30230,7
6106,20180909,23,36,43112,4
6107,20180909,23,36,43113,34
6108,20180909,23,36,44131,9
6109,20180909,23,36,44150,12
6110,20180910,00,36,11350,4
6111,20180910,00,36,11470,4
6112,20180910,00,36,11650,8
6113,20180910,00,36,29140,4
6114,20180910,00,36,30110,5
6115,20180910,00,36,30140,6
6116,20180910,00,36,30170,16
6117,20180910,00,36,30200,21
6118,20180910,00,36,30230,6
6119,20180910,00,36,43112,12
6120,20180910,00,36,43113,28
6121,20180910,00,36,44131,10
6122,20180910,00,36,44150,13
6123,20180910,01,36,30170,6
6124,20180910,01,36,30200,13
6125,20180910,01,36,43113,15
6126,20180910,02,36,30200,7
6127,20180910,02,36,43113,9
6128,20180910,03,36,30170,6
6129,20180910,03,36,30200,8
6130,20180910,03,36,43113,10
6131,20180910,04,36,30170,5
6132,20180910,04,36,30200,5
6133,20180910,04,36,30230,4
6134,20180910,04,36,43113,7
6135,20180910,04,36,44150,5
6136,20180910,05,36,30110,11
6137,20180910,05,36,30140,8
6138,20180910,05,36,30170,26
6139,20180910,05,36,30200,28
6140,20180910,05,36,30230,11
6141,20180910,05,36,43112,5
6142,20180910,05,36,43113,18
6143,20180910,05,36,44131,8
6144,20180910,05,36,44150,12
6145,20180910,05,36,44250,5
6146,20180910,06,36,11650,4
6147,20180910,06,36,30110,48
6148,20180910,06,36,30140,57
6149,20180910,06,36,30170,119
6150,20180910,06,36,30200,105
6151,20180910,06,36,30230,55
6152,20180910,06,36,41135,5
6153,20180910,06,36,41220,4
6154,20180910,06,36,41410,4
6155,20180910,06,36,41590,7
6156,20180910,06,36,43111,16
6157,20180910,06,36,43112,38
6158,20180910,06,36,43113,68
6159,20180910,06,36,43114,20
6160,20180910,06,36,44131,46
6161,20180910,06,36,44133,11
6162,20180910,06,36,44150,64
6163,20180910,06,36,44200,11
6164,20180910,06,36,44230,4
6165,20180910,06,36,44250,16
6166,20180910,06,36,45113,4
6167,20180910,07,36,11170,10
6168,20180910,07,36,11200,4
6169,20180910,07,36,11290,6
6170,20180910,07,36,11350,4
6171,20180910,07,36,11410,7
6172,20180910,07,36,11470,6
6173,20180910,07,36,11500,6
6174,20180910,07,36,11560,7
6175,20180910,07,36,11590,6
6176,20180910,07,36,11620,6
6177,20180910,07,36,11650,9
6178,20180910,07,36,11680,11
6179,20180910,07,36,11710,6
6180,20180910,07,36,27290,4
6181,20180910,07,36,28200,5
6182,20180910,07,36,28237,4
6183,20180910,07,36,28260,4
6184,20180910,07,36,30110,109
6185,20180910,07,36,30140,115
6186,20180910,07,36,30170,326
6187,20180910,07,36,30200,384
6188,20180910,07,36,30230,147
6189,20180910,07,36,41111,5
6190,20180910,07,36,41117,4
6191,20180910,07,36,41135,10
6192,20180910,07,36,41171,4
6193,20180910,07,36,41173,6
6194,20180910,07,36,41190,7
6195,20180910,07,36,41210,6
6196,20180910,07,36,41220,10
6197,20180910,07,36,41370,5
6198,20180910,07,36,41410,5
6199,20180910,07,36,41430,4
6200,20180910,07,36,41465,6
6201,20180910,07,36,41590,14
6202,20180910,07,36,41610,4
6203,20180910,07,36,43111,78
6204,20180910,07,36,43112,176
6205,20180910,07,36,43113,247
6206,20180910,07,36,43114,52
6207,20180910,07,36,43130,4
6208,20180910,07,36,43730,6
6209,20180910,07,36,43770,6
6210,20180910,07,36,44131,180
6211,20180910,07,36,44133,72
6212,20180910,07,36,44150,162
6213,20180910,07,36,44200,39
6214,20180910,07,36,44230,12
6215,20180910,07,36,44250,31
6216,20180910,07,36,44710,7
6217,20180910,07,36,45113,10
6218,20180910,07,36,45130,4
6219,20180910,08,36,11110,10
6220,20180910,08,36,11170,16
6221,20180910,08,36,11200,9
6222,20180910,08,36,11215,5
6223,20180910,08,36,11230,4
6224,20180910,08,36,11260,4
6225,20180910,08,36,11290,15
6226,20180910,08,36,11320,8
6227,20180910,08,36,11350,15
6228,20180910,08,36,11380,15
6229,20180910,08,36,11410,10
6230,20180910,08,36,11440,13
6231,20180910,08,36,11470,21
6232,20180910,08,36,11500,11
6233,20180910,08,36,11530,7
6234,20180910,08,36,11560,15
6235,20180910,08,36,11590,20
6236,20180910,08,36,11620,16
6237,20180910,08,36,11650,23
6238,20180910,08,36,11680,41
6239,20180910,08,36,11710,27
6240,20180910,08,36,11740,11
6241,20180910,08,36,27290,4
6242,20180910,08,36,28237,7
6243,20180910,08,36,30110,133
6244,20180910,08,36,30140,147
6245,20180910,08,36,30170,501
6246,20180910,08,36,30200,677
6247,20180910,08,36,30230,169
6248,20180910,08,36,41111,7
6249,20180910,08,36,41113,10
6250,20180910,08,36,41115,8
6251,20180910,08,36,41117,13
6252,20180910,08,36,41131,4
6253,20180910,08,36,41135,30
6254,20180910,08,36,41171,12
6255,20180910,08,36,41173,24
6256,20180910,08,36,41190,8
6257,20180910,08,36,41210,5
6258,20180910,08,36,41220,10
6259,20180910,08,36,41271,4
6260,20180910,08,36,41281,4
6261,20180910,08,36,41285,6
6262,20180910,08,36,41287,4
6263,20180910,08,36,41290,8
6264,20180910,08,36,41360,8
6265,20180910,08,36,41410,12
6266,20180910,08,36,41430,11
6267,20180910,08,36,41450,4
6268,20180910,08,36,41463,14
6269,20180910,08,36,41465,14
6270,20180910,08,36,41590,14
6271,20180910,08,36,41610,7
6272,20180910,08,36,43111,87
6273,20180910,08,36,43112,185
6274,20180910,08,36,43113,340
6275,20180910,08,36,43114,70
6276,20180910,08,36,43130,4
6277,20180910,08,36,43730,8
6278,20180910,08,36,43770,4
6279,20180910,08,36,44131,177
6280,20180910,08,36,44133,87
6281,20180910,08,36,44150,207
6282,20180910,08,36,44200,43
6283,20180910,08,36,44230,19
6284,20180910,08,36,44250,30
6285,20180910,08,36,44710,7
6286,20180910,08,36,45111,7
6287,20180910,08,36,45113,9
6288,20180910,08,36,45130,5
6289,20180910,08,36,45140,7
6290,20180910,09,36,11110,6
6291,20180910,09,36,11200,5
6292,20180910,09,36,11230,5
6293,20180910,09,36,11320,4
6294,20180910,09,36,11350,6
6295,20180910,09,36,11380,6
6296,20180910,09,36,11410,7
6297,20180910,09,36,11440,4
6298,20180910,09,36,11470,14
6299,20180910,09,36,11500,6
6300,20180910,09,36,11560,6
6301,20180910,09,36,11590,6
6302,20180910,09,36,11650,10
6303,20180910,09,36,11680,12
6304,20180910,09,36,11710,11
6305,20180910,09,36,11740,6
6306,20180910,09,36,27260,5
6307,20180910,09,36,28200,4
6308,20180910,09,36,28237,4
6309,20180910,09,36,29140,4
6310,20180910,09,36,30110,83
6311,20180910,09,36,30140,98
6312,20180910,09,36,30170,297
6313,20180910,09,36,30200,384
6314,20180910,09,36,30230,114
6315,20180910,09,36,41111,7
6316,20180910,09,36,41115,4
6317,20180910,09,36,41117,7
6318,20180910,09,36,41135,13
6319,20180910,09,36,41173,7
6320,20180910,09,36,41190,4
6321,20180910,09,36,41220,9
6322,20180910,09,36,41290,5
6323,20180910,09,36,41360,4
6324,20180910,09,36,41410,4
6325,20180910,09,36,41463,4
6326,20180910,09,36,41465,6
6327,20180910,09,36,41570,4
6328,20180910,09,36,41590,11
6329,20180910,09,36,42130,4
6330,20180910,09,36,43111,45
6331,20180910,09,36,43112,124
6332,20180910,09,36,43113,193
6333,20180910,09,36,43114,47
6334,20180910,09,36,43730,5
6335,20180910,09,36,43770,5
6336,20180910,09,36,44131,116
6337,20180910,09,36,44133,46
6338,20180910,09,36,44150,124
6339,20180910,09,36,44200,19
6340,20180910,09,36,44230,12
6341,20180910,09,36,44250,21
6342,20180910,09,36,44710,5
6343,20180910,09,36,44800,4
6344,20180910,09,36,45113,6
6345,20180910,09,36,45140,5
6346,20180910,10,36,11350,5
6347,20180910,10,36,11380,6
6348,20180910,10,36,11410,7
6349,20180910,10,36,11470,6
6350,20180910,10,36,11500,6
6351,20180910,10,36,11590,5
6352,20180910,10,36,11650,14
6353,20180910,10,36,11680,13
6354,20180910,10,36,11710,11
6355,20180910,10,36,11740,4
6356,20180910,10,36,30110,68
6357,20180910,10,36,30140,99
6358,20180910,10,36,30170,249
6359,20180910,10,36,30200,307
6360,20180910,10,36,30230,93
6361,20180910,10,36,41111,4
6362,20180910,10,36,41113,5
6363,20180910,10,36,41117,8
6364,20180910,10,36,41135,10
6365,20180910,10,36,41171,5
6366,20180910,10,36,41173,7
6367,20180910,10,36,41210,4
6368,20180910,10,36,41220,9
6369,20180910,10,36,41410,4
6370,20180910,10,36,41430,4
6371,20180910,10,36,41463,6
6372,20180910,10,36,41590,12
6373,20180910,10,36,43111,40
6374,20180910,10,36,43112,104
6375,20180910,10,36,43113,171
6376,20180910,10,36,43114,43
6377,20180910,10,36,43730,7
6378,20180910,10,36,43770,4
6379,20180910,10,36,44131,88
6380,20180910,10,36,44133,50
6381,20180910,10,36,44150,112
6382,20180910,10,36,44200,17
6383,20180910,10,36,44230,9
6384,20180910,10,36,44250,30
6385,20180910,10,36,44710,4
6386,20180910,10,36,44800,4
6387,20180910,10,36,45113,6
6388,20180910,11,36,11110,9
6389,20180910,11,36,11170,11
6390,20180910,11,36,11200,6
6391,20180910,11,36,11215,4
6392,20180910,11,36,11230,4
6393,20180910,11,36,11290,11
6394,20180910,11,36,11320,6
6395,20180910,11,36,11350,12
6396,20180910,11,36,11380,8
6397,20180910,11,36,11410,7
6398,20180910,11,36,11440,11
6399,20180910,11,36,11470,15
6400,20180910,11,36,11500,10
6401,20180910,11,36,11530,6
6402,20180910,11,36,11560,6
6403,20180910,11,36,11590,14
6404,20180910,11,36,11620,10
6405,20180910,11,36,11650,16
6406,20180910,11,36,11680,32
6407,20180910,11,36,11710,18
6408,20180910,11,36,11740,8
6409,20180910,11,36,27260,4
6410,20180910,11,36,28200,6
6411,20180910,11,36,28237,4
6412,20180910,11,36,30110,78
6413,20180910,11,36,30140,109
6414,20180910,11,36,30170,308
6415,20180910,11,36,30200,398
6416,20180910,11,36,30230,114
6417,20180910,11,36,41111,6
6418,20180910,11,36,41113,12
6419,20180910,11,36,41115,6
6420,20180910,11,36,41117,8
6421,20180910,11,36,41135,27
6422,20180910,11,36,41171,12
6423,20180910,11,36,41173,19
6424,20180910,11,36,41210,4
6425,20180910,11,36,41220,9
6426,20180910,11,36,41271,4
6427,20180910,11,36,41281,4
6428,20180910,11,36,41290,5
6429,20180910,11,36,41360,4
6430,20180910,11,36,41410,8
6431,20180910,11,36,41430,10
6432,20180910,11,36,41461,4
6433,20180910,11,36,41463,9
6434,20180910,11,36,41465,9
6435,20180910,11,36,41590,13
6436,20180910,11,36,41610,5
6437,20180910,11,36,42130,4
6438,20180910,11,36,43111,58
6439,20180910,11,36,43112,113
6440,20180910,11,36,43113,194
6441,20180910,11,36,43114,57
6442,20180910,11,36,43730,7
6443,20180910,11,36,43770,5
6444,20180910,11,36,44131,99
6445,20180910,11,36,44133,60
6446,20180910,11,36,44150,144
6447,20180910,11,36,44200,19
6448,20180910,11,36,44230,15
6449,20180910,11,36,44250,37
6450,20180910,11,36,44710,7
6451,20180910,11,36,44800,4
6452,20180910,11,36,45113,12
6453,20180910,11,36,45130,5
6454,20180910,12,36,11110,9
6455,20180910,12,36,11170,9
6456,20180910,12,36,11200,5
6457,20180910,12,36,11230,5
6458,20180910,12,36,11290,10
6459,20180910,12,36,11320,5
6460,20180910,12,36,11350,12
6461,20180910,12,36,11380,11
6462,20180910,12,36,11410,14
6463,20180910,12,36,11440,13
6464,20180910,12,36,11470,18
6465,20180910,12,36,11500,11
6466,20180910,12,36,11530,5
6467,20180910,12,36,11560,8
6468,20180910,12,36,11590,10
6469,20180910,12,36,11620,8
6470,20180910,12,36,11650,17
6471,20180910,12,36,11680,32
6472,20180910,12,36,11710,23
6473,20180910,12,36,11740,8
6474,20180910,12,36,27260,5
6475,20180910,12,36,27290,4
6476,20180910,12,36,28200,6
6477,20180910,12,36,28237,5
6478,20180910,12,36,30110,80
6479,20180910,12,36,30140,116
6480,20180910,12,36,30170,339
6481,20180910,12,36,30200,455
6482,20180910,12,36,30230,131
6483,20180910,12,36,41111,7
6484,20180910,12,36,41113,11
6485,20180910,12,36,41115,6
6486,20180910,12,36,41117,10
6487,20180910,12,36,41135,26
6488,20180910,12,36,41150,4
6489,20180910,12,36,41171,10
6490,20180910,12,36,41173,18
6491,20180910,12,36,41190,4
6492,20180910,12,36,41210,6
6493,20180910,12,36,41220,13
6494,20180910,12,36,41271,5
6495,20180910,12,36,41290,9
6496,20180910,12,36,41360,5
6497,20180910,12,36,41370,5
6498,20180910,12,36,41410,9
6499,20180910,12,36,41430,8
6500,20180910,12,36,41463,11
6501,20180910,12,36,41465,9
6502,20180910,12,36,41590,16
6503,20180910,12,36,41610,7
6504,20180910,12,36,42130,4
6505,20180910,12,36,43111,64
6506,20180910,12,36,43112,126
6507,20180910,12,36,43113,220
6508,20180910,12,36,43114,55
6509,20180910,12,36,43130,5
6510,20180910,12,36,43730,9
6511,20180910,12,36,43770,5
6512,20180910,12,36,44131,151
6513,20180910,12,36,44133,70
6514,20180910,12,36,44150,140
6515,20180910,12,36,44200,26
6516,20180910,12,36,44230,18
6517,20180910,12,36,44250,26
6518,20180910,12,36,44710,10
6519,20180910,12,36,45111,4
6520,20180910,12,36,45113,13
6521,20180910,12,36,45130,4
6522,20180910,12,36,45140,4
6523,20180910,13,36,11110,4
6524,20180910,13,36,11170,6
6525,20180910,13,36,11290,5
6526,20180910,13,36,11350,8
6527,20180910,13,36,11380,5
6528,20180910,13,36,11410,5
6529,20180910,13,36,11470,9
6530,20180910,13,36,11500,7
6531,20180910,13,36,11560,5
6532,20180910,13,36,11590,6
6533,20180910,13,36,11620,8
6534,20180910,13,36,11650,9
6535,20180910,13,36,11680,17
6536,20180910,13,36,11710,6
6537,20180910,13,36,27260,4
6538,20180910,13,36,30110,81
6539,20180910,13,36,30140,97
6540,20180910,13,36,30170,274
6541,20180910,13,36,30200,344
6542,20180910,13,36,30230,109
6543,20180910,13,36,41111,4
6544,20180910,13,36,41113,6
6545,20180910,13,36,41115,4
6546,20180910,13,36,41117,13
6547,20180910,13,36,41131,4
6548,20180910,13,36,41135,18
6549,20180910,13,36,41171,6
6550,20180910,13,36,41173,10
6551,20180910,13,36,41220,8
6552,20180910,13,36,41410,5
6553,20180910,13,36,41430,6
6554,20180910,13,36,41463,8
6555,20180910,13,36,41465,5
6556,20180910,13,36,41590,9
6557,20180910,13,36,43111,50
6558,20180910,13,36,43112,106
6559,20180910,13,36,43113,188
6560,20180910,13,36,43114,51
6561,20180910,13,36,43730,5
6562,20180910,13,36,43745,4
6563,20180910,13,36,43770,5
6564,20180910,13,36,44131,103
6565,20180910,13,36,44133,49
6566,20180910,13,36,44150,124
6567,20180910,13,36,44200,21
6568,20180910,13,36,44230,14
6569,20180910,13,36,44250,31
6570,20180910,13,36,44710,6
6571,20180910,13,36,45113,7
6572,20180910,13,36,45130,4
6573,20180910,13,36,45140,4
6574,20180910,14,36,11110,4
6575,20180910,14,36,11320,5
6576,20180910,14,36,11350,6
6577,20180910,14,36,11380,4
6578,20180910,14,36,11410,8
6579,20180910,14,36,11440,4
6580,20180910,14,36,11470,8
6581,20180910,14,36,11500,7
6582,20180910,14,36,11530,4
6583,20180910,14,36,11650,8
6584,20180910,14,36,11680,12
6585,20180910,14,36,11710,8
6586,20180910,14,36,11740,4
6587,20180910,14,36,27260,4
6588,20180910,14,36,30110,72
6589,20180910,14,36,30140,96
6590,20180910,14,36,30170,249
6591,20180910,14,36,30200,314
6592,20180910,14,36,30230,91
6593,20180910,14,36,41113,4
6594,20180910,14,36,41115,4
6595,20180910,14,36,41117,6
6596,20180910,14,36,41135,13
6597,20180910,14,36,41171,6
6598,20180910,14,36,41173,9
6599,20180910,14,36,41210,4
6600,20180910,14,36,41220,9
6601,20180910,14,36,41410,7
6602,20180910,14,36,41465,5
6603,20180910,14,36,41590,8
6604,20180910,14,36,43111,48
6605,20180910,14,36,43112,97
6606,20180910,14,36,43113,165
6607,20180910,14,36,43114,39
6608,20180910,14,36,43730,7
6609,20180910,14,36,43770,4
6610,20180910,14,36,44131,83
6611,20180910,14,36,44133,41
6612,20180910,14,36,44150,137
6613,20180910,14,36,44200,18
6614,20180910,14,36,44230,12
6615,20180910,14,36,44250,26
6616,20180910,14,36,44800,4
6617,20180910,14,36,45113,8
6618,20180910,15,36,11110,4
6619,20180910,15,36,11350,4
6620,20180910,15,36,11380,4
6621,20180910,15,36,11440,4
6622,20180910,15,36,11470,11
6623,20180910,15,36,11500,5
6624,20180910,15,36,11530,4
6625,20180910,15,36,11560,6
6626,20180910,15,36,11590,7
6627,20180910,15,36,11650,7
6628,20180910,15,36,11680,9
6629,20180910,15,36,11710,10
6630,20180910,15,36,11740,4
6631,20180910,15,36,27260,4
6632,20180910,15,36,30110,73
6633,20180910,15,36,30140,88
6634,20180910,15,36,30170,270
6635,20180910,15,36,30200,330
6636,20180910,15,36,30230,106
6637,20180910,15,36,41111,5
6638,20180910,15,36,41113,4
6639,20180910,15,36,41117,5
6640,20180910,15,36,41131,4
6641,20180910,15,36,41135,14
6642,20180910,15,36,41171,9
6643,20180910,15,36,41173,9
6644,20180910,15,36,41210,4
6645,20180910,15,36,41220,9
6646,20180910,15,36,41271,6
6647,20180910,15,36,41370,5
6648,20180910,15,36,41410,7
6649,20180910,15,36,41430,4
6650,20180910,15,36,41463,7
6651,20180910,15,36,41590,10
6652,20180910,15,36,43111,50
6653,20180910,15,36,43112,99
6654,20180910,15,36,43113,192
6655,20180910,15,36,43114,46
6656,20180910,15,36,43730,7
6657,20180910,15,36,43750,4
6658,20180910,15,36,43770,5
6659,20180910,15,36,44131,100
6660,20180910,15,36,44133,52
6661,20180910,15,36,44150,121
6662,20180910,15,36,44200,21
6663,20180910,15,36,44230,11
6664,20180910,15,36,44250,25
6665,20180910,15,36,44710,4
6666,20180910,15,36,45113,7
6667,20180910,15,36,45130,4
6668,20180910,16,36,11110,5
6669,20180910,16,36,11350,5
6670,20180910,16,36,11380,5
6671,20180910,16,36,11410,4
6672,20180910,16,36,11440,5
6673,20180910,16,36,11470,4
6674,20180910,16,36,11500,9
6675,20180910,16,36,11530,5
6676,20180910,16,36,11560,4
6677,20180910,16,36,11590,5
6678,20180910,16,36,11650,11
6679,20180910,16,36,11680,11
6680,20180910,16,36,11710,8
6681,20180910,16,36,28237,4
6682,20180910,16,36,30110,83
6683,20180910,16,36,30140,120
6684,20180910,16,36,30170,267
6685,20180910,16,36,30200,380
6686,20180910,16,36,30230,117
6687,20180910,16,36,41113,6
6688,20180910,16,36,41117,7
6689,20180910,16,36,41135,7
6690,20180910,16,36,41171,10
6691,20180910,16,36,41173,8
6692,20180910,16,36,41220,8
6693,20180910,16,36,41271,6
6694,20180910,16,36,41360,5
6695,20180910,16,36,41370,6
6696,20180910,16,36,41410,7
6697,20180910,16,36,41465,6
6698,20180910,16,36,41590,8
6699,20180910,16,36,43111,47
6700,20180910,16,36,43112,113
6701,20180910,16,36,43113,192
6702,20180910,16,36,43114,41
6703,20180910,16,36,43730,11
6704,20180910,16,36,43745,4
6705,20180910,16,36,43770,7
6706,20180910,16,36,44131,107
6707,20180910,16,36,44133,60
6708,20180910,16,36,44150,146
6709,20180910,16,36,44200,19
6710,20180910,16,36,44230,15
6711,20180910,16,36,44250,29
6712,20180910,16,36,44710,4
6713,20180910,16,36,45113,8
6714,20180910,16,36,45130,4
6715,20180910,16,36,45140,5
6716,20180910,17,36,11110,4
6717,20180910,17,36,11170,5
6718,20180910,17,36,11200,4
6719,20180910,17,36,11215,4
6720,20180910,17,36,11290,6
6721,20180910,17,36,11320,4
6722,20180910,17,36,11350,6
6723,20180910,17,36,11380,4
6724,20180910,17,36,11410,10
6725,20180910,17,36,11440,4
6726,20180910,17,36,11470,10
6727,20180910,17,36,11500,10
6728,20180910,17,36,11530,5
6729,20180910,17,36,11560,5
6730,20180910,17,36,11620,5
6731,20180910,17,36,11650,11
6732,20180910,17,36,11680,17
6733,20180910,17,36,11710,16
6734,20180910,17,36,27260,5
6735,20180910,17,36,27290,4
6736,20180910,17,36,28200,5
6737,20180910,17,36,30110,106
6738,20180910,17,36,30140,120
6739,20180910,17,36,30170,349
6740,20180910,17,36,30200,446
6741,20180910,17,36,30230,136
6742,20180910,17,36,41111,5
6743,20180910,17,36,41113,4
6744,20180910,17,36,41117,7
6745,20180910,17,36,41135,9
6746,20180910,17,36,41171,7
6747,20180910,17,36,41173,10
6748,20180910,17,36,41190,4
6749,20180910,17,36,41220,10
6750,20180910,17,36,41271,5
6751,20180910,17,36,41290,4
6752,20180910,17,36,41360,4
6753,20180910,17,36,41370,5
6754,20180910,17,36,41410,4
6755,20180910,17,36,41430,5
6756,20180910,17,36,41463,4
6757,20180910,17,36,41590,11
6758,20180910,17,36,41610,4
6759,20180910,17,36,43111,66
6760,20180910,17,36,43112,147
6761,20180910,17,36,43113,252
6762,20180910,17,36,43114,59
6763,20180910,17,36,43730,7
6764,20180910,17,36,43745,4
6765,20180910,17,36,43750,6
6766,20180910,17,36,43770,4
6767,20180910,17,36,44131,131
6768,20180910,17,36,44133,61
6769,20180910,17,36,44150,174
6770,20180910,17,36,44200,25
6771,20180910,17,36,44230,15
6772,20180910,17,36,44250,30
6773,20180910,17,36,44710,4
6774,20180910,17,36,45113,9
6775,20180910,17,36,45130,6
6776,20180910,17,36,45140,5
6777,20180910,18,36,11110,7
6778,20180910,18,36,11170,14
6779,20180910,18,36,11200,5
6780,20180910,18,36,11260,4
6781,20180910,18,36,11290,8
6782,20180910,18,36,11320,5
6783,20180910,18,36,11350,14
6784,20180910,18,36,11380,13
6785,20180910,18,36,11410,10
6786,20180910,18,36,11440,11
6787,20180910,18,36,11470,20
6788,20180910,18,36,11500,10
6789,20180910,18,36,11530,8
6790,20180910,18,36,11560,9
6791,20180910,18,36,11590,17
6792,20180910,18,36,11620,12
6793,20180910,18,36,11650,20
6794,20180910,18,36,11680,37
6795,20180910,18,36,11710,22
6796,20180910,18,36,11740,10
6797,20180910,18,36,27260,6
6798,20180910,18,36,27290,4
6799,20180910,18,36,28185,5
6800,20180910,18,36,28200,5
6801,20180910,18,36,28237,5
6802,20180910,18,36,28260,4
6803,20180910,18,36,30110,82
6804,20180910,18,36,30140,118
6805,20180910,18,36,30170,370
6806,20180910,18,36,30200,535
6807,20180910,18,36,30230,127
6808,20180910,18,36,41111,7
6809,20180910,18,36,41113,11
6810,20180910,18,36,41115,7
6811,20180910,18,36,41117,13
6812,20180910,18,36,41131,7
6813,20180910,18,36,41135,28
6814,20180910,18,36,41171,11
6815,20180910,18,36,41173,21
6816,20180910,18,36,41190,7
6817,20180910,18,36,41210,7
6818,20180910,18,36,41220,10
6819,20180910,18,36,41281,6
6820,20180910,18,36,41285,6
6821,20180910,18,36,41287,4
6822,20180910,18,36,41290,8
6823,20180910,18,36,41360,6
6824,20180910,18,36,41370,5
6825,20180910,18,36,41410,10
6826,20180910,18,36,41430,7
6827,20180910,18,36,41463,11
6828,20180910,18,36,41465,14
6829,20180910,18,36,41570,4
6830,20180910,18,36,41590,14
6831,20180910,18,36,41610,6
6832,20180910,18,36,43111,54
6833,20180910,18,36,43112,141
6834,20180910,18,36,43113,274
6835,20180910,18,36,43114,55
6836,20180910,18,36,43130,4
6837,20180910,18,36,43730,4
6838,20180910,18,36,43740,5
6839,20180910,18,36,43745,5
6840,20180910,18,36,43770,6
6841,20180910,18,36,44131,146
6842,20180910,18,36,44133,65
6843,20180910,18,36,44150,170
6844,20180910,18,36,44200,30
6845,20180910,18,36,44230,18
6846,20180910,18,36,44250,23
6847,20180910,18,36,44710,7
6848,20180910,18,36,45111,8
6849,20180910,18,36,45113,9
6850,20180910,18,36,45130,5
6851,20180910,18,36,45140,7
6852,20180910,19,36,11170,11
6853,20180910,19,36,11200,5
6854,20180910,19,36,11230,4
6855,20180910,19,36,11290,7
6856,20180910,19,36,11320,4
6857,20180910,19,36,11350,10
6858,20180910,19,36,11380,8
6859,20180910,19,36,11410,6
6860,20180910,19,36,11440,6
6861,20180910,19,36,11470,9
6862,20180910,19,36,11500,9
6863,20180910,19,36,11530,4
6864,20180910,19,36,11560,8
6865,20180910,19,36,11590,8
6866,20180910,19,36,11620,7
6867,20180910,19,36,11650,9
6868,20180910,19,36,11680,16
6869,20180910,19,36,11710,19
6870,20180910,19,36,11740,4
6871,20180910,19,36,27260,6
