id,hd_cd,year,month,upjong_code,revenue,customer_count,payment_count,high_class,upjong
3155,3611031000,2017,9,6010,1464015.38,191.48,191.48,9,
3156,3611031000,2017,9,3406,1634351.78,127.65,127.65,5,
3157,3611031000,2017,9,7106,1651505.09,31.91,31.91,12,1
3158,3611031000,2017,9,8406,2202006.79,167.54,167.54,13,2
3159,3611031000,2017,9,8299,2553051.35,7.98,7.98,13,
3160,3611031000,2017,9,7005,2991857.05,103.72,103.72,11,1
3161,3611031000,2017,9,7102,3023770.19,143.61,143.61,12,2
3162,3611031000,2017,9,2004,3493691.21,343.07,351.04,2,3
3163,3611031000,2017,9,1004,3909359.88,39.89,39.89,1,1
3164,3611031000,2017,9,3405,3989142.73,7.98,7.98,5,
3165,3611031000,2017,9,4111,4188599.87,31.91,31.91,6,
3166,3611031000,2017,9,2199,6016823.99,159.57,159.57,2,3
3167,3611031000,2017,9,8205,6726891.39,335.09,335.09,13,
3168,3611031000,2017,9,3403,7894114.56,151.59,159.57,5,
3169,3611031000,2017,9,6203,8259918.95,87.76,87.76,10,
3170,3611031000,2017,9,2401,1.049543453E7,542.52,574.44,2,
3171,3611031000,2017,9,2109,1.601241894E7,741.98,749.96,2,3
3172,3611031000,2017,9,2002,1.835803486E7,805.81,813.79,2,
3173,3611031000,2017,9,5605,2.229292526E7,191.48,191.48,8,2
3174,3611031000,2017,9,8404,2.486831581E7,909.52,1061.11,13,
3175,3611031000,2017,9,4101,3.193659803E7,2209.99,2305.72,6,1
3176,3611031000,2017,9,4108,4.118686155E7,1890.85,1994.57,6,1
3177,3611031000,2017,9,4110,4.574549431E7,7308.11,7786.81,6,1
3178,3611031000,2017,9,2406,5.680778602E7,781.87,813.79,2,1
3179,3611031000,2017,9,4112,6.578016586E7,8113.92,8337.31,6,1
3180,3611031000,2017,9,9011,9.640585181E7,319.13,374.98,14,2
3181,3611031000,2017,9,2104,1.921091358E8,5417.26,5648.63,2,3
3182,3611031000,2017,9,5609,2.531648163E8,7363.96,7371.94,8,
3183,3611031000,2017,9,5608,8.653891389E8,15948.59,16164.01,8,2
3184,3611031000,2017,9,6004,1.053756786E9,5425.23,5568.84,9,
3185,3611031000,2017,10,5401,241998.97,39.03,39.03,7,
3186,3611031000,2017,10,3401,256831.17,7.81,7.81,5,
3187,3611031000,2017,10,5103,273224.65,7.81,7.81,7,2
3188,3611031000,2017,10,2404,468385.11,7.81,7.81,2,
3189,3611031000,2017,10,4113,624513.47,7.81,7.81,6,2
3190,3611031000,2017,10,3406,798206.28,70.26,70.26,5,
3191,3611031000,2017,10,1004,928963.79,7.81,7.81,1,1
3192,3611031000,2017,10,7005,944576.63,70.26,70.26,11,1
3193,3611031000,2017,10,2112,991415.14,31.23,31.23,2,3
3194,3611031000,2017,10,8201,1319284.72,468.39,468.39,13,
3195,3611031000,2017,10,6002,1865734.01,39.03,39.03,9,
3196,3611031000,2017,10,6010,2146765.07,281.03,281.03,9,
3197,3611031000,2017,10,7102,2271667.76,85.87,85.87,12,2
3198,3611031000,2017,10,7003,2560505.25,39.03,39.03,11,2
3199,3611031000,2017,10,6203,2857149.15,62.45,62.45,10,
3200,3611031000,2017,10,4111,3200631.56,15.61,15.61,6,
3201,3611031000,2017,10,8408,3200631.56,15.61,15.61,13,
3202,3611031000,2017,10,2401,3243566.86,156.13,163.93,2,
3203,3611031000,2017,10,2004,3824286.33,335.68,343.48,2,3
3204,3611031000,2017,10,7106,4199853.12,62.45,62.45,12,1
3205,3611031000,2017,10,8406,4377058.82,421.55,429.35,13,2
3206,3611031000,2017,10,8205,4735763.74,242.0,249.81,13,
3207,3611031000,2017,10,2199,5863557.01,117.1,117.1,2,3
3208,3611031000,2017,10,3403,6198998.81,78.06,78.06,5,
3209,3611031000,2017,10,2109,9750216.62,444.97,444.97,2,3
3210,3611031000,2017,10,8299,1.04606007E7,23.42,23.42,13,
3211,3611031000,2017,10,6001,1.29586546E7,23.42,23.42,9,
3212,3611031000,2017,10,2002,1.360268412E7,554.26,554.26,2,
3213,3611031000,2017,10,8404,2.477679147E7,1491.03,1678.38,13,
3214,3611031000,2017,10,2406,2.68650084E7,374.71,405.93,2,1
3215,3611031000,2017,10,5605,2.967141583E7,195.16,195.16,8,2
3216,3611031000,2017,10,4108,3.556291982E7,1475.41,1537.86,6,1
3217,3611031000,2017,10,4101,4.024599024E7,2092.12,2201.41,6,1
3218,3611031000,2017,10,4110,4.857231614E7,7259.97,7673.71,6,1
3219,3611031000,2017,10,4112,5.355327948E7,6854.04,7017.97,6,1
3220,3611031000,2017,10,9011,8.904781508E7,265.42,327.87,14,2
3221,3611031000,2017,10,2104,1.589667824E8,4441.85,4551.14,2,3
3222,3611031000,2017,10,6005,1.690557976E8,1600.32,1764.25,9,
3223,3611031000,2017,10,5609,2.62492225E8,7361.45,7384.87,8,
3224,3611031000,2017,10,5608,9.037051276E8,16307.61,16479.35,8,2
3225,3611031000,2017,10,6004,1.105794784E9,5253.72,5331.78,9,
3226,3611031000,2017,11,5401,35128.88,7.81,7.81,7,
3227,3611031000,2017,11,9003,663545.57,7.81,7.81,14,
3228,3611031000,2017,11,8201,835286.77,320.06,320.06,13,
3229,3611031000,2017,11,6099,858706.03,15.61,23.42,9,
3230,3611031000,2017,11,6001,936770.21,23.42,23.42,9,
3231,3611031000,2017,11,2401,1131930.67,70.26,78.06,2,
3232,3611031000,2017,11,6010,1354413.6,249.81,249.81,9,
3233,3611031000,2017,11,2404,1405155.32,7.81,7.81,2,
3234,3611031000,2017,11,7106,1522251.59,54.64,54.64,12,1
3235,3611031000,2017,11,3405,2630763.01,7.81,7.81,5,
3236,3611031000,2017,11,5103,2732246.45,39.03,39.03,7,2
3237,3611031000,2017,11,7005,2845439.52,132.71,132.71,11,1
3238,3611031000,2017,11,3406,3270889.32,31.23,39.03,5,
3239,3611031000,2017,11,1004,3309140.77,23.42,39.03,1,1
3240,3611031000,2017,11,4111,3356759.93,23.42,23.42,6,
3241,3611031000,2017,11,7102,4176433.86,124.9,124.9,12,2
3242,3611031000,2017,11,7003,4203756.33,62.45,70.26,11,2
3243,3611031000,2017,11,2004,4349892.48,335.68,351.29,2,3
3244,3611031000,2017,11,8406,4871205.1,390.32,390.32,13,2
3245,3611031000,2017,11,2199,5122805.97,171.74,171.74,2,3
3246,3611031000,2017,11,2112,6034361.45,39.03,39.03,2,3
3247,3611031000,2017,11,6203,6588617.16,93.68,93.68,10,
3248,3611031000,2017,11,8205,7517971.27,320.06,327.87,13,
3249,3611031000,2017,11,3403,8722735.83,148.32,148.32,5,
3250,3611031000,2017,11,2002,9016413.29,359.1,359.1,2,
3251,3611031000,2017,11,9001,1.030447233E7,7.81,7.81,14,
3252,3611031000,2017,11,4110,1.210697435E7,1935.99,2021.86,6,1
3253,3611031000,2017,11,2109,1.391884407E7,523.03,530.84,2,3
3254,3611031000,2017,11,2406,2.347608603E7,398.13,413.74,2,1
3255,3611031000,2017,11,8404,2.66971704E7,1030.45,1256.83,13,
3256,3611031000,2017,11,6002,2.71038848E7,179.55,195.16,9,
3257,3611031000,2017,11,5605,2.768819522E7,265.42,265.42,8,2
3258,3611031000,2017,11,4101,3.284761329E7,1826.7,1889.15,6,1
3259,3611031000,2017,11,4108,3.627143036E7,1733.02,1795.48,6,1
3260,3611031000,2017,11,4112,5.88906839E7,7119.45,7252.16,6,1
3261,3611031000,2017,11,6005,7.281046473E7,1334.9,1389.54,9,
3262,3611031000,2017,11,9011,9.582948496E7,296.64,359.1,14,2
3263,3611031000,2017,11,2104,1.777029673E8,4777.53,4957.08,2,3
3264,3611031000,2017,11,5609,2.909608045E8,7556.61,7580.03,8,
3265,3611031000,2017,11,6004,9.271253821E8,4964.88,5097.59,9,
3266,3611031000,2017,11,5608,9.357843942E8,16736.96,16939.93,8,2
3267,3611031000,2017,12,4111,117096.28,7.81,7.81,6,
3268,3611031000,2017,12,7003,269321.44,15.61,15.61,11,2
3269,3611031000,2017,12,2112,382514.5,23.42,23.42,2,3
3270,3611031000,2017,12,3401,468385.11,7.81,7.81,5,
3271,3611031000,2017,12,5103,897738.12,15.61,15.61,7,2
3272,3611031000,2017,12,3406,944576.63,31.23,31.23,5,
3273,3611031000,2017,12,7106,1280252.62,23.42,23.42,12,1
3274,3611031000,2017,12,8201,1639347.87,546.45,554.26,13,
3275,3611031000,2017,12,2004,2462144.37,257.61,265.42,2,3
3276,3611031000,2017,12,7005,2498053.9,179.55,179.55,11,1
3277,3611031000,2017,12,6010,2607343.76,351.29,359.1,9,
3278,3611031000,2017,12,2401,2974245.42,109.29,109.29,2,
3279,3611031000,2017,12,7102,3489469.04,124.9,124.9,12,2
3280,3611031000,2017,12,2199,3679165.01,109.29,109.29,2,3
3281,3611031000,2017,12,4110,3903209.22,562.06,577.67,6,1
3282,3611031000,2017,12,8406,4040602.18,382.51,390.32,13,2
3283,3611031000,2017,12,8205,4233420.72,382.51,390.32,13,
3284,3611031000,2017,12,3403,4614686.19,78.06,78.06,5,
3285,3611031000,2017,12,6002,5901652.34,93.68,93.68,9,
3286,3611031000,2017,12,1004,6651068.51,39.03,39.03,1,1
3287,3611031000,2017,12,2107,7728354.25,202.97,210.77,2,3
3288,3611031000,2017,12,4200,7806418.43,7.81,7.81,6,
3289,3611031000,2017,12,2002,9125703.15,444.97,444.97,2,
3290,3611031000,2017,12,6203,1.209994857E7,54.64,62.45,10,
3291,3611031000,2017,12,2109,1.573773956E7,655.74,655.74,2,3
3292,3611031000,2017,12,3001,2.107732977E7,15.61,15.61,4,
3293,3611031000,2017,12,8404,2.705704629E7,1108.51,1288.06,13,
3294,3611031000,2017,12,4101,2.741700025E7,1522.25,1569.09,6,1
3295,3611031000,2017,12,5605,3.133106039E7,242.0,249.81,8,2
3296,3611031000,2017,12,4108,3.35686141E7,1678.38,1709.61,6,1
3297,3611031000,2017,12,6005,4.110859947E7,975.8,1014.83,9,
3298,3611031000,2017,12,2406,5.029050884E7,538.64,593.29,2,1
3299,3611031000,2017,12,4112,5.53579673E7,6471.52,6635.46,6,1
3300,3611031000,2017,12,9011,9.585454357E7,304.45,390.32,14,2
3301,3611031000,2017,12,2104,1.683337039E8,4582.37,4668.24,2,3
3302,3611031000,2017,12,5609,3.323462586E8,8743.19,8774.41,8,
3303,3611031000,2017,12,6004,4.709862047E8,2435.6,2490.25,9,
3304,3611031000,2017,12,5608,9.386134168E8,16549.61,16846.25,8,2
3305,3611031000,2018,1,5401,69951.82,7.77,7.77,7,
3306,3611031000,2018,1,2401,101041.52,7.77,7.77,2,
3307,3611031000,2018,1,2112,124366.57,15.54,15.54,2,3
3308,3611031000,2018,1,3406,163220.92,7.77,7.77,5,
3309,3611031000,2018,1,4111,310896.99,7.77,7.77,6,
3310,3611031000,2018,1,6099,582931.85,15.54,15.54,9,
3311,3611031000,2018,1,1004,621793.98,15.54,15.54,1,1
3312,3611031000,2018,1,4110,924918.54,62.18,62.18,6,1
3313,3611031000,2018,1,3403,929348.82,38.86,38.86,5,
3314,3611031000,2018,1,8201,1111456.73,373.08,373.08,13,
3315,3611031000,2018,1,7102,2184051.34,93.27,93.27,12,2
3316,3611031000,2018,1,8406,2440541.36,209.86,209.86,13,2
3317,3611031000,2018,1,5103,2510493.18,31.09,31.09,7,2
3318,3611031000,2018,1,3401,2595212.61,62.18,62.18,5,
3319,3611031000,2018,1,6010,2698974.48,365.3,365.3,9,
3320,3611031000,2018,1,6001,2953521.39,15.54,15.54,9,
3321,3611031000,2018,1,7106,3054562.91,69.95,69.95,12,1
3322,3611031000,2018,1,7005,4072750.55,155.45,163.22,11,1
3323,3611031000,2018,1,2004,4181564.49,443.03,481.89,2,3
3324,3611031000,2018,1,6203,4251516.32,85.5,85.5,10,
3325,3611031000,2018,1,6002,4904399.99,38.86,46.63,9,
3326,3611031000,2018,1,8205,5121250.64,272.03,272.03,13,
3327,3611031000,2018,1,2002,5176434.86,279.81,279.81,2,
3328,3611031000,2018,1,7003,7111768.61,31.09,31.09,11,2
3329,3611031000,2018,1,4200,7772424.71,7.77,7.77,6,
3330,3611031000,2018,1,2199,9117520.53,194.31,202.08,2,3
3331,3611031000,2018,1,2109,1.503964181E7,629.57,629.57,2,3
3332,3611031000,2018,1,4101,3.130693811E7,1531.17,1608.89,6,1
3333,3611031000,2018,1,8404,3.143246277E7,2230.69,2603.76,13,
3334,3611031000,2018,1,2406,3.359630581E7,357.53,365.3,2,1
3335,3611031000,2018,1,5605,3.630888203E7,194.31,194.31,8,2
3336,3611031000,2018,1,6005,3.774289439E7,730.61,746.15,9,
3337,3611031000,2018,1,4108,4.057936307E7,1624.44,1647.75,6,1
3338,3611031000,2018,1,4112,5.895492957E7,6707.6,6909.69,6,1
3339,3611031000,2018,1,9011,9.084285643E7,256.49,326.44,14,2
3340,3611031000,2018,1,2104,1.863322238E8,4422.51,4663.45,2,3
3341,3611031000,2018,1,6004,1.970853734E8,1507.85,1554.48,9,
3342,3611031000,2018,1,5609,3.1175937E8,7951.19,7951.19,8,
3343,3611031000,2018,1,5608,7.48557677E8,14246.85,14464.48,8,2
3344,3611031000,2018,2,3406,62179.4,7.77,7.77,5,
3345,3611031000,2018,2,2112,248717.59,7.77,7.77,2,3
3346,3611031000,2018,2,6099,474117.91,15.54,15.54,9,
3347,3611031000,2018,2,7005,944349.6,46.63,54.41,11,1
3348,3611031000,2018,2,8201,1119229.16,357.53,357.53,13,
3349,3611031000,2018,2,6010,1161977.49,240.95,240.95,9,
3350,3611031000,2018,2,6001,1360174.32,31.09,31.09,9,
3351,3611031000,2018,2,4110,1554484.94,85.5,85.5,6,1
3352,3611031000,2018,2,8408,1554484.94,7.77,7.77,13,
3353,3611031000,2018,2,3403,2062179.72,38.86,38.86,5,
3354,3611031000,2018,2,2404,2331727.41,7.77,7.77,2,
3355,3611031000,2018,2,2107,2432768.93,62.18,62.18,2,3
3356,3611031000,2018,2,3408,2487175.91,7.77,7.77,5,
3357,3611031000,2018,2,8406,2620861.61,225.4,225.4,13,2
3358,3611031000,2018,2,3001,2681486.53,7.77,7.77,4,
3359,3611031000,2018,2,7106,2914659.27,77.72,77.72,12,1
3360,3611031000,2018,2,5103,2992383.51,46.63,46.63,7,2
3361,3611031000,2018,2,2401,3598632.64,194.31,194.31,2,
3362,3611031000,2018,2,4111,3808488.11,15.54,15.54,6,
3363,3611031000,2018,2,2004,3932846.9,419.71,427.48,2,3
3364,3611031000,2018,2,8205,4155138.25,240.95,240.95,13,
3365,3611031000,2018,2,7102,4896627.57,116.59,116.59,12,2
3366,3611031000,2018,2,2002,5891497.93,295.35,303.12,2,
3367,3611031000,2018,2,2199,6177834.06,147.68,155.45,2,3
3368,3611031000,2018,2,6002,6645423.13,124.36,124.36,9,
3369,3611031000,2018,2,6203,7593658.94,31.09,31.09,10,
3370,3611031000,2018,2,4200,7772424.71,7.77,7.77,6,
3371,3611031000,2018,2,2109,1.393595751E7,512.98,512.98,2,3
3372,3611031000,2018,2,5605,1.743354863E7,186.54,186.54,8,2
3373,3611031000,2018,2,4101,2.348243816E7,1399.04,1484.53,6,1
3374,3611031000,2018,2,2406,2.599254272E7,349.76,365.3,2,1
3375,3611031000,2018,2,8404,2.63656191E7,1484.53,1694.39,13,
3376,3611031000,2018,2,6005,2.735116256E7,823.88,854.97,9,
3377,3611031000,2018,2,4112,4.458565938E7,5191.98,5331.88,6,1
3378,3611031000,2018,2,4108,5.025984032E7,1896.47,1943.11,6,1
3379,3611031000,2018,2,9011,1.02300654E8,310.9,373.08,14,2
3380,3611031000,2018,2,2104,1.516128026E8,4049.43,4173.79,2,3
3381,3611031000,2018,2,5609,2.774200437E8,7267.22,7290.53,8,
3382,3611031000,2018,2,6004,3.828844088E8,2720.35,2759.21,9,
3383,3611031000,2018,2,5608,7.193496822E8,12855.59,13189.8,8,2
3384,3611031000,2018,3,5401,69951.82,15.54,15.54,7,
3385,3611031000,2018,3,8202,155448.49,7.77,7.77,13,
3386,3611031000,2018,3,1299,186538.19,15.54,15.54,1,
3387,3611031000,2018,3,8408,466345.48,7.77,7.77,13,
3388,3611031000,2018,3,3403,525804.53,31.09,31.09,5,
3389,3611031000,2018,3,3401,699518.22,15.54,15.54,5,
3390,3611031000,2018,3,8201,730607.92,310.9,310.9,13,
3391,3611031000,2018,3,2112,870511.57,54.41,54.41,2,3
3392,3611031000,2018,3,4110,924918.54,62.18,62.18,6,1
3393,3611031000,2018,3,5103,1088139.46,31.09,31.09,7,2
3394,3611031000,2018,3,6203,1344629.47,46.63,46.63,10,
3395,3611031000,2018,3,7005,1733250.71,77.72,85.5,11,1
3396,3611031000,2018,3,7003,2083009.82,15.54,15.54,11,2
3397,3611031000,2018,3,1004,2526038.03,15.54,15.54,1,1
3398,3611031000,2018,3,7106,2922431.69,69.95,69.95,12,1
3399,3611031000,2018,3,6010,2976838.66,341.99,349.76,9,
3400,3611031000,2018,3,6001,4197109.34,31.09,31.09,9,
3401,3611031000,2018,3,7102,4554640.88,155.45,155.45,12,2
3402,3611031000,2018,3,4111,4585730.58,23.32,23.32,6,
3403,3611031000,2018,3,2401,5052076.06,240.95,240.95,2,
3404,3611031000,2018,3,8406,5712732.16,365.3,365.3,13,2
3405,3611031000,2018,3,3406,6104540.09,186.54,202.08,5,
3406,3611031000,2018,3,2004,7053475.42,963.78,1010.42,2,3
3407,3611031000,2018,3,8205,7228743.6,341.99,373.08,13,
3408,3611031000,2018,3,2107,7500389.85,178.77,178.77,2,3
3409,3611031000,2018,3,3001,1.111456734E7,31.09,31.09,4,
3410,3611031000,2018,3,2199,1.163858421E7,349.76,349.76,2,3
3411,3611031000,2018,3,5605,1.297994927E7,147.68,147.68,8,2
3412,3611031000,2018,3,2002,1.801259427E7,707.29,707.29,2,
3413,3611031000,2018,3,8404,1.827063877E7,1165.86,1297.99,13,
3414,3611031000,2018,3,2109,1.967977937E7,637.34,637.34,2,3
3415,3611031000,2018,3,2406,2.473107819E7,373.08,396.39,2,1
3416,3611031000,2018,3,6002,2.742111438E7,240.95,256.49,9,
3417,3611031000,2018,3,4101,2.97932584E7,1709.93,1756.57,6,1
3418,3611031000,2018,3,4108,3.496518525E7,1756.57,1810.97,6,1
3419,3611031000,2018,3,4112,5.226123968E7,6217.94,6388.93,6,1
3420,3611031000,2018,3,9011,7.43305733E7,256.49,310.9,14,2
3421,3611031000,2018,3,6005,1.612778127E8,2269.55,2300.64,9,
3422,3611031000,2018,3,2104,1.780118431E8,4927.72,5106.48,2,3
3423,3611031000,2018,3,5609,2.666094948E8,6964.09,6979.64,8,
3424,3611031000,2018,3,5608,6.725282615E8,12093.89,12350.38,8,2
3425,3611031000,2018,3,6004,7.454221643E8,4539.1,4601.28,9,
3426,3611031000,2018,4,1299,77724.25,15.54,15.54,1,
3427,3611031000,2018,4,5603,155448.49,7.77,7.77,8,
3428,3611031000,2018,4,5401,174879.56,15.54,15.54,7,
3429,3611031000,2018,4,8408,466345.48,7.77,7.77,13,
3430,3611031000,2018,4,7003,466345.48,54.41,54.41,11,2
3431,3611031000,2018,4,6001,544069.73,15.54,15.54,9,
3432,3611031000,2018,4,6099,788901.11,15.54,15.54,9,
3433,3611031000,2018,4,3403,954997.82,38.86,38.86,5,
3434,3611031000,2018,4,6010,1297994.93,186.54,186.54,9,
3435,3611031000,2018,4,7005,1348515.69,85.5,85.5,11,1
3436,3611031000,2018,4,5103,1671071.31,23.32,23.32,7,2
3437,3611031000,2018,4,2112,1838178.44,77.72,77.72,2,3
3438,3611031000,2018,4,4110,1896471.63,46.63,46.63,6,1
3439,3611031000,2018,4,9001,2331727.41,7.77,7.77,14,
3440,3611031000,2018,4,2401,2541582.88,147.68,163.22,2,
3441,3611031000,2018,4,4111,3031245.64,15.54,15.54,6,
3442,3611031000,2018,4,3401,3200684.5,108.81,108.81,5,
3443,3611031000,2018,4,8205,3210400.03,209.86,209.86,13,
3444,3611031000,2018,4,7106,3365459.9,62.18,62.18,12,1
3445,3611031000,2018,4,7102,3684129.31,155.45,155.45,12,2
3446,3611031000,2018,4,8406,5428261.42,349.76,349.76,13,2
3447,3611031000,2018,4,1004,5829318.53,23.32,31.09,1,1
3448,3611031000,2018,4,2107,6280119.17,170.99,170.99,2,3
3449,3611031000,2018,4,3406,7027826.42,170.99,186.54,5,
3450,3611031000,2018,4,2004,7170061.8,792.79,839.42,2,3
3451,3611031000,2018,4,3001,8549667.18,15.54,15.54,4,
3452,3611031000,2018,4,2199,8780197.3,209.86,209.86,2,3
3453,3611031000,2018,4,6002,1.550754178E7,256.49,256.49,9,
3454,3611031000,2018,4,2109,1.804757018E7,699.52,699.52,2,3
3455,3611031000,2018,4,5605,1.913260067E7,178.77,178.77,8,2
3456,3611031000,2018,4,2002,1.986243135E7,893.83,901.6,2,
3457,3611031000,2018,4,3405,2.331727413E7,7.77,7.77,5,
3458,3611031000,2018,4,2406,2.44349488E7,404.17,435.26,2,1
3459,3611031000,2018,4,4101,2.5604621E7,1492.31,1538.94,6,1
3460,3611031000,2018,4,6203,2.564122912E7,139.9,147.68,10,
3461,3611031000,2018,4,8404,3.808721281E7,1399.04,1616.66,13,
3462,3611031000,2018,4,4108,3.835831498E7,1748.8,1803.2,6,1
3463,3611031000,2018,4,4112,5.38823343E7,6824.19,6971.86,6,1
3464,3611031000,2018,4,9011,7.668476302E7,248.72,318.67,14,2
3465,3611031000,2018,4,6005,9.987565753E7,2323.95,2355.04,9,
3466,3611031000,2018,4,2104,1.942328935E8,5090.94,5199.75,2,3
3467,3611031000,2018,4,5609,2.51876615E8,7166.18,7166.18,8,
3468,3611031000,2018,4,5608,7.912752574E8,13974.82,14293.49,8,2
3469,3611031000,2018,4,6004,9.207121043E8,4375.88,4453.6,9,
3470,3611031000,2018,5,1299,170993.34,7.77,7.77,1,
3471,3611031000,2018,5,5401,170993.34,38.86,38.86,7,
3472,3611031000,2018,5,4113,194310.62,7.77,7.77,6,2
3473,3611031000,2018,5,2112,256490.02,15.54,15.54,2,3
3474,3611031000,2018,5,7003,279807.29,31.09,31.09,11,2
3475,3611031000,2018,5,9003,388621.24,7.77,7.77,14,
3476,3611031000,2018,5,1004,427483.36,7.77,7.77,1,1
3477,3611031000,2018,5,4111,854966.72,7.77,7.77,6,
3478,3611031000,2018,5,4110,1251360.38,69.95,69.95,6,1
3479,3611031000,2018,5,5103,1360174.32,15.54,15.54,7,2
3480,3611031000,2018,5,6010,1410695.08,365.3,365.3,9,
3481,3611031000,2018,5,7106,1500077.97,46.63,46.63,12,1
3482,3611031000,2018,5,2107,1810974.96,69.95,69.95,2,3
3483,3611031000,2018,5,3403,2257967.1,93.27,93.27,5,
3484,3611031000,2018,5,2401,2518265.61,170.99,170.99,2,
3485,3611031000,2018,5,7005,2836935.02,85.5,101.04,11,1
3486,3611031000,2018,5,3401,3481269.03,101.04,101.04,5,
3487,3611031000,2018,5,3001,5440697.3,7.77,7.77,4,
3488,3611031000,2018,5,6001,5868180.66,15.54,23.32,9,
3489,3611031000,2018,5,8406,6736360.5,443.03,450.8,13,2
3490,3611031000,2018,5,2004,7414893.17,886.06,909.37,2,3
3491,3611031000,2018,5,5603,7811286.83,23.32,23.32,8,
3492,3611031000,2018,5,8205,8434246.67,272.03,272.03,13,
3493,3611031000,2018,5,7102,9785482.71,139.9,139.9,12,2
3494,3611031000,2018,5,6203,9902069.08,132.13,132.13,10,
3495,3611031000,2018,5,2199,1.103466681E7,310.9,318.67,2,3
3496,3611031000,2018,5,2109,1.669516828E7,660.66,660.66,2,3
3497,3611031000,2018,5,3406,1.914565834E7,264.26,279.81,5,
3498,3611031000,2018,5,8404,2.358309106E7,1329.08,1523.4,13,
3499,3611031000,2018,5,6002,2.555573245E7,264.26,272.03,9,
3500,3611031000,2018,5,2406,2.6660194E7,373.08,388.62,2,1
3501,3611031000,2018,5,4101,2.847606558E7,1663.3,1709.93,6,1
3502,3611031000,2018,5,5605,3.057905054E7,303.12,310.9,8,2
3503,3611031000,2018,5,2002,4.176512418E7,1290.22,1290.22,2,
3504,3611031000,2018,5,4112,5.834805865E7,7072.91,7306.08,6,1
3505,3611031000,2018,5,4108,6.377849634E7,2207.37,2269.55,6,1
3506,3611031000,2018,5,9011,7.741335011E7,256.49,326.44,14,2
3507,3611031000,2018,5,6005,1.138427047E8,2728.12,2766.98,9,
3508,3611031000,2018,5,2104,1.910632987E8,5316.34,5471.79,2,3
3509,3611031000,2018,5,5609,2.634339696E8,7368.26,7399.35,8,
3510,3611031000,2018,5,6004,8.867753663E8,4834.45,4927.72,9,
3511,3611031000,2018,5,5608,9.747516359E8,15964.56,16252.14,8,2
3512,3611031000,2018,6,5603,46634.55,7.77,7.77,8,
3513,3611031000,2018,6,5401,174879.56,15.54,15.54,7,
3514,3611031000,2018,6,2112,295352.14,15.54,15.54,2,3
3515,3611031000,2018,6,7003,334214.26,38.86,38.86,11,2
3516,3611031000,2018,6,5103,1049277.34,15.54,15.54,7,2
3517,3611031000,2018,6,6010,1181408.56,209.86,209.86,9,
3518,3611031000,2018,6,4110,1422353.72,46.63,46.63,6,1
3519,3611031000,2018,6,7005,2036375.27,93.27,101.04,11,1
3520,3611031000,2018,6,7106,2176278.92,93.27,93.27,12,1
3521,3611031000,2018,6,8408,2564900.15,15.54,15.54,13,
3522,3611031000,2018,6,3403,2752992.83,46.63,46.63,5,
3523,3611031000,2018,6,8406,3197575.53,225.4,225.4,13,2
3524,3611031000,2018,6,7102,3567542.94,132.13,132.13,12,2
3525,3611031000,2018,6,1004,3808488.11,15.54,15.54,1,1
3526,3611031000,2018,6,3401,3951500.72,132.13,132.13,5,
3527,3611031000,2018,6,2401,4640137.55,233.17,240.95,2,
3528,3611031000,2018,6,3001,4663454.83,15.54,15.54,4,
3529,3611031000,2018,6,9001,4974351.81,15.54,15.54,14,
3530,3611031000,2018,6,4111,5145345.16,15.54,15.54,6,
3531,3611031000,2018,6,8205,5215296.98,295.35,295.35,13,
3532,3611031000,2018,6,6001,5829318.53,15.54,15.54,9,
3533,3611031000,2018,6,2199,7855504.16,264.26,264.26,2,3
3534,3611031000,2018,6,2004,9801027.56,1127.0,1196.95,2,3
3535,3611031000,2018,6,3406,9972098.63,240.95,248.72,5,
3536,3611031000,2018,6,6203,1.057049761E7,54.41,54.41,10,
3537,3611031000,2018,6,8299,1.344629475E7,23.32,23.32,13,
3538,3611031000,2018,6,8201,1.471647994E7,7.77,7.77,13,
3539,3611031000,2018,6,6002,2.120162012E7,233.17,256.49,9,
3540,3611031000,2018,6,2109,2.158402342E7,722.84,722.84,2,3
3541,3611031000,2018,6,4101,2.475408456E7,1663.3,1717.71,6,1
3542,3611031000,2018,6,8404,3.222835906E7,1624.44,1842.06,13,
3543,3611031000,2018,6,3405,3.886212355E7,7.77,7.77,5,
3544,3611031000,2018,6,2406,4.011737014E7,785.01,808.33,2,1
3545,3611031000,2018,6,2002,4.08907264E7,1492.31,1500.08,2,
3546,3611031000,2018,6,5605,4.267527511E7,310.9,310.9,8,2
3547,3611031000,2018,6,9011,5.908488451E7,248.72,303.12,14,2
3548,3611031000,2018,6,4112,6.895671886E7,8300.95,8534.12,6,1
3549,3611031000,2018,6,4108,8.949566205E7,2953.52,3202.24,6,1
3550,3611031000,2018,6,6005,1.053707618E8,2557.13,2634.85,9,
3551,3611031000,2018,6,2104,1.807090611E8,4958.81,5090.94,2,3
3552,3611031000,2018,6,5609,2.440877672E8,7034.04,7049.59,8,
3553,3611031000,2018,6,6004,8.615351943E8,4865.54,5013.21,9,
3554,3611031000,2018,6,5608,8.948290672E8,15047.41,15342.77,8,2
3555,3611031000,2018,7,7003,132131.22,15.54,15.54,11,2
3556,3611031000,2018,7,5401,174879.56,38.86,38.86,7,
3557,3611031000,2018,7,2112,349759.11,23.32,23.32,2,3
