id,etl_ymd,ht,sido_cd,sgg_cd,cnt
7265,20180909,13,36,41133,37
7266,20180909,13,36,41210,52
7267,20180909,13,36,41220,151
7268,20180909,13,36,41290,6
7269,20180909,13,36,41360,38
7270,20180909,13,36,41410,48
7271,20180909,13,36,41450,23
7272,20180909,13,36,41480,26
7273,20180909,13,36,41500,34
7274,20180909,13,36,42170,5
7275,20180909,13,36,42730,5
7276,20180909,13,36,43113,613
7277,20180909,13,36,43150,19
7278,20180909,13,36,43770,48
7279,20180909,13,36,44131,341
7280,20180909,13,36,44133,342
7281,20180909,13,36,44210,84
7282,20180909,13,36,44230,93
7283,20180909,13,36,44250,92
7284,20180909,13,36,44270,79
7285,20180909,13,36,45111,44
7286,20180909,13,36,45180,8
7287,20180909,13,36,45190,10
7288,20180909,13,36,45210,8
7289,20180909,13,36,45710,13
7290,20180909,13,36,46130,7
7291,20180909,13,36,46710,5
7292,20180909,13,36,47130,20
7293,20180909,13,36,47290,23
7294,20180909,13,36,47770,5
7295,20180909,13,36,48270,10
7296,20180909,13,36,48330,12
7297,20180909,14,36,11140,26
7298,20180909,14,36,11200,52
7299,20180909,14,36,11290,65
7300,20180909,14,36,11440,83
7301,20180909,14,36,11500,112
7302,20180909,14,36,11545,65
7303,20180909,14,36,11590,87
7304,20180909,14,36,11620,131
7305,20180909,14,36,26290,31
7306,20180909,14,36,26410,17
7307,20180909,14,36,26500,11
7308,20180909,14,36,26530,13
7309,20180909,14,36,27200,9
7310,20180909,14,36,27710,20
7311,20180909,14,36,28237,58
7312,20180909,14,36,28260,83
7313,20180909,14,36,29110,10
7314,20180909,14,36,29140,38
7315,20180909,14,36,29200,51
7316,20180909,14,36,30200,1165
7317,20180909,14,36,30230,363
7318,20180909,14,36,31200,16
7319,20180909,14,36,41113,89
7320,20180909,14,36,41131,41
7321,20180909,14,36,41150,47
7322,20180909,14,36,41271,69
7323,20180909,14,36,41287,43
7324,20180909,14,36,41461,68
7325,20180909,14,36,41463,112
7326,20180909,14,36,41465,66
7327,20180909,14,36,41570,67
7328,20180909,14,36,41610,63
7329,20180909,14,36,41670,10
7330,20180909,14,36,41820,7
7331,20180909,14,36,42110,17
7332,20180909,14,36,42810,4
7333,20180909,14,36,43111,173
7334,20180909,14,36,43730,41
7335,20180909,14,36,43760,10
7336,20180909,14,36,44710,50
7337,20180909,14,36,44770,34
7338,20180909,14,36,44790,22
7339,20180909,14,36,45130,72
7340,20180909,14,36,45140,88
7341,20180909,14,36,46110,26
7342,20180909,14,36,46780,6
7343,20180909,14,36,46840,10
7344,20180909,14,36,46900,4
7345,20180909,14,36,47150,42
7346,20180909,14,36,47210,4
7347,20180909,14,36,48123,21
7348,20180909,14,36,48125,13
7349,20180909,14,36,48129,10
7350,20180909,14,36,48170,22
7351,20180909,14,36,48240,11
7352,20180909,14,36,50110,13
7353,20180909,14,36,50130,6
7354,20180909,15,36,11170,63
7355,20180909,15,36,11260,48
7356,20180909,15,36,11320,56
7357,20180909,15,36,11350,98
7358,20180909,15,36,11560,138
7359,20180909,15,36,11650,97
7360,20180909,15,36,11740,82
7361,20180909,15,36,26110,4
7362,20180909,15,36,26140,5
7363,20180909,15,36,26200,4
7364,20180909,15,36,26380,20
7365,20180909,15,36,26440,7
7366,20180909,15,36,27140,32
7367,20180909,15,36,27170,12
7368,20180909,15,36,28177,45
7369,20180909,15,36,28245,56
7370,20180909,15,36,28710,5
7371,20180909,15,36,29170,48
7372,20180909,15,36,30140,303
7373,20180909,15,36,30170,955
7374,20180909,15,36,31170,18
7375,20180909,15,36,41117,105
7376,20180909,15,36,41135,125
7377,20180909,15,36,41173,72
7378,20180909,15,36,41250,4
7379,20180909,15,36,41281,56
7380,20180909,15,36,41285,44
7381,20180909,15,36,41310,20
7382,20180909,15,36,41370,63
7383,20180909,15,36,41390,83
7384,20180909,15,36,41430,39
7385,20180909,15,36,41550,69
7386,20180909,15,36,42150,17
7387,20180909,15,36,43112,374
7388,20180909,15,36,43130,58
7389,20180909,15,36,43720,21
7390,20180909,15,36,43745,29
7391,20180909,15,36,44150,408
7392,20180909,15,36,44180,68
7393,20180909,15,36,44200,310
7394,20180909,15,36,44760,85
7395,20180909,15,36,44810,67
7396,20180909,15,36,45730,5
7397,20180909,15,36,45800,6
7398,20180909,15,36,46230,10
7399,20180909,15,36,46830,4
7400,20180909,15,36,47111,49
7401,20180909,15,36,47170,5
7402,20180909,15,36,47230,24
7403,20180909,15,36,47250,19
7404,20180909,15,36,47280,7
7405,20180909,15,36,47840,6
7406,20180909,15,36,47850,24
7407,20180909,15,36,48121,18
7408,20180909,15,36,48127,9
7409,20180909,15,36,48310,11
7410,20180909,16,36,11215,55
7411,20180909,16,36,11230,54
7412,20180909,16,36,11470,84
7413,20180909,16,36,11680,160
7414,20180909,16,36,11710,153
7415,20180909,16,36,26260,16
7416,20180909,16,36,26470,21
7417,20180909,16,36,27110,20
7418,20180909,16,36,27230,52
7419,20180909,16,36,27260,60
7420,20180909,16,36,27290,62
7421,20180909,16,36,28140,4
7422,20180909,16,36,28200,59
7423,20180909,16,36,30110,340
7424,20180909,16,36,31140,34
7425,20180909,16,36,41111,70
7426,20180909,16,36,41171,45
7427,20180909,16,36,41190,124
7428,20180909,16,36,41273,67
7429,20180909,16,36,41590,223
7430,20180909,16,36,41630,27
7431,20180909,16,36,41650,14
7432,20180909,16,36,41830,12
7433,20180909,16,36,42130,24
7434,20180909,16,36,42720,4
7435,20180909,16,36,42750,5
7436,20180909,16,36,42780,5
7437,20180909,16,36,43114,266
7438,20180909,16,36,43740,40
7439,20180909,16,36,43750,54
7440,20180909,16,36,43800,9
7441,20180909,16,36,44800,72
7442,20180909,16,36,44825,34
7443,20180909,16,36,45113,58
7444,20180909,16,36,46150,13
7445,20180909,16,36,46170,38
7446,20180909,16,36,46790,8
7447,20180909,16,36,46800,9
7448,20180909,16,36,46880,14
7449,20180909,16,36,47113,45
7450,20180909,16,36,47190,67
7451,20180909,16,36,47820,7
7452,20180909,16,36,48250,22
7453,20180909,16,36,48880,5
7454,20180909,16,36,48890,4
7455,20180909,17,36,11110,57
7456,20180909,17,36,11305,52
7457,20180909,17,36,11380,84
7458,20180909,17,36,11410,63
7459,20180909,17,36,11530,82
7460,20180909,17,36,26170,9
7461,20180909,17,36,26230,43
7462,20180909,17,36,26320,35
7463,20180909,17,36,26350,52
7464,20180909,17,36,26710,11
7465,20180909,17,36,28110,19
7466,20180909,17,36,28185,44
7467,20180909,17,36,29155,15
7468,20180909,17,36,31110,41
7469,20180909,17,36,31710,43
7470,20180909,17,36,41115,56
7471,20180909,17,36,41133,29
7472,20180909,17,36,41210,68
7473,20180909,17,36,41220,170
7474,20180909,17,36,41290,14
7475,20180909,17,36,41360,61
7476,20180909,17,36,41410,51
7477,20180909,17,36,41450,36
7478,20180909,17,36,41480,34
7479,20180909,17,36,41500,21
7480,20180909,17,36,43113,649
7481,20180909,17,36,43150,23
7482,20180909,17,36,43770,47
7483,20180909,17,36,44131,336
7484,20180909,17,36,44133,328
7485,20180909,17,36,44210,111
7486,20180909,17,36,44230,124
7487,20180909,17,36,44250,115
7488,20180909,17,36,44270,93
7489,20180909,17,36,45111,48
7490,20180909,17,36,45180,22
7491,20180909,17,36,45190,8
7492,20180909,17,36,45210,9
7493,20180909,17,36,45710,27
7494,20180909,17,36,45790,5
7495,20180909,17,36,46130,31
7496,20180909,17,36,46730,4
7497,20180909,17,36,46860,4
7498,20180909,17,36,47130,15
7499,20180909,17,36,47290,62
7500,20180909,17,36,47730,72
7501,20180909,17,36,48270,12
7502,20180909,17,36,48330,49
7503,20180909,18,36,11140,35
7504,20180909,18,36,11200,61
7505,20180909,18,36,11290,67
7506,20180909,18,36,11440,188
7507,20180909,18,36,11500,104
7508,20180909,18,36,11545,37
7509,20180909,18,36,11590,77
7510,20180909,18,36,11620,110
7511,20180909,18,36,26290,18
7512,20180909,18,36,26410,29
7513,20180909,18,36,26500,20
7514,20180909,18,36,26530,12
7515,20180909,18,36,27200,16
7516,20180909,18,36,27710,34
7517,20180909,18,36,28237,62
7518,20180909,18,36,28260,61
7519,20180909,18,36,29110,16
7520,20180909,18,36,29140,28
7521,20180909,18,36,29200,30
7522,20180909,18,36,30200,932
7523,20180909,18,36,30230,272
7524,20180909,18,36,31200,16
7525,20180909,18,36,41113,55
7526,20180909,18,36,41131,37
7527,20180909,18,36,41150,33
7528,20180909,18,36,41271,42
7529,20180909,18,36,41287,20
7530,20180909,18,36,41461,47
7531,20180909,18,36,41463,81
7532,20180909,18,36,41465,67
7533,20180909,18,36,41570,46
7534,20180909,18,36,41610,34
7535,20180909,18,36,41670,5
7536,20180909,18,36,42110,14
7537,20180909,18,36,43111,176
7538,20180909,18,36,43730,37
7539,20180909,18,36,43760,8
7540,20180909,18,36,44710,41
7541,20180909,18,36,44770,37
7542,20180909,18,36,44790,37
7543,20180909,18,36,45130,46
7544,20180909,18,36,45140,81
7545,20180909,18,36,46110,23
7546,20180909,18,36,46780,4
7547,20180909,18,36,46840,9
7548,20180909,18,36,46890,6
7549,20180909,18,36,47150,30
7550,20180909,18,36,48123,50
7551,20180909,18,36,48125,18
7552,20180909,18,36,48129,9
7553,20180909,18,36,48170,15
7554,20180909,18,36,48240,5
7555,20180909,18,36,50110,10
7556,20180909,18,36,50130,6
7557,20180909,19,36,11170,37
7558,20180909,19,36,11260,39
7559,20180909,19,36,11320,31
7560,20180909,19,36,11350,51
7561,20180909,19,36,11560,102
7562,20180909,19,36,11650,101
7563,20180909,19,36,11740,36
7564,20180909,19,36,26140,9
7565,20180909,19,36,26200,15
7566,20180909,19,36,26380,19
7567,20180909,19,36,26440,15
7568,20180909,19,36,27140,50
7569,20180909,19,36,27170,19
7570,20180909,19,36,28177,24
7571,20180909,19,36,28245,28
7572,20180909,19,36,28710,6
7573,20180909,19,36,29170,34
7574,20180909,19,36,30140,192
7575,20180909,19,36,30170,581
7576,20180909,19,36,31170,14
7577,20180909,19,36,41117,74
7578,20180909,19,36,41135,68
7579,20180909,19,36,41173,49
7580,20180909,19,36,41250,5
7581,20180909,19,36,41281,39
7582,20180909,19,36,41285,32
7583,20180909,19,36,41310,8
7584,20180909,19,36,41370,34
7585,20180909,19,36,41390,39
7586,20180909,19,36,41430,21
7587,20180909,19,36,41550,40
7588,20180909,19,36,42150,4
7589,20180909,19,36,43112,222
7590,20180909,19,36,43130,47
7591,20180909,19,36,43720,8
7592,20180909,19,36,43745,23
7593,20180909,19,36,44150,352
7594,20180909,19,36,44180,45
7595,20180909,19,36,44200,244
7596,20180909,19,36,44760,54
7597,20180909,19,36,44810,50
7598,20180909,19,36,45730,4
7599,20180909,19,36,45800,4
7600,20180909,19,36,46230,7
7601,20180909,19,36,46870,8
7602,20180909,19,36,47111,14
7603,20180909,19,36,47170,6
7604,20180909,19,36,47230,10
7605,20180909,19,36,47250,9
7606,20180909,19,36,47280,4
7607,20180909,19,36,47850,12
7608,20180909,19,36,48121,10
7609,20180909,19,36,48310,4
7610,20180909,20,36,11110,40
7611,20180909,20,36,11305,25
7612,20180909,20,36,11380,62
7613,20180909,20,36,11410,59
7614,20180909,20,36,11530,59
7615,20180909,20,36,26170,9
7616,20180909,20,36,26230,36
7617,20180909,20,36,26320,7
7618,20180909,20,36,26350,32
7619,20180909,20,36,28110,9
7620,20180909,20,36,28185,35
7621,20180909,20,36,29155,21
7622,20180909,20,36,31110,30
7623,20180909,20,36,31710,40
7624,20180909,20,36,41115,45
7625,20180909,20,36,41133,19
7626,20180909,20,36,41210,52
7627,20180909,20,36,41220,112
7628,20180909,20,36,41290,14
7629,20180909,20,36,41360,33
7630,20180909,20,36,41410,34
7631,20180909,20,36,41450,17
7632,20180909,20,36,41480,29
7633,20180909,20,36,41500,14
7634,20180909,20,36,43113,310
7635,20180909,20,36,43150,15
7636,20180909,20,36,43770,19
7637,20180909,20,36,44131,192
7638,20180909,20,36,44133,171
7639,20180909,20,36,44210,84
7640,20180909,20,36,44230,77
7641,20180909,20,36,44250,47
7642,20180909,20,36,44270,87
7643,20180909,20,36,45111,36
7644,20180909,20,36,45180,22
7645,20180909,20,36,45190,5
7646,20180909,20,36,45210,8
7647,20180909,20,36,45710,19
7648,20180909,20,36,45790,5
7649,20180909,20,36,46130,43
7650,20180909,20,36,46860,4
7651,20180909,20,36,47130,41
7652,20180909,20,36,47290,37
7653,20180909,20,36,48270,5
7654,20180909,20,36,48330,28
7655,20180909,21,36,11140,23
7656,20180909,21,36,11200,37
7657,20180909,21,36,11290,37
7658,20180909,21,36,11440,73
7659,20180909,21,36,11500,57
7660,20180909,21,36,11545,25
7661,20180909,21,36,11590,48
7662,20180909,21,36,11620,98
7663,20180909,21,36,26290,18
7664,20180909,21,36,26410,8
7665,20180909,21,36,26500,17
7666,20180909,21,36,26530,12
7667,20180909,21,36,27200,22
7668,20180909,21,36,27710,11
7669,20180909,21,36,28237,24
7670,20180909,21,36,28260,32
7671,20180909,21,36,29110,9
7672,20180909,21,36,29140,48
7673,20180909,21,36,29200,29
7674,20180909,21,36,30200,461
7675,20180909,21,36,30230,112
7676,20180909,21,36,31200,11
7677,20180909,21,36,41113,38
7678,20180909,21,36,41131,18
7679,20180909,21,36,41150,11
7680,20180909,21,36,41271,18
7681,20180909,21,36,41287,13
7682,20180909,21,36,41461,13
7683,20180909,21,36,41463,58
7684,20180909,21,36,41465,31
7685,20180909,21,36,41570,26
7686,20180909,21,36,41610,11
7687,20180909,21,36,43111,35
7688,20180909,21,36,43730,19
7689,20180909,21,36,44710,24
7690,20180909,21,36,44770,11
7691,20180909,21,36,44790,16
7692,20180909,21,36,45130,28
7693,20180909,21,36,45140,57
7694,20180909,21,36,46110,27
7695,20180909,21,36,46840,7
7696,20180909,21,36,47150,45
7697,20180909,21,36,48123,12
7698,20180909,21,36,48125,6
7699,20180909,21,36,48170,8
7700,20180909,21,36,48240,7
7701,20180909,22,36,11170,32
7702,20180909,22,36,11260,11
7703,20180909,22,36,11320,9
7704,20180909,22,36,11350,11
7705,20180909,22,36,11560,49
7706,20180909,22,36,11650,41
7707,20180909,22,36,11740,22
7708,20180909,22,36,26110,4
7709,20180909,22,36,26140,4
7710,20180909,22,36,26200,7
7711,20180909,22,36,26380,9
7712,20180909,22,36,27140,31
7713,20180909,22,36,27170,11
7714,20180909,22,36,28177,13
7715,20180909,22,36,28245,4
7716,20180909,22,36,29170,41
7717,20180909,22,36,30140,78
7718,20180909,22,36,30170,203
7719,20180909,22,36,41117,42
7720,20180909,22,36,41135,42
7721,20180909,22,36,41173,11
7722,20180909,22,36,41281,11
7723,20180909,22,36,41285,13
7724,20180909,22,36,41370,16
7725,20180909,22,36,41390,16
7726,20180909,22,36,41430,10
7727,20180909,22,36,41550,17
7728,20180909,22,36,43112,57
7729,20180909,22,36,43130,10
7730,20180909,22,36,43745,7
7731,20180909,22,36,44150,112
7732,20180909,22,36,44180,10
7733,20180909,22,36,44200,89
7734,20180909,22,36,44760,15
7735,20180909,22,36,44810,16
7736,20180909,22,36,46230,5
7737,20180909,22,36,46830,4
7738,20180909,22,36,46870,4
7739,20180909,22,36,47111,13
7740,20180909,22,36,47850,6
7741,20180909,23,36,11215,17
7742,20180909,23,36,11230,12
7743,20180909,23,36,11470,23
7744,20180909,23,36,11680,58
7745,20180909,23,36,11710,61
7746,20180909,23,36,26260,6
7747,20180909,23,36,26470,6
7748,20180909,23,36,27110,4
7749,20180909,23,36,27230,27
7750,20180909,23,36,27260,11
7751,20180909,23,36,27290,17
7752,20180909,23,36,28200,7
7753,20180909,23,36,30110,49
7754,20180909,23,36,31140,5
7755,20180909,23,36,41111,10
7756,20180909,23,36,41171,9
7757,20180909,23,36,41190,10
7758,20180909,23,36,41590,31
7759,20180909,23,36,43114,22
7760,20180909,23,36,43740,10
7761,20180909,23,36,43750,4
7762,20180909,23,36,44800,10
7763,20180909,23,36,44825,6
7764,20180909,23,36,45113,9
7765,20180909,23,36,46170,8
7766,20180909,23,36,47113,13
7767,20180909,23,36,47190,16
7768,20180910,00,36,11110,15
7769,20180910,00,36,11305,9
7770,20180910,00,36,11380,9
7771,20180910,00,36,11410,8
7772,20180910,00,36,11530,13
7773,20180910,00,36,26230,5
7774,20180910,00,36,28110,5
7775,20180910,00,36,28185,12
7776,20180910,00,36,41115,4
7777,20180910,00,36,41133,6
7778,20180910,00,36,41210,15
7779,20180910,00,36,41220,27
7780,20180910,00,36,41360,9
7781,20180910,00,36,41410,4
7782,20180910,00,36,41450,7
7783,20180910,00,36,41500,4
7784,20180910,00,36,43113,91
7785,20180910,00,36,43150,5
7786,20180910,00,36,43770,11
7787,20180910,00,36,44131,46
7788,20180910,00,36,44133,34
7789,20180910,00,36,44210,20
7790,20180910,00,36,44230,16
7791,20180910,00,36,44250,12
7792,20180910,00,36,44270,15
7793,20180910,00,36,45111,10
7794,20180910,00,36,46130,7
7795,20180910,00,36,47290,6
7796,20180910,00,36,48330,6
7797,20180910,01,36,11620,7
7798,20180910,01,36,30200,33
7799,20180910,01,36,30230,14
7800,20180910,01,36,43111,7
7801,20180910,01,36,43730,4
7802,20180910,01,36,44790,4
7803,20180910,02,36,11560,9
7804,20180910,02,36,30140,8
7805,20180910,02,36,30170,20
7806,20180910,02,36,43112,13
7807,20180910,02,36,44150,19
7808,20180910,02,36,44200,7
7809,20180910,03,36,30110,7
7810,20180910,03,36,43114,4
7811,20180910,03,36,44800,4
7812,20180910,04,36,11110,4
7813,20180910,04,36,11530,6
7814,20180910,04,36,41220,13
7815,20180910,04,36,43113,42
7816,20180910,04,36,43770,7
7817,20180910,04,36,44131,14
7818,20180910,04,36,44133,9
7819,20180910,04,36,44210,7
7820,20180910,04,36,44270,4
7821,20180910,05,36,11200,5
7822,20180910,05,36,11290,9
7823,20180910,05,36,11500,6
7824,20180910,05,36,11545,4
7825,20180910,05,36,11590,6
7826,20180910,05,36,11620,12
7827,20180910,05,36,28237,4
7828,20180910,05,36,28260,4
7829,20180910,05,36,29140,5
7830,20180910,05,36,29200,6
7831,20180910,05,36,30200,107
7832,20180910,05,36,30230,57
7833,20180910,05,36,41131,6
7834,20180910,05,36,41461,6
7835,20180910,05,36,41463,6
7836,20180910,05,36,41570,7
7837,20180910,05,36,43111,19
7838,20180910,05,36,43730,7
7839,20180910,05,36,44710,12
7840,20180910,05,36,44770,6
7841,20180910,05,36,44790,4
7842,20180910,05,36,45130,4
7843,20180910,05,36,45140,13
7844,20180910,05,36,46110,4
7845,20180910,06,36,11170,16
7846,20180910,06,36,11260,10
7847,20180910,06,36,11350,9
7848,20180910,06,36,11560,32
7849,20180910,06,36,11650,18
7850,20180910,06,36,11740,14
7851,20180910,06,36,26200,6
7852,20180910,06,36,26380,6
7853,20180910,06,36,26440,6
7854,20180910,06,36,27140,31
7855,20180910,06,36,27170,4
7856,20180910,06,36,28177,16
7857,20180910,06,36,28245,5
7858,20180910,06,36,29170,24
7859,20180910,06,36,30140,209
7860,20180910,06,36,30170,378
7861,20180910,06,36,41117,14
7862,20180910,06,36,41135,22
7863,20180910,06,36,41173,16
7864,20180910,06,36,41281,9
7865,20180910,06,36,41310,4
7866,20180910,06,36,41370,13
7867,20180910,06,36,41390,12
7868,20180910,06,36,41430,5
7869,20180910,06,36,41550,21
7870,20180910,06,36,43112,100
7871,20180910,06,36,43130,8
7872,20180910,06,36,43720,8
7873,20180910,06,36,43745,10
7874,20180910,06,36,44150,206
7875,20180910,06,36,44180,18
7876,20180910,06,36,44200,98
7877,20180910,06,36,44760,15
7878,20180910,06,36,44810,18
7879,20180910,06,36,47111,8
7880,20180910,06,36,47850,9
7881,20180910,07,36,11215,21
7882,20180910,07,36,11230,21
7883,20180910,07,36,11470,40
7884,20180910,07,36,11680,73
7885,20180910,07,36,11710,53
7886,20180910,07,36,26260,18
7887,20180910,07,36,26470,14
7888,20180910,07,36,27110,9
7889,20180910,07,36,27230,29
7890,20180910,07,36,27260,61
7891,20180910,07,36,27290,42
7892,20180910,07,36,28200,16
7893,20180910,07,36,30110,263
7894,20180910,07,36,31140,13
7895,20180910,07,36,41111,29
7896,20180910,07,36,41171,25
7897,20180910,07,36,41190,36
7898,20180910,07,36,41273,16
7899,20180910,07,36,41590,73
7900,20180910,07,36,41630,4
7901,20180910,07,36,42130,7
7902,20180910,07,36,43114,110
7903,20180910,07,36,43740,21
7904,20180910,07,36,43750,6
7905,20180910,07,36,44800,41
7906,20180910,07,36,44825,13
7907,20180910,07,36,45113,31
7908,20180910,07,36,46150,20
7909,20180910,07,36,46170,32
7910,20180910,07,36,47113,29
7911,20180910,07,36,47190,31
7912,20180910,07,36,48250,5
7913,20180910,07,36,48880,4
7914,20180910,08,36,11110,22
7915,20180910,08,36,11305,10
7916,20180910,08,36,11380,17
7917,20180910,08,36,11410,40
7918,20180910,08,36,11530,35
7919,20180910,08,36,26170,6
7920,20180910,08,36,26230,17
7921,20180910,08,36,26320,20
7922,20180910,08,36,26350,20
7923,20180910,08,36,26710,4
7924,20180910,08,36,28110,7
7925,20180910,08,36,28185,18
7926,20180910,08,36,29155,16
7927,20180910,08,36,31110,12
7928,20180910,08,36,31710,14
7929,20180910,08,36,41115,16
7930,20180910,08,36,41133,7
7931,20180910,08,36,41210,33
7932,20180910,08,36,41220,55
7933,20180910,08,36,41290,13
7934,20180910,08,36,41360,18
7935,20180910,08,36,41410,24
7936,20180910,08,36,41450,18
7937,20180910,08,36,41480,11
7938,20180910,08,36,41500,5
7939,20180910,08,36,43113,437
7940,20180910,08,36,43150,6
7941,20180910,08,36,43770,16
7942,20180910,08,36,44131,245
7943,20180910,08,36,44133,130
7944,20180910,08,36,44210,57
7945,20180910,08,36,44230,77
7946,20180910,08,36,44250,67
7947,20180910,08,36,44270,44
7948,20180910,08,36,45111,19
7949,20180910,08,36,45180,9
7950,20180910,08,36,45210,10
7951,20180910,08,36,45710,5
7952,20180910,08,36,45790,5
7953,20180910,08,36,46130,12
7954,20180910,08,36,47130,17
7955,20180910,08,36,47290,19
7956,20180910,08,36,48270,6
7957,20180910,08,36,48330,12
7958,20180910,09,36,11140,5
7959,20180910,09,36,11200,34
7960,20180910,09,36,11290,35
7961,20180910,09,36,11440,32
7962,20180910,09,36,11500,35
7963,20180910,09,36,11545,13
7964,20180910,09,36,11590,41
7965,20180910,09,36,11620,51
7966,20180910,09,36,26290,11
7967,20180910,09,36,26410,9
7968,20180910,09,36,26500,7
7969,20180910,09,36,26530,11
7970,20180910,09,36,27200,5
7971,20180910,09,36,27710,12
7972,20180910,09,36,28237,32
7973,20180910,09,36,28260,20
7974,20180910,09,36,29110,5
7975,20180910,09,36,29140,33
7976,20180910,09,36,29200,38
7977,20180910,09,36,30200,548
7978,20180910,09,36,30230,241
7979,20180910,09,36,41113,24
7980,20180910,09,36,41131,24
7981,20180910,09,36,41150,19
7982,20180910,09,36,41271,12
7983,20180910,09,36,41287,12
7984,20180910,09,36,41461,19
7985,20180910,09,36,41463,30
7986,20180910,09,36,41465,33
7987,20180910,09,36,41570,21
7988,20180910,09,36,41610,21
7989,20180910,09,36,41670,4
7990,20180910,09,36,42110,6
7991,20180910,09,36,43111,98
7992,20180910,09,36,43730,35
7993,20180910,09,36,43760,5
7994,20180910,09,36,44710,40
7995,20180910,09,36,44770,11
7996,20180910,09,36,44790,25
7997,20180910,09,36,45130,37
7998,20180910,09,36,45140,68
7999,20180910,09,36,46110,29
8000,20180910,09,36,46840,6
8001,20180910,09,36,47150,24
8002,20180910,09,36,48123,10
8003,20180910,09,36,48125,10
8004,20180910,09,36,48170,8
8005,20180910,09,36,50110,20
8006,20180910,09,36,50130,4
8007,20180910,10,36,11215,20
8008,20180910,10,36,11230,11
8009,20180910,10,36,11470,38
8010,20180910,10,36,11680,44
8011,20180910,10,36,11710,38
8012,20180910,10,36,26260,16
8013,20180910,10,36,26470,8
8014,20180910,10,36,27110,9
8015,20180910,10,36,27230,33
8016,20180910,10,36,27260,47
8017,20180910,10,36,27290,43
8018,20180910,10,36,28200,18
8019,20180910,10,36,30110,202
8020,20180910,10,36,31140,9
8021,20180910,10,36,41111,24
8022,20180910,10,36,41171,22
8023,20180910,10,36,41190,53
8024,20180910,10,36,41273,10
8025,20180910,10,36,41590,41
8026,20180910,10,36,41630,7
8027,20180910,10,36,41830,4
8028,20180910,10,36,42130,17
8029,20180910,10,36,43114,119
8030,20180910,10,36,43740,15
8031,20180910,10,36,43750,9
8032,20180910,10,36,44800,27
8033,20180910,10,36,44825,22
8034,20180910,10,36,45113,18
8035,20180910,10,36,46150,10
8036,20180910,10,36,46170,16
8037,20180910,10,36,46800,6
8038,20180910,10,36,46880,6
8039,20180910,10,36,47113,12
8040,20180910,10,36,47190,32
8041,20180910,10,36,47820,4
8042,20180910,10,36,47900,4
8043,20180910,10,36,48250,10
8044,20180910,11,36,11110,18
8045,20180910,11,36,11305,17
8046,20180910,11,36,11380,20
8047,20180910,11,36,11410,28
8048,20180910,11,36,11530,46
8049,20180910,11,36,26170,8
8050,20180910,11,36,26230,15
8051,20180910,11,36,26320,8
8052,20180910,11,36,26350,25
8053,20180910,11,36,26710,5
8054,20180910,11,36,28185,12
8055,20180910,11,36,29155,16
8056,20180910,11,36,31110,12
8057,20180910,11,36,31710,18
8058,20180910,11,36,41115,28
8059,20180910,11,36,41133,14
8060,20180910,11,36,41210,30
8061,20180910,11,36,41220,68
8062,20180910,11,36,41290,13
8063,20180910,11,36,41360,20
8064,20180910,11,36,41410,21
8065,20180910,11,36,41450,10
8066,20180910,11,36,41480,14
8067,20180910,11,36,41500,9
8068,20180910,11,36,43113,443
8069,20180910,11,36,43150,14
8070,20180910,11,36,43770,18
8071,20180910,11,36,44131,219
8072,20180910,11,36,44133,128
8073,20180910,11,36,44210,34
8074,20180910,11,36,44230,69
8075,20180910,11,36,44250,56
8076,20180910,11,36,44270,39
8077,20180910,11,36,45111,22
8078,20180910,11,36,45180,8
8079,20180910,11,36,45210,5
8080,20180910,11,36,45710,8
8081,20180910,11,36,45790,5
8082,20180910,11,36,46130,13
8083,20180910,11,36,46710,10
8084,20180910,11,36,47130,14
8085,20180910,11,36,47290,26
8086,20180910,11,36,47830,6
8087,20180910,11,36,48270,7
8088,20180910,11,36,48330,7
8089,20180910,12,36,11140,4
8090,20180910,12,36,11200,22
8091,20180910,12,36,11290,17
8092,20180910,12,36,11440,23
8093,20180910,12,36,11500,37
8094,20180910,12,36,11545,21
8095,20180910,12,36,11590,27
8096,20180910,12,36,11620,36
8097,20180910,12,36,26290,9
8098,20180910,12,36,26410,13
8099,20180910,12,36,26500,10
8100,20180910,12,36,26530,10
8101,20180910,12,36,27200,9
8102,20180910,12,36,27710,15
8103,20180910,12,36,28237,30
8104,20180910,12,36,28260,20
8105,20180910,12,36,29110,8
8106,20180910,12,36,29140,23
8107,20180910,12,36,29200,21
8108,20180910,12,36,30200,616
8109,20180910,12,36,30230,241
8110,20180910,12,36,31200,9
8111,20180910,12,36,41113,16
8112,20180910,12,36,41131,21
8113,20180910,12,36,41150,14
8114,20180910,12,36,41271,27
8115,20180910,12,36,41287,9
8116,20180910,12,36,41461,24
8117,20180910,12,36,41463,24
8118,20180910,12,36,41465,29
8119,20180910,12,36,41570,18
8120,20180910,12,36,41610,18
8121,20180910,12,36,41670,5
8122,20180910,12,36,41820,5
8123,20180910,12,36,42110,10
8124,20180910,12,36,42230,6
8125,20180910,12,36,43111,138
8126,20180910,12,36,43730,28
8127,20180910,12,36,43760,4
8128,20180910,12,36,44710,26
8129,20180910,12,36,44770,11
8130,20180910,12,36,44790,30
8131,20180910,12,36,45130,28
8132,20180910,12,36,45140,45
8133,20180910,12,36,46110,19
8134,20180910,12,36,46840,6
8135,20180910,12,36,47150,16
8136,20180910,12,36,48123,11
8137,20180910,12,36,48125,4
