year,month,dong,upjong,living_ingu,revenue,customer_count,payment_count,saengwhal_population,jumin_ingu,jugan_sangju_ingu,yagan_sangju_ingu,세종.집합.상가.임대가격지수,세종.소규모.상가.임대가격지수,세종.중대형.상가.임대가격지수,소비자물가_총지수,생활물가지수,신선식품지수,농산물및석유류제외지수,식료품및에너지제외지수,지가변동률,무연보통휘발유,실내등유,자동차용.경유,취업자수_계,비임금근로자,X.자영업자,X.고용원이.있는.자영업자,X.고용원이.없는.자영업자,X.무급가족종사자,임금근로자,X.상용근로자,X.임시근로자,X.일용근로자,실업률.계,실업률.남자,실업률.여자,보험료.계,보험료.직장,보험료.지역,sum.m00..x,sum.m05..x,sum.m10..x,sum.m15..x,sum.m20..x,sum.m25..x,sum.m30..x,sum.m35..x,sum.m40..x,sum.m45..x,sum.m50..x,sum.m55..x,sum.m60..x,sum.m65..x,sum.m70..x,sum.f00..x,sum.f05..x,sum.f10..x,sum.f15..x,sum.f20..x,sum.f25..x,sum.f30..x,sum.f35..x,sum.f40..x,sum.f45..x,sum.f50..x,sum.f55..x,sum.f60..x,sum.f65..x,sum.f70..x,sum.m00..y,sum.m05..y,sum.m10..y,sum.m15..y,sum.m20..y,sum.m25..y,sum.m30..y,sum.m35..y,sum.m40..y,sum.m45..y,sum.m50..y,sum.m55..y,sum.m60..y,sum.m65..y,sum.m70..y,sum.f00..y,sum.f05..y,sum.f10..y,sum.f15..y,sum.f20..y,sum.f25..y,sum.f30..y,sum.f35..y,sum.f40..y,sum.f45..y,sum.f50..y,sum.f55..y,sum.f60..y,sum.f65..y,sum.f70..y,sale_amt,sale_cnt,merc_cnt,death_count
2017,11,금남면,레포츠/문화/취미,223159.1562,30995384.39,827.480354,866.5124461,135379.7668,8731,14211,13790,100,100,100,1.2,1.3,-3.8,1.1,1.3,0.594,1521.11,863.58,1313.02,135,26,22,8,14,5,108,84,20,4,3.1,2.7,3.7,23564724,20869098,2695626,0,372,1956,3638,19889,25009,24815,33949,39459,41922,40627,45941,29077,12495,8220,1,319,1842,2614,6741,12277,12092,16495,15227,17385,19329,17613,10405,4985,5312,0,313,1413,2971,17277,19143,13754,18550,28055,22312,26895,30297,22211,8811,5102,0,275,1626,2508,6985,11036,8892,10903,7957,11866,15359,11030,9476,4215,3922,66400000,756,6,6
2017,11,금남면,서비스,213305.1152,25659908.69,952.383049,952.383049,135379.7668,8731,14211,13790,100,100,100,1.2,1.3,-3.8,1.1,1.3,0.594,1521.11,863.58,1313.02,135,26,22,8,14,5,108,84,20,4,3.1,2.7,3.7,23564724,20869098,2695626,0,372,1956,3638,19889,25009,24815,33949,39459,41922,40627,45941,29077,12495,8220,1,319,1842,2614,6741,12277,12092,16495,15227,17385,19329,17613,10405,4985,5312,0,313,1413,2971,17277,19143,13754,18550,28055,22312,26895,30297,22211,8811,5102,0,275,1626,2508,6985,11036,8892,10903,7957,11866,15359,11030,9476,4215,3922,0,0,0,6
2017,11,금남면,식생활,1134807.686,1637935486,51155.46,53591.06254,135379.7668,8731,14211,13790,100,100,100,1.2,1.3,-3.8,1.1,1.3,0.594,1521.11,863.58,1313.02,135,26,22,8,14,5,108,84,20,4,3.1,2.7,3.7,23564724,20869098,2695626,0,372,1956,3638,19889,25009,24815,33949,39459,41922,40627,45941,29077,12495,8220,1,319,1842,2614,6741,12277,12092,16495,15227,17385,19329,17613,10405,4985,5312,0,313,1413,2971,17277,19143,13754,18550,28055,22312,26895,30297,22211,8811,5102,0,275,1626,2508,6985,11036,8892,10903,7957,11866,15359,11030,9476,4215,3922,2768700000,84364,111,6
2017,11,금남면,여행,135662.6373,48696438.19,819.6739355,827.4803539,135379.7668,8731,14211,13790,100,100,100,1.2,1.3,-3.8,1.1,1.3,0.594,1521.11,863.58,1313.02,135,26,22,8,14,5,108,84,20,4,3.1,2.7,3.7,23564724,20869098,2695626,0,372,1956,3638,19889,25009,24815,33949,39459,41922,40627,45941,29077,12495,8220,1,319,1842,2614,6741,12277,12092,16495,15227,17385,19329,17613,10405,4985,5312,0,313,1413,2971,17277,19143,13754,18550,28055,22312,26895,30297,22211,8811,5102,0,275,1626,2508,6985,11036,8892,10903,7957,11866,15359,11030,9476,4215,3922,1.79E+08,2651,3,6
2017,11,금남면,유통,679782.4486,565378723.8,42100.01462,45667.54784,135379.7668,8731,14211,13790,100,100,100,1.2,1.3,-3.8,1.1,1.3,0.594,1521.11,863.58,1313.02,135,26,22,8,14,5,108,84,20,4,3.1,2.7,3.7,23564724,20869098,2695626,0,372,1956,3638,19889,25009,24815,33949,39459,41922,40627,45941,29077,12495,8220,1,319,1842,2614,6741,12277,12092,16495,15227,17385,19329,17613,10405,4985,5312,0,313,1413,2971,17277,19143,13754,18550,28055,22312,26895,30297,22211,8811,5102,0,275,1626,2508,6985,11036,8892,10903,7957,11866,15359,11030,9476,4215,3922,8.22E+08,66193,11,6
2017,11,금남면,유흥,197940.5066,133082720,647.9327301,835.2867725,135379.7668,8731,14211,13790,100,100,100,1.2,1.3,-3.8,1.1,1.3,0.594,1521.11,863.58,1313.02,135,26,22,8,14,5,108,84,20,4,3.1,2.7,3.7,23564724,20869098,2695626,0,372,1956,3638,19889,25009,24815,33949,39459,41922,40627,45941,29077,12495,8220,1,319,1842,2614,6741,12277,12092,16495,15227,17385,19329,17613,10405,4985,5312,0,313,1413,2971,17277,19143,13754,18550,28055,22312,26895,30297,22211,8811,5102,0,275,1626,2508,6985,11036,8892,10903,7957,11866,15359,11030,9476,4215,3922,1.44E+08,820,7,6
2017,11,금남면,의료/미용,553199.3106,186833625.2,5089.78482,5238.106769,135379.7668,8731,14211,13790,100,100,100,1.2,1.3,-3.8,1.1,1.3,0.594,1521.11,863.58,1313.02,135,26,22,8,14,5,108,84,20,4,3.1,2.7,3.7,23564724,20869098,2695626,0,372,1956,3638,19889,25009,24815,33949,39459,41922,40627,45941,29077,12495,8220,1,319,1842,2614,6741,12277,12092,16495,15227,17385,19329,17613,10405,4985,5312,0,313,1413,2971,17277,19143,13754,18550,28055,22312,26895,30297,22211,8811,5102,0,275,1626,2508,6985,11036,8892,10903,7957,11866,15359,11030,9476,4215,3922,98400000,2264,12,6
2017,11,금남면,의생활,234256.1225,32058618.58,554.2557088,585.4813827,135379.7668,8731,14211,13790,100,100,100,1.2,1.3,-3.8,1.1,1.3,0.594,1521.11,863.58,1313.02,135,26,22,8,14,5,108,84,20,4,3.1,2.7,3.7,23564724,20869098,2695626,0,372,1956,3638,19889,25009,24815,33949,39459,41922,40627,45941,29077,12495,8220,1,319,1842,2614,6741,12277,12092,16495,15227,17385,19329,17613,10405,4985,5312,0,313,1413,2971,17277,19143,13754,18550,28055,22312,26895,30297,22211,8811,5102,0,275,1626,2508,6985,11036,8892,10903,7957,11866,15359,11030,9476,4215,3922,16600000,489,4,6
2017,11,금남면,자동차,408671.9842,779675591.8,10686.98684,10999.24357,135379.7668,8731,14211,13790,100,100,100,1.2,1.3,-3.8,1.1,1.3,0.594,1521.11,863.58,1313.02,135,26,22,8,14,5,108,84,20,4,3.1,2.7,3.7,23564724,20869098,2695626,0,372,1956,3638,19889,25009,24815,33949,39459,41922,40627,45941,29077,12495,8220,1,319,1842,2614,6741,12277,12092,16495,15227,17385,19329,17613,10405,4985,5312,0,313,1413,2971,17277,19143,13754,18550,28055,22312,26895,30297,22211,8811,5102,0,275,1626,2508,6985,11036,8892,10903,7957,11866,15359,11030,9476,4215,3922,1.75E+08,1646,8,6
2017,11,도담동,교육,3254513.914,2140142720,20593.33183,24246.73565,568544.2028,32073,41946,41564,100,100,100,1.2,1.3,-3.8,1.1,1.3,0.594,1521.11,863.58,1313.02,135,26,22,8,14,5,108,84,20,4,3.1,2.7,3.7,23564724,20869098,2695626,0,2951,11850,23012,51527,82339,103278,137483,134530,145914,113416,101109,56319,23405,16044,1,3849,12191,21760,42349,67414,76420,89619,69551,69981,56771,51893,31574,15938,15775,73,4419,23463,45055,71935,124155,242343,355411,319639,275438,181930,150159,77902,38282,26713,3,5758,25064,41534,77505,140806,181025,221350,172250,142934,112634,95144,49134,23517,22971,1724200000,28643,80,8
2017,11,도담동,내구재,846893.0459,380763056.6,1873.540424,1857.927587,568544.2028,32073,41946,41564,100,100,100,1.2,1.3,-3.8,1.1,1.3,0.594,1521.11,863.58,1313.02,135,26,22,8,14,5,108,84,20,4,3.1,2.7,3.7,23564724,20869098,2695626,0,2951,11850,23012,51527,82339,103278,137483,134530,145914,113416,101109,56319,23405,16044,1,3849,12191,21760,42349,67414,76420,89619,69551,69981,56771,51893,31574,15938,15775,73,4419,23463,45055,71935,124155,242343,355411,319639,275438,181930,150159,77902,38282,26713,3,5758,25064,41534,77505,140806,181025,221350,172250,142934,112634,95144,49134,23517,22971,33400000,353,3,8
2017,11,도담동,레포츠/문화/취미,5179560.743,318059456.3,12045.30364,14316.97141,568544.2028,32073,41946,41564,100,100,100,1.2,1.3,-3.8,1.1,1.3,0.594,1521.11,863.58,1313.02,135,26,22,8,14,5,108,84,20,4,3.1,2.7,3.7,23564724,20869098,2695626,0,2951,11850,23012,51527,82339,103278,137483,134530,145914,113416,101109,56319,23405,16044,1,3849,12191,21760,42349,67414,76420,89619,69551,69981,56771,51893,31574,15938,15775,73,4419,23463,45055,71935,124155,242343,355411,319639,275438,181930,150159,77902,38282,26713,3,5758,25064,41534,77505,140806,181025,221350,172250,142934,112634,95144,49134,23517,22971,928300000,24446,38,8
2017,11,도담동,서비스,3450611.448,58945101092,3839633.745,4067011.295,568544.2028,32073,41946,41564,100,100,100,1.2,1.3,-3.8,1.1,1.3,0.594,1521.11,863.58,1313.02,135,26,22,8,14,5,108,84,20,4,3.1,2.7,3.7,23564724,20869098,2695626,0,2951,11850,23012,51527,82339,103278,137483,134530,145914,113416,101109,56319,23405,16044,1,3849,12191,21760,42349,67414,76420,89619,69551,69981,56771,51893,31574,15938,15775,73,4419,23463,45055,71935,124155,242343,355411,319639,275438,181930,150159,77902,38282,26713,3,5758,25064,41534,77505,140806,181025,221350,172250,142934,112634,95144,49134,23517,22971,1.24E+08,2703,8,8
2017,11,도담동,식생활,7445435.027,7712943253,367237.3424,386909.5168,568544.2028,32073,41946,41564,100,100,100,1.2,1.3,-3.8,1.1,1.3,0.594,1521.11,863.58,1313.02,135,26,22,8,14,5,108,84,20,4,3.1,2.7,3.7,23564724,20869098,2695626,0,2951,11850,23012,51527,82339,103278,137483,134530,145914,113416,101109,56319,23405,16044,1,3849,12191,21760,42349,67414,76420,89619,69551,69981,56771,51893,31574,15938,15775,73,4419,23463,45055,71935,124155,242343,355411,319639,275438,181930,150159,77902,38282,26713,3,5758,25064,41534,77505,140806,181025,221350,172250,142934,112634,95144,49134,23517,22971,8975700000,396346,369,8
2017,11,도담동,여행,609547.3364,8822033.472,288.8374821,296.6439005,568544.2028,32073,41946,41564,100,100,100,1.2,1.3,-3.8,1.1,1.3,0.594,1521.11,863.58,1313.02,135,26,22,8,14,5,108,84,20,4,3.1,2.7,3.7,23564724,20869098,2695626,0,2951,11850,23012,51527,82339,103278,137483,134530,145914,113416,101109,56319,23405,16044,1,3849,12191,21760,42349,67414,76420,89619,69551,69981,56771,51893,31574,15938,15775,73,4419,23463,45055,71935,124155,242343,355411,319639,275438,181930,150159,77902,38282,26713,3,5758,25064,41534,77505,140806,181025,221350,172250,142934,112634,95144,49134,23517,22971,0,0,0,8
2017,11,도담동,유통,4689390.611,9353217957,351538.635,420133.6337,568544.2028,32073,41946,41564,100,100,100,1.2,1.3,-3.8,1.1,1.3,0.594,1521.11,863.58,1313.02,135,26,22,8,14,5,108,84,20,4,3.1,2.7,3.7,23564724,20869098,2695626,0,2951,11850,23012,51527,82339,103278,137483,134530,145914,113416,101109,56319,23405,16044,1,3849,12191,21760,42349,67414,76420,89619,69551,69981,56771,51893,31574,15938,15775,73,4419,23463,45055,71935,124155,242343,355411,319639,275438,181930,150159,77902,38282,26713,3,5758,25064,41534,77505,140806,181025,221350,172250,142934,112634,95144,49134,23517,22971,2.90E+09,350920,40,8
2017,11,도담동,유흥,532293.7753,301054806.4,2474.634644,2701.020778,568544.2028,32073,41946,41564,100,100,100,1.2,1.3,-3.8,1.1,1.3,0.594,1521.11,863.58,1313.02,135,26,22,8,14,5,108,84,20,4,3.1,2.7,3.7,23564724,20869098,2695626,0,2951,11850,23012,51527,82339,103278,137483,134530,145914,113416,101109,56319,23405,16044,1,3849,12191,21760,42349,67414,76420,89619,69551,69981,56771,51893,31574,15938,15775,73,4419,23463,45055,71935,124155,242343,355411,319639,275438,181930,150159,77902,38282,26713,3,5758,25064,41534,77505,140806,181025,221350,172250,142934,112634,95144,49134,23517,22971,0,0,0,8
2017,11,도담동,의료/미용,4188045.779,1628018082,61280.38471,64363.91999,568544.2028,32073,41946,41564,100,100,100,1.2,1.3,-3.8,1.1,1.3,0.594,1521.11,863.58,1313.02,135,26,22,8,14,5,108,84,20,4,3.1,2.7,3.7,23564724,20869098,2695626,0,2951,11850,23012,51527,82339,103278,137483,134530,145914,113416,101109,56319,23405,16044,1,3849,12191,21760,42349,67414,76420,89619,69551,69981,56771,51893,31574,15938,15775,73,4419,23463,45055,71935,124155,242343,355411,319639,275438,181930,150159,77902,38282,26713,3,5758,25064,41534,77505,140806,181025,221350,172250,142934,112634,95144,49134,23517,22971,2.07E+09,83469,91,8
2017,11,도담동,의생활,2913956.26,436960123.1,5511.331414,5651.846946,568544.2028,32073,41946,41564,100,100,100,1.2,1.3,-3.8,1.1,1.3,0.594,1521.11,863.58,1313.02,135,26,22,8,14,5,108,84,20,4,3.1,2.7,3.7,23564724,20869098,2695626,0,2951,11850,23012,51527,82339,103278,137483,134530,145914,113416,101109,56319,23405,16044,1,3849,12191,21760,42349,67414,76420,89619,69551,69981,56771,51893,31574,15938,15775,73,4419,23463,45055,71935,124155,242343,355411,319639,275438,181930,150159,77902,38282,26713,3,5758,25064,41534,77505,140806,181025,221350,172250,142934,112634,95144,49134,23517,22971,514700000,17228,31,8
2017,11,도담동,자동차,2161137.845,652432361.9,16479.34932,16877.47666,568544.2028,32073,41946,41564,100,100,100,1.2,1.3,-3.8,1.1,1.3,0.594,1521.11,863.58,1313.02,135,26,22,8,14,5,108,84,20,4,3.1,2.7,3.7,23564724,20869098,2695626,0,2951,11850,23012,51527,82339,103278,137483,134530,145914,113416,101109,56319,23405,16044,1,3849,12191,21760,42349,67414,76420,89619,69551,69981,56771,51893,31574,15938,15775,73,4419,23463,45055,71935,124155,242343,355411,319639,275438,181930,150159,77902,38282,26713,3,5758,25064,41534,77505,140806,181025,221350,172250,142934,112634,95144,49134,23517,22971,0,0,0,8
2017,11,보람동,교육,2224536.404,1057880581,7915.708293,8938.349108,528887.0249,25581,32646,32390,100,100,100,1.2,1.3,-3.8,1.1,1.3,0.594,1521.11,863.58,1313.02,135,26,22,8,14,5,108,84,20,4,3.1,2.7,3.7,23564724,20869098,2695626,0,197,811,427,1715,5109,5779,6490,5893,7182,6028,6366,4405,1596,658,1,203,1279,888,1520,4944,5395,4858,3408,3299,2930,3949,2103,774,992,0,62,793,34,1063,2180,2357,5900,2783,3224,4785,3997,2889,1527,451,0,217,705,1019,501,1673,2249,2476,1567,2861,625,1747,1472,846,561,1046200000,17335,72,2
2017,11,보람동,내구재,322897.995,12880590.42,132.7091133,132.7091133,528887.0249,25581,32646,32390,100,100,100,1.2,1.3,-3.8,1.1,1.3,0.594,1521.11,863.58,1313.02,135,26,22,8,14,5,108,84,20,4,3.1,2.7,3.7,23564724,20869098,2695626,0,197,811,427,1715,5109,5779,6490,5893,7182,6028,6366,4405,1596,658,1,203,1279,888,1520,4944,5395,4858,3408,3299,2930,3949,2103,774,992,0,62,793,34,1063,2180,2357,5900,2783,3224,4785,3997,2889,1527,451,0,217,705,1019,501,1673,2249,2476,1567,2861,625,1747,1472,846,561,0,0,0,2
2017,11,보람동,레포츠/문화/취미,2989337.847,97128238.8,4613.593295,5893.845918,528887.0249,25581,32646,32390,100,100,100,1.2,1.3,-3.8,1.1,1.3,0.594,1521.11,863.58,1313.02,135,26,22,8,14,5,108,84,20,4,3.1,2.7,3.7,23564724,20869098,2695626,0,197,811,427,1715,5109,5779,6490,5893,7182,6028,6366,4405,1596,658,1,203,1279,888,1520,4944,5395,4858,3408,3299,2930,3949,2103,774,992,0,62,793,34,1063,2180,2357,5900,2783,3224,4785,3997,2889,1527,451,0,217,705,1019,501,1673,2249,2476,1567,2861,625,1747,1472,846,561,83800000,7355,6,2
2017,11,보람동,서비스,1322808.382,151447770.2,4504.303436,4613.593295,528887.0249,25581,32646,32390,100,100,100,1.2,1.3,-3.8,1.1,1.3,0.594,1521.11,863.58,1313.02,135,26,22,8,14,5,108,84,20,4,3.1,2.7,3.7,23564724,20869098,2695626,0,197,811,427,1715,5109,5779,6490,5893,7182,6028,6366,4405,1596,658,1,203,1279,888,1520,4944,5395,4858,3408,3299,2930,3949,2103,774,992,0,62,793,34,1063,2180,2357,5900,2783,3224,4785,3997,2889,1527,451,0,217,705,1019,501,1673,2249,2476,1567,2861,625,1747,1472,846,561,0,0,0,2
2017,11,보람동,식생활,6388050.53,2552085041,144254.8062,150671.6822,528887.0249,25581,32646,32390,100,100,100,1.2,1.3,-3.8,1.1,1.3,0.594,1521.11,863.58,1313.02,135,26,22,8,14,5,108,84,20,4,3.1,2.7,3.7,23564724,20869098,2695626,0,197,811,427,1715,5109,5779,6490,5893,7182,6028,6366,4405,1596,658,1,203,1279,888,1520,4944,5395,4858,3408,3299,2930,3949,2103,774,992,0,62,793,34,1063,2180,2357,5900,2783,3224,4785,3997,2889,1527,451,0,217,705,1019,501,1673,2249,2476,1567,2861,625,1747,1472,846,561,2481500000,163336,102,2
2017,11,보람동,유통,1853902.818,2029935995,170195.5347,189485.1947,528887.0249,25581,32646,32390,100,100,100,1.2,1.3,-3.8,1.1,1.3,0.594,1521.11,863.58,1313.02,135,26,22,8,14,5,108,84,20,4,3.1,2.7,3.7,23564724,20869098,2695626,0,197,811,427,1715,5109,5779,6490,5893,7182,6028,6366,4405,1596,658,1,203,1279,888,1520,4944,5395,4858,3408,3299,2930,3949,2103,774,992,0,62,793,34,1063,2180,2357,5900,2783,3224,4785,3997,2889,1527,451,0,217,705,1019,501,1673,2249,2476,1567,2861,625,1747,1472,846,561,2.08E+09,212804,26,2
2017,11,보람동,유흥,390301.3554,24301380.59,351.2888295,437.1594323,528887.0249,25581,32646,32390,100,100,100,1.2,1.3,-3.8,1.1,1.3,0.594,1521.11,863.58,1313.02,135,26,22,8,14,5,108,84,20,4,3.1,2.7,3.7,23564724,20869098,2695626,0,197,811,427,1715,5109,5779,6490,5893,7182,6028,6366,4405,1596,658,1,203,1279,888,1520,4944,5395,4858,3408,3299,2930,3949,2103,774,992,0,62,793,34,1063,2180,2357,5900,2783,3224,4785,3997,2889,1527,451,0,217,705,1019,501,1673,2249,2476,1567,2861,625,1747,1472,846,561,0,0,0,2
2017,11,보람동,의료/미용,2199052.728,895987494.9,47150.76734,49726.88543,528887.0249,25581,32646,32390,100,100,100,1.2,1.3,-3.8,1.1,1.3,0.594,1521.11,863.58,1313.02,135,26,22,8,14,5,108,84,20,4,3.1,2.7,3.7,23564724,20869098,2695626,0,197,811,427,1715,5109,5779,6490,5893,7182,6028,6366,4405,1596,658,1,203,1279,888,1520,4944,5395,4858,3408,3299,2930,3949,2103,774,992,0,62,793,34,1063,2180,2357,5900,2783,3224,4785,3997,2889,1527,451,0,217,705,1019,501,1673,2249,2476,1567,2861,625,1747,1472,846,561,1262200000,74303,48,2
2017,11,보람동,의생활,867806.3583,41425357.95,483.9979429,499.6107798,528887.0249,25581,32646,32390,100,100,100,1.2,1.3,-3.8,1.1,1.3,0.594,1521.11,863.58,1313.02,135,26,22,8,14,5,108,84,20,4,3.1,2.7,3.7,23564724,20869098,2695626,0,197,811,427,1715,5109,5779,6490,5893,7182,6028,6366,4405,1596,658,1,203,1279,888,1520,4944,5395,4858,3408,3299,2930,3949,2103,774,992,0,62,793,34,1063,2180,2357,5900,2783,3224,4785,3997,2889,1527,451,0,217,705,1019,501,1673,2249,2476,1567,2861,625,1747,1472,846,561,54400000,3715,5,2
2017,11,보람동,자동차,1223754.108,430860209.9,11459.82226,11787.69184,528887.0249,25581,32646,32390,100,100,100,1.2,1.3,-3.8,1.1,1.3,0.594,1521.11,863.58,1313.02,135,26,22,8,14,5,108,84,20,4,3.1,2.7,3.7,23564724,20869098,2695626,0,197,811,427,1715,5109,5779,6490,5893,7182,6028,6366,4405,1596,658,1,203,1279,888,1520,4944,5395,4858,3408,3299,2930,3949,2103,774,992,0,62,793,34,1063,2180,2357,5900,2783,3224,4785,3997,2889,1527,451,0,217,705,1019,501,1673,2249,2476,1567,2861,625,1747,1472,846,561,1.03E+09,21287,6,2
2017,11,부강면,교육,250476.3354,186896821.9,1007.027978,1209.994857,159944.9055,6114,9289,5889,100,100,100,1.2,1.3,-3.8,1.1,1.3,0.594,1521.11,863.58,1313.02,135,26,22,8,14,5,108,84,20,4,3.1,2.7,3.7,23564724,20869098,2695626,0,146,641,5085,10273,16678,18270,28454,27199,35457,31306,24558,14999,4588,2877,0,406,495,2022,3549,4928,4638,5451,7557,7760,7346,7086,4819,2056,3038,0,75,420,4922,11668,10556,10330,12281,12859,12819,14643,14118,9004,4758,3589,0,331,477,2311,5122,5944,4509,3113,4295,5961,5725,5310,4514,2445,1752,0,0,0,6
2017,11,부강면,내구재,71533.49681,22136621.13,85.87060277,85.87060277,159944.9055,6114,9289,5889,100,100,100,1.2,1.3,-3.8,1.1,1.3,0.594,1521.11,863.58,1313.02,135,26,22,8,14,5,108,84,20,4,3.1,2.7,3.7,23564724,20869098,2695626,0,146,641,5085,10273,16678,18270,28454,27199,35457,31306,24558,14999,4588,2877,0,406,495,2022,3549,4928,4638,5451,7557,7760,7346,7086,4819,2056,3038,0,75,420,4922,11668,10556,10330,12281,12859,12819,14643,14118,9004,4758,3589,0,331,477,2311,5122,5944,4509,3113,4295,5961,5725,5310,4514,2445,1752,18800000,447,3,6
2017,11,부강면,레포츠/문화/취미,268239.89,43986825.95,429.3530139,437.1594323,159944.9055,6114,9289,5889,100,100,100,1.2,1.3,-3.8,1.1,1.3,0.594,1521.11,863.58,1313.02,135,26,22,8,14,5,108,84,20,4,3.1,2.7,3.7,23564724,20869098,2695626,0,146,641,5085,10273,16678,18270,28454,27199,35457,31306,24558,14999,4588,2877,0,406,495,2022,3549,4928,4638,5451,7557,7760,7346,7086,4819,2056,3038,0,75,420,4922,11668,10556,10330,12281,12859,12819,14643,14118,9004,4758,3589,0,331,477,2311,5122,5944,4509,3113,4295,5961,5725,5310,4514,2445,1752,95234240,1269,14,6
2017,11,부강면,서비스,159335.7427,7733428.423,296.6439005,304.450319,159944.9055,6114,9289,5889,100,100,100,1.2,1.3,-3.8,1.1,1.3,0.594,1521.11,863.58,1313.02,135,26,22,8,14,5,108,84,20,4,3.1,2.7,3.7,23564724,20869098,2695626,0,146,641,5085,10273,16678,18270,28454,27199,35457,31306,24558,14999,4588,2877,0,406,495,2022,3549,4928,4638,5451,7557,7760,7346,7086,4819,2056,3038,0,75,420,4922,11668,10556,10330,12281,12859,12819,14643,14118,9004,4758,3589,0,331,477,2311,5122,5944,4509,3113,4295,5961,5725,5310,4514,2445,1752,0,0,0,6
2017,11,부강면,식생활,1559799.419,746426974.3,31873.60647,32966.50505,159944.9055,6114,9289,5889,100,100,100,1.2,1.3,-3.8,1.1,1.3,0.594,1521.11,863.58,1313.02,135,26,22,8,14,5,108,84,20,4,3.1,2.7,3.7,23564724,20869098,2695626,0,146,641,5085,10273,16678,18270,28454,27199,35457,31306,24558,14999,4588,2877,0,406,495,2022,3549,4928,4638,5451,7557,7760,7346,7086,4819,2056,3038,0,75,420,4922,11668,10556,10330,12281,12859,12819,14643,14118,9004,4758,3589,0,331,477,2311,5122,5944,4509,3113,4295,5961,5725,5310,4514,2445,1752,1.61E+09,62982,102,6
2017,11,부강면,여행,135798.5347,59179540.23,921.1573752,944.5766305,159944.9055,6114,9289,5889,100,100,100,1.2,1.3,-3.8,1.1,1.3,0.594,1521.11,863.58,1313.02,135,26,22,8,14,5,108,84,20,4,3.1,2.7,3.7,23564724,20869098,2695626,0,146,641,5085,10273,16678,18270,28454,27199,35457,31306,24558,14999,4588,2877,0,406,495,2022,3549,4928,4638,5451,7557,7760,7346,7086,4819,2056,3038,0,75,420,4922,11668,10556,10330,12281,12859,12819,14643,14118,9004,4758,3589,0,331,477,2311,5122,5944,4509,3113,4295,5961,5725,5310,4514,2445,1752,1.88E+08,2752,7,6
2017,11,부강면,유통,861704.1344,912147895.8,62303.02552,69227.31868,159944.9055,6114,9289,5889,100,100,100,1.2,1.3,-3.8,1.1,1.3,0.594,1521.11,863.58,1313.02,135,26,22,8,14,5,108,84,20,4,3.1,2.7,3.7,23564724,20869098,2695626,0,146,641,5085,10273,16678,18270,28454,27199,35457,31306,24558,14999,4588,2877,0,406,495,2022,3549,4928,4638,5451,7557,7760,7346,7086,4819,2056,3038,0,75,420,4922,11668,10556,10330,12281,12859,12819,14643,14118,9004,4758,3589,0,331,477,2311,5122,5944,4509,3113,4295,5961,5725,5310,4514,2445,1752,1.10E+09,86344,15,6
2017,11,부강면,유흥,196052.2382,95725119.23,507.4171982,538.642872,159944.9055,6114,9289,5889,100,100,100,1.2,1.3,-3.8,1.1,1.3,0.594,1521.11,863.58,1313.02,135,26,22,8,14,5,108,84,20,4,3.1,2.7,3.7,23564724,20869098,2695626,0,146,641,5085,10273,16678,18270,28454,27199,35457,31306,24558,14999,4588,2877,0,406,495,2022,3549,4928,4638,5451,7557,7760,7346,7086,4819,2056,3038,0,75,420,4922,11668,10556,10330,12281,12859,12819,14643,14118,9004,4758,3589,0,331,477,2311,5122,5944,4509,3113,4295,5961,5725,5310,4514,2445,1752,1.11E+08,521,7,6
2017,11,부강면,의료/미용,595417.2918,195854459.6,6651.068506,6822.809711,159944.9055,6114,9289,5889,100,100,100,1.2,1.3,-3.8,1.1,1.3,0.594,1521.11,863.58,1313.02,135,26,22,8,14,5,108,84,20,4,3.1,2.7,3.7,23564724,20869098,2695626,0,146,641,5085,10273,16678,18270,28454,27199,35457,31306,24558,14999,4588,2877,0,406,495,2022,3549,4928,4638,5451,7557,7760,7346,7086,4819,2056,3038,0,75,420,4922,11668,10556,10330,12281,12859,12819,14643,14118,9004,4758,3589,0,331,477,2311,5122,5944,4509,3113,4295,5961,5725,5310,4514,2445,1752,140600000,7712,20,6
2017,11,부강면,의생활,90390.65374,4574561.203,124.9026949,124.9026949,159944.9055,6114,9289,5889,100,100,100,1.2,1.3,-3.8,1.1,1.3,0.594,1521.11,863.58,1313.02,135,26,22,8,14,5,108,84,20,4,3.1,2.7,3.7,23564724,20869098,2695626,0,146,641,5085,10273,16678,18270,28454,27199,35457,31306,24558,14999,4588,2877,0,406,495,2022,3549,4928,4638,5451,7557,7760,7346,7086,4819,2056,3038,0,75,420,4922,11668,10556,10330,12281,12859,12819,14643,14118,9004,4758,3589,0,331,477,2311,5122,5944,4509,3113,4295,5961,5725,5310,4514,2445,1752,0,0,0,6
2017,11,부강면,자동차,318648.892,2417701912,25722.14874,26658.91895,159944.9055,6114,9289,5889,100,100,100,1.2,1.3,-3.8,1.1,1.3,0.594,1521.11,863.58,1313.02,135,26,22,8,14,5,108,84,20,4,3.1,2.7,3.7,23564724,20869098,2695626,0,146,641,5085,10273,16678,18270,28454,27199,35457,31306,24558,14999,4588,2877,0,406,495,2022,3549,4928,4638,5451,7557,7760,7346,7086,4819,2056,3038,0,75,420,4922,11668,10556,10330,12281,12859,12819,14643,14118,9004,4758,3589,0,331,477,2311,5122,5944,4509,3113,4295,5961,5725,5310,4514,2445,1752,4.05E+09,38347,22,6
